# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,nan
7.811706625951745156e-03,nan
1.389139705019461560e-02,1.407516483516457750e+00
2.470278535103651030e-02,1.578737335834897948e+00
4.392845456035934792e-02,1.662204371274481396e+00
7.811706625951746197e-02,1.599752392489400821e+00
1.389139705019461490e-01,1.665044433827042925e+00
2.470278535103651030e-01,1.744583016112433382e+00
4.392845456035935348e-01,1.807817382561821562e+00
7.811706625951745364e-01,1.882270562986815499e+00
