# pos_1,concentration
1.389139705019461386e-03,6.029495970650604608e-01
2.470278535103650856e-03,8.476586885913824920e-01
4.392845456035934966e-03,8.580123184528647418e-01
7.811706625951745156e-03,1.107953282210463852e+00
1.389139705019461560e-02,8.441294358910844675e-01
2.470278535103651030e-02,8.533097465153254291e-01
4.392845456035934792e-02,1.016903488536728517e+00
7.811706625951746197e-02,9.649915683768556240e-01
1.389139705019461490e-01,1.036068390956795371e+00
2.470278535103651030e-01,1.017755532102053495e+00
4.392845456035935348e-01,1.009594494712870993e+00
7.811706625951745364e-01,9.957283368510813082e-01
