# pos_1,concentration
1.389139705019461386e-03,1.204956790883692230e+00
2.470278535103650856e-03,1.355193997165291542e+00
4.392845456035934966e-03,6.350679902132801979e-01
7.811706625951745156e-03,1.071374925607522899e+00
1.389139705019461560e-02,8.033045272557945982e-01
2.470278535103651030e-02,1.106741764351654833e+00
4.392845456035934792e-02,1.092316943166841581e+00
7.811706625951746197e-02,9.213824360224694976e-01
1.389139705019461490e-01,1.072411543886485852e+00
2.470278535103651030e-01,1.043499377817274532e+00
4.392845456035935348e-01,9.665734811046123864e-01
7.811706625951745364e-01,9.970929307654011753e-01
