# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,6.209849931797985917e-02
4.392845456035934792e-02,2.095233143928285913e-01
7.811706625951746197e-02,3.534708548218121749e-01
1.389139705019461490e-01,4.929125911014227146e-01
2.470278535103651030e-01,6.853416197457048442e-01
4.392845456035935348e-01,1.019680130045099498e+00
7.811706625951745364e-01,1.358006460924002567e+00
