# time,position_x,position_y
0.000000000000000000e+00,7.853981633974482790e-01,0.000000000000000000e+00
1.447896135558754127e-01,7.801571737459882527e-01,-1.020251137798180024e-01
2.895792271117508254e-01,7.645906994695568226e-01,-2.019729785006819378e-01
4.343688406676262659e-01,7.386525417717361153e-01,-2.978843336452122181e-01
5.791584542235016508e-01,7.020999816679325267e-01,-3.879949030989374159e-01
7.239480677793770358e-01,6.549425276691456244e-01,-4.708305077878950362e-01
8.687376813352525318e-01,5.974438182880599246e-01,-5.452074529966235428e-01
1.013527294891127806e+00,5.301216220390448930e-01,-6.102325283681624413e-01
1.158316908447003302e+00,4.537478374381547219e-01,-6.653030079040522793e-01
1.303106522002878798e+00,3.693471189654969344e-01,-7.101067156781560863e-01
1.447896135558754072e+00,2.779074025690284611e-01,-7.445755757228829097e-01
1.592685749114629568e+00,1.809738942258337091e-01,-7.686140959450588062e-01
1.737475362670505064e+00,8.048875080512263303e-02,-7.821268750483043597e-01
1.882264976226380337e+00,-2.159016204167091280e-02,-7.850648829861817113e-01
2.027054589782255611e+00,-1.232892698808893406e-01,-7.774254609621956691e-01
2.171844203338131329e+00,-2.226192894966511626e-01,-7.592523214297923762e-01
2.316633816894006603e+00,-3.175752288908500476e-01,-7.306355480923605317e-01
2.461423430449881877e+00,-4.061503008277742022e-01,-6.917157735171703958e-01
2.606213044005757595e+00,-4.869852143975853531e-01,-6.427034086993200779e-01
2.751002657561632869e+00,-5.592488119530680812e-01,-5.836494723778028471e-01
2.895792271117508143e+00,-6.221902609639443638e-01,-5.148388013408591313e-01
3.040581884673383861e+00,-6.752356542100343972e-01,-4.369066881749987252e-01
3.185371498229259135e+00,-7.179880097812546547e-01,-3.508388812650013455e-01
3.330161111785134409e+00,-7.502272710776201059e-01,-2.579715847939159090e-01
3.474950725341010127e+00,-7.719103068092426634e-01,-1.599914587430600887e-01
3.619740338896885401e+00,-7.831760652888143381e-01,-5.889805980981712569e-02
3.764529952452760675e+00,-7.841675109925990705e-01,4.346079153848791954e-02
3.909319566008635949e+00,-7.746421946661159463e-01,1.449076496498517552e-01
4.054109179564511223e+00,-7.544295458980990743e-01,2.433466754281961020e-01
4.198898793120386941e+00,-7.235108957198189694e-01,3.369293797934652668e-01
4.343688406676262659e+00,-6.820194766050839963e-01,4.240546236816252756e-01
4.488478020232137489e+00,-6.302404224702391478e-01,5.033686180446643732e-01
4.633267633788013207e+00,-5.686107686741662670e-01,5.737649238505949656e-01
4.778057247343888925e+00,-4.976836055230048905e-01,6.344152453182133611e-01
4.922846860899763755e+00,-4.179985754595178515e-01,6.850196527301261051e-01
5.067636474455639473e+00,-3.306079242578806587e-01,7.253936960907768627e-01
5.212426088011515191e+00,-2.368606904949855929e-01,7.553799321759371299e-01
5.357215701567390020e+00,-1.383424329425996246e-01,7.748767575547759190e-01
5.502005315123265738e+00,-3.687523056736152771e-02,7.838384085898586484e-01
5.646794928679141456e+00,6.548231746921362451e-02,7.822749614371474758e-01
5.791584542235016286e+00,1.664350918107366795e-01,7.702523320460014089e-01
