# time,position_x,position_y
0.000000000000000000e+00,7.853981633974482790e-01,0.000000000000000000e+00
1.497474727642685299e-01,7.797921097445530414e-01,-1.054930357421761805e-01
2.994949455285370599e-01,7.631492962864976359e-01,-2.086917165581199107e-01
4.492424182928055898e-01,7.353887248879118488e-01,-3.074356267907831786e-01
5.989898910570741197e-01,6.962644877988685144e-01,-3.998001906160473795e-01
7.487373638213425942e-01,6.458207976954374319e-01,-4.841930622144706153e-01
8.984848365856111796e-01,5.843926337144199623e-01,-5.593542575824500540e-01
1.048232309349879765e+00,5.126057414533495837e-01,-6.243561545322223738e-01
1.197979782114148239e+00,4.313766329704910585e-01,-6.786034926918638188e-01
1.347727254878416714e+00,3.418693318246082691e-01,-7.218334849090171090e-01
1.497474727642685188e+00,2.452366080821573036e-01,-7.539868648242042948e-01
1.647222200406953885e+00,1.434369750509163766e-01,-7.749431287900008236e-01
1.796969673171222359e+00,3.862525625280616159e-02,-7.846151802212770754e-01
1.946717145935490834e+00,-6.702575136334826267e-02,-7.829689788589414556e-01
2.096464618699759530e+00,-1.713252774218165242e-01,-7.700235407699396184e-01
2.246212091464027782e+00,-2.720645781199624857e-01,-7.458509383472551324e-01
2.395959564228296479e+00,-3.670169362282461045e-01,-7.105763003099090369e-01
2.545707036992565175e+00,-4.541983918968052203e-01,-6.644106851908576639e-01
2.695454509756833428e+00,-5.325901989463144304e-01,-6.074821602220505934e-01
2.845201982521102124e+00,-6.012973557156203741e-01,-5.399582505049509429e-01
2.994949455285370377e+00,-6.596132183207681354e-01,-4.623996659806570708e-01
3.144696928049639073e+00,-7.070335744911115938e-01,-3.757680955830266512e-01
3.294444400813907770e+00,-7.432566435693110929e-01,-2.814262072386780056e-01
3.444191873578176022e+00,-7.681830765113348836e-01,-1.811376478669891599e-01
3.593939346342444718e+00,-7.819175937804699883e-01,-7.705905668442927792e-02
3.743686819106713415e+00,-7.846668664439166996e-01,2.872959836922321653e-02
3.893434291870981667e+00,-7.762074066212109047e-01,1.338887765785031214e-01
4.043181764635249920e+00,-7.563292012516099616e-01,2.360651799029904185e-01
4.192929237399519060e+00,-7.249960374732209445e-01,3.331885193458411498e-01
4.342676710163787313e+00,-6.823455026230009768e-01,4.234715149537854328e-01
4.492424182928055565e+00,-6.286889842367572312e-01,5.054098958171304723e-01
4.642171655692324705e+00,-5.645116700491455974e-01,5.777824000697597828e-01
4.791919128456592958e+00,-4.904075067069679217e-01,6.396957512318440786e-01
4.941666601220861210e+00,-4.069855616468491810e-01,6.908413488509392852e-01
5.091414073985130351e+00,-3.155329156605551910e-01,7.310208655395773469e-01
5.241161546749398603e+00,-2.176136234330990904e-01,7.600687306376197050e-01
5.390909019513666856e+00,-1.150055204318273794e-01,7.778737930675754253e-01
5.540656492277935996e+00,-9.700222906421251956e-03,7.843793213346009763e-01
5.690403965042204248e+00,9.609687211110173877e-02,7.795830035264998958e-01
5.840151437806472501e+00,1.999665868063906782e-01,7.635369473137230134e-01
5.989898910570740753e+00,2.992759625827592362e-01,7.363476799493687830e-01
