# time,position_x,position_y
0.000000000000000000e+00,7.853981633974482790e-01,0.000000000000000000e+00
1.446956574094835080e-01,7.801639734004696125e-01,-1.019593690504618649e-01
2.893913148189670159e-01,7.646175445321717890e-01,-2.018454662331089500e-01
4.340869722284504961e-01,7.387133102188853107e-01,-2.977027285612019458e-01
5.787826296379340318e-01,7.022086463153107694e-01,-3.877698488829559031e-01
7.234782870474175676e-01,6.551124667760460651e-01,-4.705748576478576140e-01
8.681739444569009923e-01,5.976871565641268536e-01,-5.449355163989145767e-01
1.012869601866384528e+00,5.304485716510259907e-01,-6.099593177726551074e-01
1.157565259275868064e+00,4.541660390166541994e-01,-6.650434854991280620e-01
1.302260916685351599e+00,3.698612212679571187e-01,-7.098750295348269512e-01
1.446956574094835135e+00,2.785205697991764429e-01,-7.443853962144619807e-01
1.591652231504318671e+00,1.816807170188601828e-01,-7.684797199844453086e-01
1.736347888913801985e+00,8.127993453997595097e-02,-7.820624698090992144e-01
1.881043546323285520e+00,-2.072783797726823751e-02,-7.850843656558055272e-01
2.025739203732769056e+00,-1.223729928254238541e-01,-7.775423784950047379e-01
2.170434861142252814e+00,-2.216702542498014128e-01,-7.594797303001964428e-01
2.315130518551736127e+00,-3.166186784484710803e-01,-7.309858940479391221e-01
2.459826175961219441e+00,-4.052140717461157338e-01,-6.922003793966848839e-01
2.604521833370703199e+00,-4.860888637855424466e-01,-6.433340676121166446e-01
2.749217490780186512e+00,-5.584132439041126217e-01,-5.844379197599161024e-01
2.893913148189670270e+00,-6.214357204593973227e-01,-5.157920194723404350e-01
3.038608805599153584e+00,-6.745812683279583943e-01,-4.380259974009343416e-01
3.183304463008637342e+00,-7.174513289053491283e-01,-3.521190312165269898e-01
3.328000120418120655e+00,-7.498238101061134309e-01,-2.593998456092351801e-01
3.472695777827603969e+00,-7.716530863637869331e-01,-1.615467122884606255e-01
3.617391435237087727e+00,-7.830748707307826351e-01,-6.055348806635207221e-02
3.762087092646571040e+00,-7.842373101758325360e-01,4.173513592252031668e-02
3.906782750056054798e+00,-7.749007911768127643e-01,1.431503569430055134e-01
4.051478407465538112e+00,-7.548924681113194923e-01,2.415961680992708693e-01
4.196174064875021870e+00,-7.241910028986310310e-01,3.352232710996739251e-01
4.340869722284505627e+00,-6.829265649997080523e-01,4.224290762567606272e-01
4.485565379693988497e+00,-6.313808314171936997e-01,5.018577024872651338e-01
4.630261037103472255e+00,-5.699869866954123676e-01,5.723999773121125623e-01
4.774956694512956012e+00,-4.992972374355699183e-01,6.332212136145936032e-01
4.919652351922438882e+00,-4.198451992473662964e-01,6.840130594849319623e-01
5.064348009331922640e+00,-3.326699481759319288e-01,7.245918053633867428e-01
5.209043666741406398e+00,-2.391120572637339681e-01,7.547989726252953835e-01
5.353739324150890155e+00,-1.407489237644189983e-01,7.745320206528085727e-01
5.498434981560373025e+00,-3.939476914281336839e-02,7.837443468348901376e-01
5.643130638969856783e+00,6.289936092507864007e-02,7.824452865673173774e-01
5.787826296379340540e+00,1.638455965520714264e-01,7.707001132526805076e-01
