# time,position_x,position_y
0.000000000000000000e+00,7.915824009045149268e-01,0.000000000000000000e+00
1.002864725360867459e-01,6.926346007914503389e-01,-9.894780011306458789e-02
1.971235426323569850e-01,5.936868006783857510e-01,-1.978956002261282876e-01
3.841595779750875961e-01,3.957912004522574634e-01,-1.978956002261282876e-01
5.568433490270345843e-01,1.978956002261282876e-01,-1.978956002261282876e-01
6.404227495064370723e-01,9.894780011306458789e-02,-1.978956002261282876e-01
7.724176496621006915e-01,0.000000000000000000e+00,-9.894780011306458789e-02
9.032144789768853377e-01,-9.894780011306458789e-02,0.000000000000000000e+00
1.035209379132548957e+00,-1.978956002261282876e-01,9.894780011306458789e-02
1.170806934581536396e+00,-2.968434003391928755e-01,1.978956002261282876e-01
1.249599524172267273e+00,-2.968434003391928755e-01,2.968434003391928755e-01
1.330638414885385368e+00,-2.968434003391928755e-01,3.957912004522574634e-01
1.414832828286831212e+00,-2.968434003391928755e-01,4.947390005653220513e-01
1.503251544427371966e+00,-2.968434003391928755e-01,5.936868006783857510e-01
1.597195068361080494e+00,-2.968434003391928755e-01,6.926346007914503389e-01
1.698297977627351907e+00,-2.968434003391928755e-01,7.915824009045149268e-01
1.788877910435084706e+00,-1.978956002261282876e-01,8.905302010175795147e-01
1.882751139853343636e+00,-9.894780011306458789e-02,9.894780011306432144e-01
1.980393069715569609e+00,0.000000000000000000e+00,1.088425801243707802e+00
2.081691942732356360e+00,9.894780011306458789e-02,1.187373601356772390e+00
2.185695946711851967e+00,1.978956002261282876e-01,1.286321401469836978e+00
2.290626117257144045e+00,2.968434003391928755e-01,1.385269201582900678e+00
2.394375043157014105e+00,3.957912004522574634e-01,1.484217001695965266e+00
2.495250010803303109e+00,4.947390005653220513e-01,1.583164801809029854e+00
2.592412095122248239e+00,5.936868006783857510e-01,1.682112601922093553e+00
2.685838764318543515e+00,6.926346007914503389e-01,1.781060402035158141e+00
2.776059008055238753e+00,7.915824009045149268e-01,1.880008202148222729e+00
2.863901851823808631e+00,8.905302010175795147e-01,1.978956002261287317e+00
2.950335121003924144e+00,9.894780011306432144e-01,2.077903802374351905e+00
3.024947050920390179e+00,9.894780011306432144e-01,2.176851602487416493e+00
3.095136162765803167e+00,9.894780011306432144e-01,2.275799402600479304e+00
3.161594412359282735e+00,9.894780011306432144e-01,2.374747202713543892e+00
3.224928049306223343e+00,9.894780011306432144e-01,2.473695002826608480e+00
3.285672249738243345e+00,9.894780011306432144e-01,2.572642802939673068e+00
3.344303964546152308e+00,9.894780011306432144e-01,2.671590603052737656e+00
3.401253228077816271e+00,9.894780011306432144e-01,2.770538403165802244e+00
3.456913165959120793e+00,9.894780011306432144e-01,2.869486203278866832e+00
3.511648937970676343e+00,9.894780011306432144e-01,2.968434003391931419e+00
3.565805848566713898e+00,9.894780011306432144e-01,3.067381803504994231e+00
3.619716852952727937e+00,9.894780011306432144e-01,3.166329603618058819e+00
3.673709681601688537e+00,9.894780011306432144e-01,3.265277403731123407e+00
3.728113802052369419e+00,9.894780011306432144e-01,3.364225203844187995e+00
3.783267434890883685e+00,9.894780011306432144e-01,3.463173003957252583e+00
3.839524841478550776e+00,9.894780011306432144e-01,3.562120804070317170e+00
3.897264104082990510e+00,9.894780011306432144e-01,3.661068604183381758e+00
3.956895623770311232e+00,9.894780011306432144e-01,3.760016404296444570e+00
4.039775072962388691e+00,8.905302010175795147e-01,3.858964204409509158e+00
4.121835618529147816e+00,7.915824009045149268e-01,3.957912004522573746e+00
4.204013608791736800e+00,6.926346007914503389e-01,4.056859804635638334e+00
4.287241577268538606e+00,5.936868006783857510e-01,4.155807604748702921e+00
4.372411706719058877e+00,4.947390005653220513e-01,4.254755404861767509e+00
4.460309183609690642e+00,3.957912004522574634e-01,4.353703204974832097e+00
4.551486022016736577e+00,2.968434003391928755e-01,4.452651005087896685e+00
4.646056687643613792e+00,1.978956002261282876e-01,4.551598805200959497e+00
4.743457509723199905e+00,9.894780011306458789e-02,4.650546605314024085e+00
4.842345005490138021e+00,0.000000000000000000e+00,4.749494405427088672e+00
4.940875625590154030e+00,-9.894780011306458789e-02,4.848442205540153260e+00
5.037331952657984502e+00,-1.978956002261282876e-01,4.947390005653217848e+00
5.130654737976929169e+00,-2.968434003391928755e-01,5.046337805766282436e+00
5.220559584434184330e+00,-3.957912004522574634e-01,5.145285605879347024e+00
5.307353460505561671e+00,-4.947390005653220513e-01,5.244233405992409836e+00
5.391695517287160122e+00,-5.936868006783857510e-01,5.343181206105474423e+00
5.474422011415301270e+00,-6.926346007914503389e-01,5.442129006218539011e+00
5.556445825789453785e+00,-7.915824009045149268e-01,5.541076806331603599e+00
5.638704473958858543e+00,-8.905302010175795147e-01,5.640024606444668187e+00
5.701312802996326035e+00,-8.905302010175795147e-01,5.738972406557732775e+00
5.761700169805526350e+00,-8.905302010175795147e-01,5.837920206670797363e+00
5.820337429891726977e+00,-8.905302010175795147e-01,5.936868006783861951e+00
5.877654136938982532e+00,-8.905302010175795147e-01,6.035815806896924762e+00
5.934048907476753953e+00,-8.905302010175795147e-01,6.134763607009989350e+00
5.989898910570740753e+00,-8.905302010175795147e-01,6.233711407123053938e+00
