# time,position_x,position_y,swimming_direction_x,swimming_direction_y
0.000000000000000000e+00,7.853981633974482790e-01,0.000000000000000000e+00,-5.272495422822985889e-01,8.497104919695335212e-01
1.458564855561587381e-01,7.075151499870413474e-01,2.350407408329729247e-02,-5.566980549106894660e-01,8.307149184038136180e-01
2.917129711123174762e-01,6.287545247795620629e-01,5.308561260884778199e-02,-5.817410118237916761e-01,8.133740807047094012e-01
4.375694566684762421e-01,5.509917371433931121e-01,8.973787980270347964e-02,-6.017051196786694645e-01,7.987183163997667590e-01
5.834259422246349525e-01,4.762503450361258994e-01,1.342347894558437171e-01,-6.161666653350643674e-01,7.876157949977048434e-01
7.292824277807936628e-01,4.066820771289330616e-01,1.871091181372005752e-01,-6.248171200601162489e-01,7.807711357880632308e-01
8.751389133369524842e-01,3.445399926783339617e-01,2.486961282429242526e-01,-6.272890344044503852e-01,7.787865351403633341e-01
1.020995398893111084e+00,2.920129717260626645e-01,3.188907850554109635e-01,-6.230864149082964154e-01,7.821530026514800227e-01
1.166851884449269905e+00,2.511404289096518805e-01,3.970163411685336263e-01,-6.115148363591721425e-01,7.912329650062710495e-01
1.312708370005428726e+00,2.237420340673833552e-01,4.823455267932348356e-01,-5.915125660116131723e-01,8.062957796307486102e-01
1.458564855561587326e+00,2.114132062089183473e-01,5.741245792108373713e-01,-5.616910931347953717e-01,8.273470347399806135e-01
1.604421341117746147e+00,2.155251135152975728e-01,6.715732427730447540e-01,-5.205782818029695003e-01,8.538139449054858998e-01
1.750277826673904968e+00,2.372246733389418438e-01,7.738847689019396903e-01,-4.671565607122672992e-01,8.841746138537827093e-01
1.896134312230063568e+00,2.775181127321989516e-01,8.801607805792329708e-01,-4.017129030511296106e-01,9.157656597199055337e-01
2.041990797786222167e+00,3.374080794723552934e-01,9.889314082236037029e-01,-3.269440643648909850e-01,9.450436914643502995e-01
2.187847283342381211e+00,4.140165237800911280e-01,1.100910797278047415e+00,-2.478086085801880500e-01,9.688090077582636184e-01
2.333703768898539810e+00,5.034509920702537888e-01,1.217801777296156018e+00,-1.699888001122983050e-01,9.854459943783734355e-01
2.479560254454698409e+00,6.017334470244858347e-01,1.341712822800321447e+00,-9.835100627456470901e-02,9.951517871987070052e-01
2.625416740010857453e+00,7.048002675912243831e-01,1.475158053281736326e+00,-3.591776740284844532e-02,9.993547488178534666e-01
2.771273225567016052e+00,8.085022489857005557e-01,1.621057233200391856e+00,1.629381225833695726e-02,9.998672470293694658e-01
2.917129711123174651e+00,9.086046026899399219e-01,1.782735771985080930e+00,5.890137419442446204e-02,9.982638068757219152e-01
3.062986196679333695e+00,1.000786956452763388e+00,1.963924724033395686e+00,9.377529916033952584e-02,9.955933875169062919e-01
3.208842682235492294e+00,1.081194230996222139e+00,2.169172648400388592e+00,1.239330092450350584e-01,9.922905870859958233e-01
3.354699167791650893e+00,1.149299194910623489e+00,2.400225431568561607e+00,1.518498074333951842e-01,9.884035795070963415e-01
3.500555653347809937e+00,1.205791274476686326e+00,2.653622007803353000e+00,1.787681581723992719e-01,9.838912265203140217e-01
3.646412138903968536e+00,1.251386238658072525e+00,2.924046677585500742e+00,2.049144216411679098e-01,9.787798934405352869e-01
3.792268624460127135e+00,1.286829608296759631e+00,3.204416257618383224e+00,2.281227075121694536e-01,9.736323897227932012e-01
3.938125110016285735e+00,1.312896656113039739e+00,3.485880080828014371e+00,2.426988248529074466e-01,9.701016856056986493e-01
4.083981595572444334e+00,1.330392406705520614e+00,3.757819996363044091e+00,2.406434579890517345e-01,9.706135822906413191e-01
4.229838081128603378e+00,1.340151636551124348e+00,4.007850369594762263e+00,2.167444683118260329e-01,9.762283725933311729e-01
4.375694566684762421e+00,1.343178294544871143e+00,4.229856855958712636e+00,1.728118536133519401e-01,9.849548534073616635e-01
4.521551052240920576e+00,1.336232433087634064e+00,4.427156775803925193e+00,1.161674694045032180e-01,9.932296406431665448e-01
4.667407537797079620e+00,1.314568173590309641e+00,4.600324415578889159e+00,5.193654624870043535e-02,9.986503868540564932e-01
4.813264023353238663e+00,1.274588139205598880e+00,4.750682618347038755e+00,-2.038531426338825725e-02,9.997921978903330231e-01
4.959120508909396818e+00,1.213843662000579027e+00,4.880303681915290959e+00,-1.028890811251673559e-01,9.946928354950681506e-01
5.104976994465555862e+00,1.131034782956703566e+00,4.992009358834044619e+00,-1.945961800012829812e-01,9.808834419689774764e-01
5.250833480021714905e+00,1.026010251969803555e+00,5.089370856397176901e+00,-2.896570561283425826e-01,9.571304978084554937e-01
5.396689965577873060e+00,8.997628610451855469e-01,5.176704908060235866e+00,-3.792930637295028884e-01,9.252765920559576918e-01
5.542546451134032104e+00,7.525053232070284537e-01,5.257273380491502834e+00,-4.551047117630067640e-01,8.904379267142155108e-01
5.688402936690191147e+00,5.866064231943884932e-01,5.334994950098744582e+00,-5.120285430888226186e-01,8.589684342642269765e-01
5.834259422246349303e+00,4.080922219414386265e-01,5.415745871686036494e+00,-5.499731282309853198e-01,8.351823502827535606e-01
