# time,position_x,position_y,swimming_direction_x,swimming_direction_y
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.071067811865474617e-01,7.071067811865475727e-01
2.250000000000000056e-01,-6.993984141259743104e-02,8.782384872854502589e-02,-7.057747930370865674e-01,7.084362649621048780e-01
4.500000000000000111e-01,-1.184422209548270932e-01,1.890956699148947928e-01,-7.011391528880149826e-01,7.130244654199998644e-01
6.750000000000000444e-01,-1.430937588576876585e-01,2.986936444016446979e-01,-6.914216433672732975e-01,7.224514593267143958e-01
9.000000000000000222e-01,-1.426978431796573077e-01,4.112744138020550944e-01,-6.741168641768876535e-01,7.386247040495733662e-01
1.125000000000000000e+00,-1.167304903410706085e-01,5.220834110653869153e-01,-6.465032436585566034e-01,7.629112372609051507e-01
1.350000000000000089e+00,-6.541077411145761189e-02,6.273165772329942769e-01,-6.062929693125577169e-01,7.952413692472003470e-01
1.574999999999999956e+00,1.003553537621661162e-02,7.241903894239896111e-01,-5.526450728166358850e-01,8.334167165899032392e-01
1.800000000000000044e+00,1.074388310709340488e-01,8.110536274630166798e-01,-4.871937575029242629e-01,8.732939039350852140e-01
2.024999999999999911e+00,2.232739878027527602e-01,8.873005060563184943e-01,-4.145181096653234865e-01,9.100410632270869993e-01
2.250000000000000000e+00,3.525314037075077955e-01,9.530887011460653646e-01,-3.411722477844615353e-01,9.400007964580127107e-01
2.475000000000000089e+00,4.887630064281752174e-01,1.009318952754332255e+00,-2.733684273207619975e-01,9.619094047487909416e-01
2.700000000000000178e+00,6.251969224741138476e-01,1.057691561111651746e+00,-2.148201382039835738e-01,9.766536275579082993e-01
2.925000000000000266e+00,7.564726223695468210e-01,1.100548170020009264e+00,-1.663000277622355416e-01,9.860752003606416682e-01
3.149999999999999911e+00,8.785832183949408014e-01,1.140415603752018558e+00,-1.269486538931927089e-01,9.919092898419221704e-01
3.375000000000000000e+00,9.888930430498259483e-01,1.179952260839980394e+00,-9.529732061215920313e-02,9.954488538765531302e-01
3.600000000000000089e+00,1.086140543349704002e+00,1.221949272214107429e+00,-6.984357881934405432e-02,9.975579554580806807e-01
3.825000000000000178e+00,1.170727467852182624e+00,1.269345044675090906e+00,-4.923681641924212288e-02,9.987871324305783727e-01
4.049999999999999822e+00,1.243411254190742055e+00,1.324845749530397132e+00,-3.255615057656590511e-02,9.994699080310701644e-01
4.275000000000000355e+00,1.304879264292803764e+00,1.391624444872968880e+00,-1.911405545935040279e-02,9.998173097540854481e-01
4.500000000000000000e+00,1.356092875174131240e+00,1.473603453197019686e+00,-8.323006876939867058e-03,9.999653631784084507e-01
4.725000000000000533e+00,1.398287478938831097e+00,1.575454361398036518e+00,3.194610166246749402e-04,9.999999489723281343e-01
4.950000000000000178e+00,1.432972413085389585e+00,1.702591716948337996e+00,7.227380923617951480e-03,9.999738821414212442e-01
5.174999999999999822e+00,1.461431122952540296e+00,1.859301078914603389e+00,1.264714965598750726e-02,9.999200216045176504e-01
5.400000000000000355e+00,1.483643581689416013e+00,2.055392369627327742e+00,1.724085105439244342e-02,9.998513654813500073e-01
5.625000000000000000e+00,1.499774971455674066e+00,2.297780633311910847e+00,2.182741200500080969e-02,9.997617536619232137e-01
5.850000000000000533e+00,1.510547059691631500e+00,2.584730042997186672e+00,2.729257630728304171e-02,9.996274882567560693e-01
6.075000000000000178e+00,1.517238199118263520e+00,2.905853900515416921e+00,3.422533585896929409e-02,9.994141415776248705e-01
6.299999999999999822e+00,1.521637533326770653e+00,3.242120725666969516e+00,4.157309976717319527e-02,9.991354649774717434e-01
6.525000000000000355e+00,1.523833535398293249e+00,3.569131583030783261e+00,4.724616802847220187e-02,9.988832762673651722e-01
6.750000000000000000e+00,1.523487940050192391e+00,3.868370080690258117e+00,4.885718708520660897e-02,9.988057745478451377e-01
6.975000000000000533e+00,1.520598263988299559e+00,4.128431853955770947e+00,4.482114332151503761e-02,9.989950275708845417e-01
7.200000000000000178e+00,1.514782249145644411e+00,4.344539339400798283e+00,3.586324456479227790e-02,9.993567069316570128e-01
7.424999999999999822e+00,1.505277862682455225e+00,4.518541774861931870e+00,2.353812329002612919e-02,9.997229399948686090e-01
7.650000000000000355e+00,1.491545079516980454e+00,4.658789230811908766e+00,8.044420278877634570e-03,9.999676431277048083e-01
7.875000000000000000e+00,1.472964949587989514e+00,4.772524085395743576e+00,-1.111151342215931787e-02,9.999382652291436413e-01
8.099999999999999645e+00,1.445208062163541918e+00,4.861881421015293192e+00,-3.487295917503992204e-02,9.993917533772109785e-01
8.325000000000001066e+00,1.404533442173001356e+00,4.930209939792972840e+00,-6.560432155912838958e-02,9.978457160266642756e-01
8.550000000000000711e+00,1.348150649644444643e+00,4.982394946796151025e+00,-1.053922874146152183e-01,9.944307244617470731e-01
8.775000000000000355e+00,1.274219779704658384e+00,5.024858350037153976e+00,-1.554265613727952022e-01,9.878474497713849445e-01
9.000000000000000000e+00,1.181312293297692939e+00,5.064636331055184293e+00,-2.159844510102630344e-01,9.763968030067465831e-01
