# time,position_x,position_y
0.000000000000000000e+00,7.853981633974482790e-01,0.000000000000000000e+00
1.445139026371095869e-01,7.801771145592697465e-01,-1.018321857090217358e-01
2.890278052742191739e-01,7.646694256629809061e-01,-2.015987789602172175e-01
4.335417079113287331e-01,7.388307501854159964e-01,-2.973513574710835439e-01
5.780556105484383478e-01,7.024186509409884316e-01,-3.873343501338336603e-01
7.225695131855479625e-01,6.554408981666393075e-01,-4.700800583510095776e-01
8.670834158226574662e-01,5.981574619476937027e-01,-5.444090616138717031e-01
1.011597318459767081e+00,5.310805122178601234e-01,-6.094302175023993406e-01
1.156111221096876696e+00,4.549744187592310030e-01,-6.645406616852902459e-01
1.300625123733986310e+00,3.708550137050896645e-01,-7.094258447696017988e-01
1.445139026371095925e+00,2.797060609306143419e-01,-7.440162538638350753e-01
1.589652929008205540e+00,1.830475237309401315e-01,-7.682182518757332268e-01
1.734166831645314932e+00,8.281017292649656136e-02,-7.819360595927719038e-01
1.878680734282424547e+00,-1.905963119048553756e-02,-7.851199168561677766e-01
2.023194636919534162e+00,-1.205999388559738650e-01,-7.777660825608782025e-01
2.167708539556643998e+00,-2.198332108341341518e-01,-7.599168346556018916e-01
2.312222442193753391e+00,-3.147663184173308815e-01,-7.316604701427782409e-01
2.456736344830862784e+00,-4.034003302402880409e-01,-6.931343773254285967e-01
2.601250247467972621e+00,-4.843515860188347122e-01,-6.445501540692203379e-01
2.745764150105082013e+00,-5.567928438088597387e-01,-5.859589173062288436e-01
2.890278052742191850e+00,-6.199713549715574201e-01,-5.176316042757264091e-01
3.034791955379301243e+00,-6.733099524054679819e-01,-4.401869462539071964e-01
3.179305858016411079e+00,-7.164070505464796845e-01,-3.545914685538855138e-01
3.323819760653520472e+00,-7.490366453678268810e-01,-2.621594905256977581e-01
3.468333663290629865e+00,-7.711483143800916817e-01,-1.645531255563003059e-01
3.612847565927739701e+00,-7.828714953836996004e-01,-6.375476130097387784e-02
3.757361468564849094e+00,-7.843638314288606805e-01,3.839620369298882285e-02
3.901875371201958931e+00,-7.753917159352731181e-01,1.397483385595267857e-01
4.046389273839068323e+00,-7.557779295374510431e-01,2.382053436686178416e-01
4.190903176476178160e+00,-7.254960005995074734e-01,3.319163907479125708e-01
4.335417079113287997e+00,-6.846702052151556472e-01,4.192761228827313058e-01
4.479930981750396946e+00,-6.335755672077081346e-01,4.989246545160653801e-01
4.624444884387506782e+00,-5.726378581300761716e-01,5.697475714485786824e-01
4.768958787024616619e+00,-5.024071407264029121e-01,6.308983515126160846e-01
4.913472689661725568e+00,-4.234065955057784714e-01,6.820516869285647710e-01
5.057986592298835404e+00,-3.366494457036599552e-01,7.230253614879853519e-01
5.202500494935945241e+00,-2.434598678196534527e-01,7.536588745237794429e-01
5.347014397573055078e+00,-1.453994349984369383e-01,7.738478581767382902e-01
5.491528300210164026e+00,-4.426711702976154905e-02,7.835440773955425486e-01
5.636042202847273863e+00,5.790071965155096922e-02,7.827554299367620594e-01
5.780556105484383700e+00,1.588303119656048201e-01,7.715459463648561833e-01
