# time,position_x,position_y
0.000000000000000000e+00,7.915824009045149268e-01,0.000000000000000000e+00
1.002864725360867459e-01,6.926346007914503389e-01,-9.894780011306458789e-02
2.765789839075837309e-01,4.947390005653220513e-01,-1.978956002261282876e-01
5.397549987981316022e-01,1.978956002261282876e-01,-1.978956002261282876e-01
7.453581589400498641e-01,0.000000000000000000e+00,-9.894780011306458789e-02
1.007550451360345711e+00,-1.978956002261282876e-01,9.894780011306458789e-02
1.210516729065476138e+00,-2.968434003391928755e-01,2.968434003391928755e-01
1.291555619778594233e+00,-2.968434003391928755e-01,3.957912004522574634e-01
1.463876546849147031e+00,-2.968434003391928755e-01,5.936868006783857510e-01
1.630438877734816661e+00,-1.978956002261282876e-01,7.915824009045149268e-01
1.816319769044097532e+00,-9.894780011306458789e-02,9.894780011306432144e-01
1.913961698906323505e+00,0.000000000000000000e+00,1.088425801243707802e+00
2.015260571923110255e+00,9.894780011306458789e-02,1.187373601356772390e+00
2.119264575902605863e+00,1.978956002261282876e-01,1.286321401469836978e+00
2.224194746447897941e+00,2.968434003391928755e-01,1.385269201582900678e+00
2.327943672347768000e+00,3.957912004522574634e-01,1.484217001695965266e+00
2.428818639994057005e+00,4.947390005653220513e-01,1.583164801809029854e+00
2.619330506030932870e+00,6.926346007914503389e-01,1.781060402035158141e+00
2.784179832772159635e+00,7.915824009045149268e-01,1.978956002261287317e+00
2.929973356981825816e+00,8.905302010175795147e-01,2.176851602487416493e+00
3.063678135814081216e+00,9.894780011306432144e-01,2.374747202713543892e+00
3.187630021146787840e+00,9.894780011306432144e-01,2.572642802939673068e+00
3.303108546355667308e+00,9.894780011306432144e-01,2.770538403165802244e+00
3.413415812032695840e+00,9.894780011306432144e-01,2.968434003391931419e+00
3.521401469330616152e+00,9.894780011306432144e-01,3.166329603618058819e+00
3.629715290522693483e+00,9.894780011306432144e-01,3.364225203844187995e+00
3.741035166285302083e+00,9.894780011306432144e-01,3.562120804070317170e+00
3.866989532691392117e+00,8.905302010175795147e-01,3.760016404296444570e+00
3.998033978574192737e+00,7.915824009045149268e-01,3.957912004522573746e+00
4.138888096316227561e+00,6.926346007914503389e-01,4.155807604748702921e+00
4.309857673647340626e+00,4.947390005653220513e-01,4.353703204974832097e+00
4.492932753665090928e+00,2.968434003391928755e-01,4.551598805200959497e+00
4.589439636065113959e+00,1.978956002261282876e-01,4.650546605314024085e+00
4.713279951396055267e+00,0.000000000000000000e+00,4.749494405427088672e+00
4.811810571496071276e+00,-9.894780011306458789e-02,4.848442205540153260e+00
4.908266898563901748e+00,-1.978956002261282876e-01,4.947390005653217848e+00
5.091479868546889165e+00,-3.957912004522574634e-01,5.145285605879347024e+00
5.262422611449455445e+00,-5.936868006783857510e-01,5.343181206105474423e+00
5.404311975959449121e+00,-6.926346007914503389e-01,5.541076806331603599e+00
5.536835411829189368e+00,-7.915824009045149268e-01,5.738972406557732775e+00
5.664794487489039021e+00,-8.905302010175795147e-01,5.936868006783861951e+00
5.778409419152362503e+00,-8.905302010175795147e-01,6.134763607009989350e+00
5.834259422246349303e+00,-8.905302010175795147e-01,6.233711407123053938e+00
