# time,position_x,position_y
0.000000000000000000e+00,7.853981633974482790e-01,0.000000000000000000e+00
1.448099732789007166e-01,7.801556997205676414e-01,-1.020393601432004471e-01
2.896199465578014332e-01,7.645848800012687851e-01,-2.020006087287848084e-01
4.344299198367021497e-01,7.386393683069931715e-01,-2.979236834479343510e-01
5.792398931156028663e-01,7.020764252648004078e-01,-3.880436644908092370e-01
7.240498663945036384e-01,6.549056885216900659e-01,-4.708858938407524120e-01
8.688598396734042995e-01,5.973910686953824989e-01,-5.452663612609606192e-01
1.013669812952304961e+00,5.300507493743195075e-01,-6.102917042944849824e-01
1.158479786231205733e+00,4.536571871176634518e-01,-6.653592082642307837e-01
1.303289759510106505e+00,3.692356827538451070e-01,-7.101568743731612177e-01
1.448099732789007277e+00,2.777745024539068908e-01,-7.446167285412496062e-01
1.592909706067907827e+00,1.808207061553262773e-01,-7.686431436711527176e-01
1.737719679346808599e+00,8.031729334026527223e-02,-7.821407467105201405e-01
1.882529652625709371e+00,-2.177701888940686281e-02,-7.850605619445868433e-01
2.027339625904609921e+00,-1.234877958121146646e-01,-7.774000109961733962e-01
2.172149599183510915e+00,-2.228248850865762187e-01,-7.592029128256859716e-01
2.316959572462411465e+00,-3.177824167518026877e-01,-7.305594837311163436e-01
2.461769545741312015e+00,-4.063530531399966450e-01,-6.916106018867985705e-01
2.606579519020213009e+00,-4.871792937230607357e-01,-6.425665676328153886e-01
2.751389492299113559e+00,-5.594296873842485862e-01,-5.834784245138693315e-01
2.896199465578014554e+00,-6.223535452584255667e-01,-5.146320415512077862e-01
3.041009438856915104e+00,-6.753772033255976970e-01,-4.366639407245702098e-01
3.185819412135815654e+00,-7.181040224109143111e-01,-3.505612969721881855e-01
3.330629385414716648e+00,-7.503143881846665586e-01,-2.576619381907844786e-01
3.475439358693617198e+00,-7.719657111622872936e-01,-1.596543452355752013e-01
3.620249331972517748e+00,-7.831976394708370925e-01,-5.853928931685110915e-02
3.765059305251418742e+00,-7.841519908606868761e-01,4.383469594100108946e-02
3.909869278530319292e+00,-7.745857254028142291e-01,1.452883220588296609e-01
4.054679251809219842e+00,-7.543287669935301309e-01,2.437257877858485244e-01
4.199489225088120392e+00,-7.233630264287427281e-01,3.372987810420297050e-01
4.344299198367021830e+00,-6.818224014039570013e-01,4.244064789181047903e-01
4.489109171645922380e+00,-6.299927765142757652e-01,5.036955476755621275e-01
4.633919144924822930e+00,-5.683120232543983352e-01,5.740601427466509588e-01
4.778729118203723480e+00,-4.973334032777769198e-01,6.346733781823783449e-01
4.923539091482624031e+00,-4.175979221912502481e-01,6.852371176919092033e-01
5.068349064761525469e+00,-3.301606616453284238e-01,7.255667540510055691e-01
5.213159038040426019e+00,-2.363724936598663451e-01,7.555050675176087083e-01
5.357969011319326569e+00,-1.378207438479605029e-01,7.749506570899538094e-01
5.502778984598227119e+00,-3.632919141595036816e-02,7.838579405065706496e-01
5.647588957877127669e+00,6.604193083658149721e-02,7.822371542462824845e-01
5.792398931156029107e+00,1.669959365168103282e-01,7.701543535282067143e-01
