# time,position_x,position_y,swimming_direction_x,swimming_direction_y
0.000000000000000000e+00,7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.446956574094835080e-01,7.875624683076354327e-01,4.233730493150292262e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.893913148189670159e-01,7.940102884353130719e-01,8.441816254731775160e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.340869722284504961e-01,8.046102900342407827e-01,1.260023874784284292e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.787826296379340318e-01,8.191502928493532565e-01,1.668789676250773957e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.234782870474175676e-01,8.373269813995866118e-01,2.068655935426708670e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.681739444569009923e-01,8.587963346941680509e-01,2.458348420071167495e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.012869601866384528e+00,8.831813920097454362e-01,2.837182969890048589e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.157565259275868064e+00,9.100722528903865127e-01,3.205065496536066982e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.302260916685351599e+00,9.390260771475797963e-01,3.562491983608754298e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.446956574094835135e+00,9.695689786177997815e-01,3.910537146376009687e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.591652231504318671e+00,1.001256986454691189e+00,4.250682487622545747e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.736347888913801985e+00,1.033712042158824618e+00,4.584892830244207684e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.881043546323285520e+00,1.066584139916860519e+00,4.915587465284709801e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.025739203732769056e+00,1.099550097820572114e+00,5.245609770754768864e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.170434861142252814e+00,1.132313557866845288e+00,5.578227211632103000e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.315130518551736127e+00,1.164604985957678807e+00,5.917131339861436690e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.459826175961219441e+00,1.196181671900184540e+00,6.266437794354494661e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.604521833370703199e+00,1.226827729406586576e+00,6.630686300990007442e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.749217490780186512e+00,1.256354096094222328e+00,7.014840672613704697e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.893913148189670270e+00,1.284611562216312564e+00,7.425032314315718196e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.038608805599153584e+00,1.311542847599809658e+00,7.868644542045238888e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.183304463008637342e+00,1.337095677571007002e+00,8.350608385424959090e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.328000120418120655e+00,1.361219421328552448e+00,8.877951787929081462e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.472695777827603969e+00,1.383868006850242693e+00,9.460159648260759724e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.617391435237087727e+00,1.404999920893023058e+00,1.010917382035210199e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.762087092646571040e+00,1.424578208992986816e+00,1.083939311336414857e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.906782750056054798e+00,1.442570475465376756e+00,1.166767329168691081e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.051478407465538112e+00,1.458948883404583841e+00,1.261332707493932670e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.196174064875021870e+00,1.473690154684147657e+00,1.369812413796929640e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.340869722284505627e+00,1.486775569956756415e+00,1.494629111085366668e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.485565379693988497e+00,1.498190968654246946e+00,1.638451157889821985e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.630261037103472255e+00,1.507926748987604926e+00,1.804192608263771369e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.774956694512956012e+00,1.515984350598448938e+00,1.994999568121374800e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.919652351922438882e+00,1.522467775000121204e+00,2.213047340146931496e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.064348009331922640e+00,1.527317857996065342e+00,2.457418030181476531e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.209043666741406398e+00,1.530450468777509565e+00,2.724476757368942792e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.353739324150890155e+00,1.531833847600397647e+00,3.007945244025230114e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.498434981560373025e+00,1.531488605785389812e+00,3.298901815638196844e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.643130638969856783e+00,1.529487725717862512e+00,3.585781400867672275e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.787826296379340540e+00,1.525956560847908872e+00,3.854375531545441547e+00,0.000000000000000000e+00,1.000000000000000000e+00
