# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,1.636877066349637921e-01,1.707772415317664050e-02
6.899999999999999467e-01,1.876950280230978430e-01,1.489502944548145094e-02
1.034999999999999920e+00,2.000193538647342950e-01,1.406777301340586192e-02
1.379999999999999893e+00,2.054175151437953040e-01,1.258593485788721787e-02
1.721999999999999975e+00,2.066135869220020460e-01,1.165215023936696549e-02
2.067000000000000171e+00,2.098227574496552839e-01,1.101009728084180982e-02
2.411999999999999922e+00,2.115549628161277063e-01,1.046511460834354500e-02
2.757000000000000117e+00,2.133648624523938886e-01,9.898760602111745383e-03
3.101999999999999869e+00,2.145529711174242737e-01,9.370714664395589366e-03
3.447000000000000064e+00,2.170328676883884755e-01,9.045374625288095730e-03
3.791999999999999815e+00,2.183957975363429727e-01,8.706568921627029500e-03
4.136999999999999567e+00,2.204568419333152174e-01,8.422715735190655639e-03
4.482000000000000206e+00,2.211967054415578948e-01,8.091071817740538505e-03
4.826999999999999957e+00,2.208093524219235659e-01,7.878040844519165753e-03
5.168999999999999595e+00,2.216746161385785563e-01,7.578206818592140778e-03
5.514000000000000234e+00,2.236539821576328246e-01,7.332651727812242691e-03
5.858999999999999986e+00,2.249448404697900750e-01,7.047620359103751175e-03
6.203999999999999737e+00,2.258361692053514058e-01,6.822854852677665179e-03
6.549000000000000377e+00,2.262690165006107645e-01,6.668077751242300691e-03
6.894000000000000128e+00,2.277245478971750836e-01,6.557793827774747314e-03
7.238999999999999879e+00,2.298683255413385695e-01,6.434910416744270452e-03
7.583999999999999631e+00,2.307553860306237048e-01,6.256028371302297351e-03
7.929000000000000270e+00,2.308382204565518903e-01,6.168596751618694515e-03
8.273999999999999133e+00,2.307577631643552563e-01,6.201187727166640636e-03
8.615999999999999659e+00,2.305617043327820304e-01,6.224018077248494492e-03
8.961000000000000298e+00,2.300205169667517424e-01,6.166550363595378441e-03
9.305999999999999162e+00,2.297026578114926276e-01,6.072886497928612834e-03
9.650999999999999801e+00,2.298378485309164887e-01,5.945761091252516756e-03
9.996000000000000441e+00,2.303629191911139018e-01,5.823064417703807498e-03
