# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,1.325235373084004076e+00
-3.812500000000000000e+00,1.317450818836340742e+00
-3.687500000000000000e+00,1.309166458193946392e+00
-3.562500000000000000e+00,1.300333717835900904e+00
-3.437500000000000000e+00,1.290897715121167799e+00
-3.312500000000000000e+00,1.280796243988098437e+00
-3.187500000000000000e+00,1.269958571715969375e+00
-3.062500000000000000e+00,1.258304008414429687e+00
-2.937500000000000000e+00,1.245740203541950475e+00
-2.812500000000000000e+00,1.232161114899092968e+00
-2.687500000000000000e+00,1.217444585289954473e+00
-2.562500000000000000e+00,1.201449451163436599e+00
-2.437500000000000000e+00,1.184012087781681544e+00
-2.312500000000000000e+00,1.164942291297351273e+00
-2.187500000000000000e+00,1.144018416167139174e+00
-2.062500000000000000e+00,1.120981709223798584e+00
-1.937500000000000000e+00,1.095529696961860866e+00
-1.812500000000000000e+00,1.067308670776212942e+00
-1.687500000000000000e+00,1.035905555429182279e+00
-1.562500000000000000e+00,1.000839540207947076e+00
-1.437500000000000000e+00,9.615540132502070625e-01
-1.312500000000000000e+00,9.174103030695477390e-01
-1.187500000000000000e+00,8.676862140035199733e-01
-1.062500000000000000e+00,8.115831310067941340e-01
-9.375000000000000000e-01,7.482476032657071618e-01
-8.125000000000000000e-01,6.768174626768322932e-01
-6.875000000000000000e-01,5.965046674272440619e-01
-5.625000000000000000e-01,5.067315783004349150e-01
-4.375000000000000000e-01,4.073280717092084835e-01
-3.125000000000000000e-01,2.987869720408369290e-01
-1.875000000000000000e-01,1.825216491946523578e-01
-6.250000000000000000e-02,6.100189560725679389e-02
6.250000000000000000e-02,-6.239113046449236422e-02
1.875000000000000000e-01,-1.838999084158288166e-01
3.125000000000000000e-01,-3.001304266900941542e-01
4.375000000000000000e-01,-4.086035727423031338e-01
5.625000000000000000e-01,-5.079129651906176823e-01
6.875000000000000000e-01,-5.975783037007644793e-01
8.125000000000000000e-01,-6.777809029346335556e-01
9.375000000000000000e-01,-7.491056971557306099e-01
1.062500000000000000e+00,-8.123444709752984938e-01
1.187500000000000000e+00,-8.683621203811782152e-01
1.312500000000000000e+00,-9.180129398480445513e-01
1.437500000000000000e+00,-9.620947651604362383e-01
1.562500000000000000e+00,-1.001327624940825833e+00
1.687500000000000000e+00,-1.036347946406560805e+00
1.812500000000000000e+00,-1.067710702816800028e+00
1.937500000000000000e+00,-1.095895543564315400e+00
2.062500000000000000e+00,-1.121314754575814865e+00
2.187500000000000000e+00,-1.144321601050098280e+00
2.312500000000000000e+00,-1.165218349798585296e+00
2.437500000000000000e+00,-1.184263644165318929e+00
2.562500000000000000e+00,-1.201679006390115712e+00
2.687500000000000000e+00,-1.217654500544831819e+00
2.812500000000000000e+00,-1.232353582023377303e+00
2.937500000000000000e+00,-1.245917213438956894e+00
3.062500000000000000e+00,-1.258467324823090427e+00
3.187500000000000000e+00,-1.270109722669748864e+00
3.312500000000000000e+00,-1.280936545792418890e+00
3.437500000000000000e+00,-1.291028301002781653e+00
3.562500000000000000e+00,-1.300455566245662498e+00
3.687500000000000000e+00,-1.309280417941578234e+00
3.812500000000000000e+00,-1.317557630239357902e+00
3.937500000000000000e+00,-1.325335685313101308e+00
