# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.439999999999999725e-01,7.971858648255816249e-01,2.441472313647599091e-01
6.899999999999999467e-01,1.099073550724637638e+00,1.598997908191498729e-01
1.034000000000000030e+00,1.144772848162475931e+00,1.225273375771870482e-01
1.379999999999999893e+00,1.110707925724637946e+00,1.015923949018756045e-01
1.723999999999999977e+00,1.103855060904872509e+00,8.937139446952629962e-02
2.068000000000000060e+00,1.103506558268858573e+00,8.256979765093147572e-02
2.414000000000000146e+00,1.110790855426677659e+00,7.381356448813766735e-02
2.758000000000000007e+00,1.118926826504713423e+00,7.299805725419167279e-02
3.101999999999999869e+00,1.116798859606705330e+00,6.049915754174408494e-02
3.447999999999999954e+00,1.133823013341067387e+00,5.673206045194427449e-02
3.791999999999999815e+00,1.126093815928270070e+00,4.640388687039215254e-02
4.137999999999999901e+00,1.134771251208313236e+00,4.299169089053089809e-02
4.482000000000000206e+00,1.138666736390004486e+00,4.445915924534223074e-02
4.825999999999999623e+00,1.143002214566929187e+00,4.229971423328836994e-02
5.171999999999999709e+00,1.146593182037896508e+00,4.573444602276972859e-02
5.516000000000000014e+00,1.156265171773023903e+00,4.693904266202165304e-02
5.860000000000000320e+00,1.159788907849829132e+00,4.644290833219225784e-02
6.206000000000000405e+00,1.164229354656783677e+00,4.642541309461635513e-02
6.549999999999999822e+00,1.166802414122137588e+00,4.710504139326899403e-02
6.895999999999999908e+00,1.174500462224477904e+00,4.603643570187299083e-02
7.240000000000000213e+00,1.182104221339778993e+00,4.380127542953384662e-02
7.583999999999999631e+00,1.188825446664029561e+00,4.109708845491671925e-02
7.929999999999999716e+00,1.189555438209331628e+00,4.003894804079585756e-02
8.273999999999999133e+00,1.197662459209572372e+00,4.129077731520194167e-02
8.618000000000000327e+00,1.201009536725458293e+00,4.092887426547782426e-02
8.964000000000000412e+00,1.201964629350736224e+00,3.894051807454808334e-02
9.307999999999999829e+00,1.201997643156424544e+00,3.524247870156940743e-02
9.653999999999999915e+00,1.200752291796146842e+00,3.564864649161366555e-02
9.997999999999999332e+00,1.195719550160032174e+00,3.398885987337140618e-02
