# omega_z*kolmogorov_time,angle_z
-3.937500000000000000e+00,2.113477881032008732e+00
-3.812500000000000000e+00,1.905778817272377745e+00
-3.687500000000000000e+00,1.931977276266575894e+00
-3.562500000000000000e+00,1.982176280674355473e+00
-3.437500000000000000e+00,1.874020177072304172e+00
-3.312500000000000000e+00,1.727806044001131580e+00
-3.187500000000000000e+00,1.626894306892709086e+00
-3.062500000000000000e+00,1.547484542876761626e+00
-2.937500000000000000e+00,1.439498890791889751e+00
-2.812500000000000000e+00,1.379567011594440729e+00
-2.687500000000000000e+00,1.328794823252933632e+00
-2.562500000000000000e+00,1.323322299994138085e+00
-2.437500000000000000e+00,1.139386474224197254e+00
-2.312500000000000000e+00,1.112669093767220785e+00
-2.187500000000000000e+00,1.027755218538333626e+00
-2.062500000000000000e+00,9.346034361348628527e-01
-1.937500000000000000e+00,8.497533787067460542e-01
-1.812500000000000000e+00,7.971123386499320285e-01
-1.687500000000000000e+00,7.768557041671290131e-01
-1.562500000000000000e+00,7.032928872554627953e-01
-1.437500000000000000e+00,6.209403812437438441e-01
-1.312500000000000000e+00,5.668851912208870969e-01
-1.187500000000000000e+00,5.200228284150104630e-01
-1.062500000000000000e+00,4.659362677266876140e-01
-9.375000000000000000e-01,4.043550320404968867e-01
-8.125000000000000000e-01,3.487365223506307399e-01
-6.875000000000000000e-01,2.988962387752563954e-01
-5.625000000000000000e-01,2.449160335164819458e-01
-4.375000000000000000e-01,1.921563102857908323e-01
-3.125000000000000000e-01,1.360984135560372732e-01
-1.875000000000000000e-01,8.302592343230219551e-02
-6.250000000000000000e-02,3.023362193336609147e-02
6.250000000000000000e-02,-2.634834003982883602e-02
1.875000000000000000e-01,-8.019956212646699167e-02
3.125000000000000000e-01,-1.367476091795863380e-01
4.375000000000000000e-01,-1.931396131309699171e-01
5.625000000000000000e-01,-2.474032423865858421e-01
6.875000000000000000e-01,-3.017756711184400586e-01
8.125000000000000000e-01,-3.557240855063478757e-01
9.375000000000000000e-01,-4.058878574145635687e-01
1.062500000000000000e+00,-4.566958824393559935e-01
1.187500000000000000e+00,-5.062346157610267960e-01
1.312500000000000000e+00,-5.636293009245547658e-01
1.437500000000000000e+00,-6.054221286894659881e-01
1.562500000000000000e+00,-6.842107639469044988e-01
1.687500000000000000e+00,-7.652494214913218018e-01
1.812500000000000000e+00,-8.056840529866836631e-01
1.937500000000000000e+00,-8.340686654217460694e-01
2.062500000000000000e+00,-8.709629645297111145e-01
2.187500000000000000e+00,-9.055050888293293410e-01
2.312500000000000000e+00,-1.014276256766114104e+00
2.437500000000000000e+00,-9.812595928948575352e-01
2.562500000000000000e+00,-1.058727109015528356e+00
2.687500000000000000e+00,-1.189487512796719715e+00
2.812500000000000000e+00,-1.216355642144433036e+00
2.937500000000000000e+00,-1.245931117450895353e+00
3.062500000000000000e+00,-1.414670808471278463e+00
3.187500000000000000e+00,-1.639048330746606386e+00
3.312500000000000000e+00,-1.578602430721949279e+00
3.437500000000000000e+00,-2.060110252054176083e+00
3.562500000000000000e+00,-2.115523495687414268e+00
3.687500000000000000e+00,-2.128980760773833580e+00
3.812500000000000000e+00,-2.171223772441836619e+00
3.937500000000000000e+00,nan
