# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,-2.716571428571429303e-03
-3.812500000000000000e+00,1.722434000000000187e-01
-3.687500000000000000e+00,3.613826999999999456e-01
-3.562500000000000000e+00,7.117355238095237624e-01
-3.437500000000000000e+00,6.697279285714285990e-01
-3.312500000000000000e+00,-5.936604761904762384e-02
-3.187500000000000000e+00,1.417430645161290304e-01
-3.062500000000000000e+00,1.061118918918918796e-01
-2.937500000000000000e+00,-8.175104237288137454e-02
-2.812500000000000000e+00,5.262112931034482188e-02
-2.687500000000000000e+00,5.590094545454547814e-02
-2.562500000000000000e+00,1.477424309278351777e-01
-2.437500000000000000e+00,-1.746778932584274260e-02
-2.312500000000000000e+00,8.174612341770943948e-04
-2.187500000000000000e+00,4.200631373542851321e-02
-2.062500000000000000e+00,6.410662903853632695e-03
-1.937500000000000000e+00,-4.580401976856321444e-02
-1.812500000000000000e+00,-1.695814803533202727e-04
-1.687500000000000000e+00,1.410399323007453147e-03
-1.562500000000000000e+00,2.098709100907332481e-02
-1.437500000000000000e+00,6.924545894961446624e-02
-1.312500000000000000e+00,9.336831192184139039e-02
-1.187500000000000000e+00,1.176762832021502475e-01
-1.062500000000000000e+00,1.552661000601433805e-01
-9.375000000000000000e-01,1.825527069928736257e-01
-8.125000000000000000e-01,2.093730901643002795e-01
-6.875000000000000000e-01,2.445958149616078992e-01
-5.625000000000000000e-01,2.738361359990368893e-01
-4.375000000000000000e-01,3.058499503625202176e-01
-3.125000000000000000e-01,3.365297642398244471e-01
-1.875000000000000000e-01,3.539371618900506999e-01
-6.250000000000000000e-02,3.694334875333524781e-01
6.250000000000000000e-02,3.710011971997486668e-01
1.875000000000000000e-01,3.621225970176380482e-01
3.125000000000000000e-01,3.400981011269524901e-01
4.375000000000000000e-01,3.112308209471614795e-01
5.625000000000000000e-01,2.722149309191356781e-01
6.875000000000000000e-01,2.381555758440123405e-01
8.125000000000000000e-01,2.103820505235526606e-01
9.375000000000000000e-01,1.706100861178616312e-01
1.062500000000000000e+00,1.400190037318296832e-01
1.187500000000000000e+00,1.243588607052949074e-01
1.312500000000000000e+00,9.065832734869729015e-02
1.437500000000000000e+00,5.323757829956438092e-02
1.562500000000000000e+00,4.401209440418668573e-02
1.687500000000000000e+00,5.550139853985404381e-02
1.812500000000000000e+00,2.547741177462881090e-02
1.937500000000000000e+00,1.240310447011560603e-02
2.062500000000000000e+00,-7.954793839835712366e-02
2.187500000000000000e+00,-4.275757301740811672e-02
2.312500000000000000e+00,-5.026408298755188214e-02
2.437500000000000000e+00,3.389362716049375279e-02
2.562500000000000000e+00,4.699013957307052874e-02
2.687500000000000000e+00,8.962888538681949846e-02
2.812500000000000000e+00,1.213482515923566818e-01
2.937500000000000000e+00,1.587683966244723618e-02
3.062500000000000000e+00,-2.684146163522012629e-01
3.187500000000000000e+00,-3.937898600000000471e-01
3.312500000000000000e+00,-3.284153999999999685e-01
3.437500000000000000e+00,-2.973720833333332592e-01
3.562500000000000000e+00,5.984187500000000270e-02
3.687500000000000000e+00,2.525512000000000312e-01
3.812500000000000000e+00,-4.121181818181820361e-02
3.937500000000000000e+00,3.051275294117646864e-01
