# time,u_0,95CLI,u_1,95CLI,u_2,95CLI
7.703999999999999737e+00
4.721757801299527046e-01
1.529613108733775609e-02
4.274537359924111823e-02
1.501800931936279546e-02
2.061948689792348494e-02
1.601537254791788809e-02
