# omega_z*kolmogorov_time,angle_z
-3.937500000000000000e+00,-2.101244885394244921e+00
-3.812500000000000000e+00,-1.597907920652558600e+00
-3.687500000000000000e+00,-2.477882605882455014e+00
-3.562500000000000000e+00,9.094480988276644196e-01
-3.437500000000000000e+00,-1.256016546721893334e+00
-3.312500000000000000e+00,-1.156107329378209370e+00
-3.187500000000000000e+00,-1.244322614172943098e+00
-3.062500000000000000e+00,-9.557291370103374595e-01
-2.937500000000000000e+00,-1.300696980865474028e+00
-2.812500000000000000e+00,-1.209176740689516638e+00
-2.687500000000000000e+00,-1.181048071719571713e+00
-2.562500000000000000e+00,-1.240523998890668222e+00
-2.437500000000000000e+00,-1.164312969104899009e+00
-2.312500000000000000e+00,-1.104894246168366401e+00
-2.187500000000000000e+00,-9.995112536547360316e-01
-2.062500000000000000e+00,-9.294900663089721293e-01
-1.937500000000000000e+00,-8.847025530102585744e-01
-1.812500000000000000e+00,-8.175696502165435975e-01
-1.687500000000000000e+00,-7.512920014721011785e-01
-1.562500000000000000e+00,-7.011457594673844440e-01
-1.437500000000000000e+00,-6.362834697676280626e-01
-1.312500000000000000e+00,-5.822949604837382998e-01
-1.187500000000000000e+00,-5.260817504804413680e-01
-1.062500000000000000e+00,-4.694290853974097955e-01
-9.375000000000000000e-01,-4.179798241006108528e-01
-8.125000000000000000e-01,-3.607125734576243081e-01
-6.875000000000000000e-01,-3.039753995240068174e-01
-5.625000000000000000e-01,-2.488339806804321930e-01
-4.375000000000000000e-01,-1.920504546740908758e-01
-3.125000000000000000e-01,-1.385136529399384475e-01
-1.875000000000000000e-01,-8.369815042998962618e-02
-6.250000000000000000e-02,-2.830172279675066682e-02
6.250000000000000000e-02,2.673825425589045068e-02
1.875000000000000000e-01,8.367838018947537648e-02
3.125000000000000000e-01,1.396050900004237871e-01
4.375000000000000000e-01,1.957395041733034635e-01
5.625000000000000000e-01,2.531451973977708048e-01
6.875000000000000000e-01,3.076793307071730155e-01
8.125000000000000000e-01,3.592207199824003494e-01
9.375000000000000000e-01,4.137981859228960779e-01
1.062500000000000000e+00,4.693561371203736066e-01
1.187500000000000000e+00,5.203852289208276138e-01
1.312500000000000000e+00,5.794316089427656857e-01
1.437500000000000000e+00,6.394712036720098247e-01
1.562500000000000000e+00,6.885903280005960525e-01
1.687500000000000000e+00,7.455405209186429794e-01
1.812500000000000000e+00,8.191529588512284077e-01
1.937500000000000000e+00,8.791925364600801096e-01
2.062500000000000000e+00,8.972914967023954969e-01
2.187500000000000000e+00,9.464303704757683899e-01
2.312500000000000000e+00,9.856422583868306164e-01
2.437500000000000000e+00,1.080392260372544655e+00
2.562500000000000000e+00,1.115465254699004261e+00
2.687500000000000000e+00,1.315876532210656258e+00
2.812500000000000000e+00,1.310385339643116209e+00
2.937500000000000000e+00,1.431799112938704432e+00
3.062500000000000000e+00,1.399330802301817611e+00
3.187500000000000000e+00,1.021681063793569155e+00
3.312500000000000000e+00,1.209125278625307942e+00
3.437500000000000000e+00,1.262435809652071805e+00
3.562500000000000000e+00,1.471598135985100253e+00
3.687500000000000000e+00,1.268678511042607759e+00
3.812500000000000000e+00,1.247314695793359185e+00
3.937500000000000000e+00,nan
