# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,-3.286262166666666373e-01
-3.812500000000000000e+00,-1.389380851063825618e-02
-3.687500000000000000e+00,-2.449590384615384087e-01
-3.562500000000000000e+00,1.721720769230768999e-01
-3.437500000000000000e+00,9.711217391304349800e-02
-3.312500000000000000e+00,1.618617317073170747e-01
-3.187500000000000000e+00,2.031139883720930739e-01
-3.062500000000000000e+00,3.860866491228067132e-01
-2.937500000000000000e+00,1.979454483870965176e-01
-2.812500000000000000e+00,2.677130099337746705e-01
-2.687500000000000000e+00,2.931737765957442843e-01
-2.562500000000000000e+00,2.634885824742269067e-01
-2.437500000000000000e+00,3.080932659340658852e-01
-2.312500000000000000e+00,3.420303455344069210e-01
-2.187500000000000000e+00,4.215036418650791594e-01
-2.062500000000000000e+00,4.804623456024794681e-01
-1.937500000000000000e+00,5.367545241530051747e-01
-1.812500000000000000e+00,5.898317435032984779e-01
-1.687500000000000000e+00,6.402533757937612924e-01
-1.562500000000000000e+00,6.757872755959010158e-01
-1.437500000000000000e+00,7.167794549567738649e-01
-1.312500000000000000e+00,7.497094828899483199e-01
-1.187500000000000000e+00,7.910747284156010029e-01
-1.062500000000000000e+00,8.224006853065630729e-01
-9.375000000000000000e-01,8.447389424615597830e-01
-8.125000000000000000e-01,8.739437819343535141e-01
-6.875000000000000000e-01,8.990959295605928103e-01
-5.625000000000000000e-01,9.185683484320055214e-01
-4.375000000000000000e-01,9.327969031649709919e-01
-3.125000000000000000e-01,9.436521862810224315e-01
-1.875000000000000000e-01,9.530117751854909613e-01
-6.250000000000000000e-02,9.567898408165381730e-01
6.250000000000000000e-02,9.580049690584804267e-01
1.875000000000000000e-01,9.539357058586547256e-01
3.125000000000000000e-01,9.467743228883385154e-01
4.375000000000000000e-01,9.351573742783857446e-01
5.625000000000000000e-01,9.199473301566263306e-01
6.875000000000000000e-01,9.028223517681874810e-01
8.125000000000000000e-01,8.830390587265668501e-01
9.375000000000000000e-01,8.563419375751950557e-01
1.062500000000000000e+00,8.281677409360687081e-01
1.187500000000000000e+00,8.036083051034113023e-01
1.312500000000000000e+00,7.670633603461125549e-01
1.437500000000000000e+00,7.255369920065660727e-01
1.562500000000000000e+00,6.894161024258760317e-01
1.687500000000000000e+00,6.475070046986531880e-01
1.812500000000000000e+00,6.059240847792336515e-01
1.937500000000000000e+00,5.539780265225929812e-01
2.062500000000000000e+00,5.263941210383346059e-01
2.187500000000000000e+00,4.696728115871475207e-01
2.312500000000000000e+00,4.290709111654443797e-01
2.437500000000000000e+00,3.559542508802813199e-01
2.562500000000000000e+00,2.838154418872266271e-01
2.687500000000000000e+00,1.857628208333332864e-01
2.812500000000000000e+00,1.967511206896552789e-01
2.937500000000000000e+00,9.685812786885239500e-02
3.062500000000000000e+00,1.052490186335403866e-01
3.187500000000000000e+00,2.908419166666667555e-01
3.312500000000000000e+00,2.729860588235294427e-01
3.437500000000000000e+00,2.565399682539683535e-01
3.562500000000000000e+00,8.143236363636364994e-02
3.687500000000000000e+00,2.741306000000000020e-01
3.812500000000000000e+00,3.090118000000000031e-01
3.937500000000000000e+00,nan
