# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,nan
-3.812500000000000000e+00,-7.771786470588235574e-01
-3.687500000000000000e+00,-6.951349285714286674e-01
-3.562500000000000000e+00,-7.454634126984125420e-01
-3.437500000000000000e+00,-6.534559090909092260e-01
-3.312500000000000000e+00,-7.029930540540541006e-01
-3.187500000000000000e+00,-5.625113793103450055e-01
-3.062500000000000000e+00,-4.920056826347303236e-01
-2.937500000000000000e+00,-6.187327540106949408e-01
-2.812500000000000000e+00,-5.280435374149657912e-01
-2.687500000000000000e+00,-4.883104970297026948e-01
-2.562500000000000000e+00,-4.201884281567489499e-01
-2.437500000000000000e+00,-3.535712424242424823e-01
-2.312500000000000000e+00,-2.412279792924932054e-01
-2.187500000000000000e+00,-2.231496951995371458e-01
-2.062500000000000000e+00,-1.316433439625855906e-01
-1.937500000000000000e+00,-5.942580873816076525e-02
-1.812500000000000000e+00,-1.931817109144544353e-02
-1.687500000000000000e+00,7.557346793873331858e-02
-1.562500000000000000e+00,1.400132315835901919e-01
-1.437500000000000000e+00,2.417257536889232949e-01
-1.312500000000000000e+00,3.099270043351001758e-01
-1.187500000000000000e+00,4.156831771800121866e-01
-1.062500000000000000e+00,4.819488626711685986e-01
-9.375000000000000000e-01,5.518425884784242674e-01
-8.125000000000000000e-01,6.221648013128457944e-01
-6.875000000000000000e-01,6.752435772045199958e-01
-5.625000000000000000e-01,7.206028612662165322e-01
-4.375000000000000000e-01,7.628330294625809138e-01
-3.125000000000000000e-01,8.001442608170238335e-01
-1.875000000000000000e-01,8.228880123787595258e-01
-6.250000000000000000e-02,8.365489385026692037e-01
6.250000000000000000e-02,8.374510756344389906e-01
1.875000000000000000e-01,8.235938511162664843e-01
3.125000000000000000e-01,7.987057653708000693e-01
4.375000000000000000e-01,7.669621453535253597e-01
5.625000000000000000e-01,7.267596029664306068e-01
6.875000000000000000e-01,6.761105770389128633e-01
8.125000000000000000e-01,6.212829505021877363e-01
9.375000000000000000e-01,5.682484188939066483e-01
1.062500000000000000e+00,5.095025727040358721e-01
1.187500000000000000e+00,4.371157073999374365e-01
1.312500000000000000e+00,3.629952830092712524e-01
1.437500000000000000e+00,2.957789514929843322e-01
1.562500000000000000e+00,2.279595749955732331e-01
1.687500000000000000e+00,1.332766458903126561e-01
1.812500000000000000e+00,1.399413971094289055e-02
1.937500000000000000e+00,-6.132339095477397362e-02
2.062500000000000000e+00,-1.576830472846440512e-01
2.187500000000000000e+00,-2.646536566558439496e-01
2.312500000000000000e+00,-3.060132363112391674e-01
2.437500000000000000e+00,-3.744389120879119126e-01
2.562500000000000000e+00,-2.817707796610167681e-01
2.687500000000000000e+00,-5.612458530612246532e-01
2.812500000000000000e+00,-6.244713850574713510e-01
2.937500000000000000e+00,-5.424345555555556420e-01
3.062500000000000000e+00,-4.208161065573770010e-01
3.187500000000000000e+00,-5.647928932038833727e-01
3.312500000000000000e+00,-4.082672280701754586e-01
3.437500000000000000e+00,-4.725153333333331762e-01
3.562500000000000000e+00,-6.257318399999998171e-01
3.687500000000000000e+00,-5.616856249999999662e-01
3.812500000000000000e+00,-7.325956086956521007e-01
3.937500000000000000e+00,-3.133025000000000393e-01
