# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.439999999999999725e-01,4.162235192587209198e-01,4.883998464340170986e-02
6.899999999999999467e-01,4.856467617753623678e-01,3.841702785247107926e-02
1.034000000000000030e+00,5.155433578638781711e-01,3.137485585112406716e-02
1.379999999999999893e+00,5.309633152173913739e-01,2.674973408934409186e-02
1.723999999999999977e+00,5.387270315218968264e-01,2.377443137417512356e-02
2.068000000000000060e+00,5.495618766622341056e-01,2.243706016850057633e-02
2.414000000000000146e+00,5.526037842403686007e-01,2.098280694927834658e-02
2.758000000000000007e+00,5.366892435075235612e-01,1.835941473330470614e-02
3.101999999999999869e+00,5.371817161810927832e-01,1.781885537951388362e-02
3.447999999999999954e+00,5.395064224278567355e-01,1.802383425320945934e-02
3.791999999999999815e+00,5.301793485874868317e-01,1.719476898591863756e-02
4.137999999999999901e+00,5.217480666988882909e-01,1.524024766198865156e-02
4.482000000000000206e+00,5.263593767430834180e-01,1.482518113315952658e-02
4.825999999999999623e+00,5.287661656910485064e-01,1.436306261001008867e-02
5.171999999999999709e+00,5.355485955022235567e-01,1.427858918810368492e-02
5.516000000000000014e+00,5.379502300126903780e-01,1.401383343825008017e-02
5.860000000000000320e+00,5.409630912702644290e-01,1.403555724499677866e-02
6.206000000000000405e+00,5.431014661970270385e-01,1.395461998213361893e-02
6.549999999999999822e+00,5.472081941793893733e-01,1.348959848095613624e-02
6.895999999999999908e+00,5.452162377873042143e-01,1.293300673595213640e-02
7.240000000000000213e+00,5.483005233511739629e-01,1.213129717030994245e-02
7.583999999999999631e+00,5.495865463063687173e-01,1.185838556724854061e-02
7.929999999999999716e+00,5.431262876339848500e-01,1.149499700353827196e-02
8.273999999999999133e+00,5.417596683700447446e-01,1.111844747154343629e-02
8.618000000000000327e+00,5.400034779132338869e-01,1.033136802250314915e-02
8.964000000000000412e+00,5.357942464301651553e-01,9.797358919280447706e-03
9.307999999999999829e+00,5.337468764268640253e-01,9.428068146763430787e-03
9.653999999999999915e+00,5.316450180139060677e-01,9.278482778881522869e-03
9.997999999999999332e+00,5.349755013502700551e-01,9.010770839563224041e-03
