# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,5.453774677135206361e-02
-3.812500000000000000e+00,5.632527885818412738e-02
-3.687500000000000000e+00,5.823398468352081886e-02
-3.562500000000000000e+00,6.027663276358442845e-02
-3.437500000000000000e+00,6.246785453579885988e-02
-3.312500000000000000e+00,6.482449630782165240e-02
-3.187500000000000000e+00,6.736605094249860370e-02
-3.062500000000000000e+00,7.011518495971981457e-02
-2.937500000000000000e+00,7.309836760893123619e-02
-2.812500000000000000e+00,7.634667142163878428e-02
-2.687500000000000000e+00,7.989696704376890446e-02
-2.562500000000000000e+00,8.379299297224987453e-02
-2.437500000000000000e+00,8.808659253207766493e-02
-2.312500000000000000e+00,9.284019429171792848e-02
-2.187500000000000000e+00,9.812995886047190530e-02
-2.062500000000000000e+00,1.040484692419230139e-01
-1.937500000000000000e+00,1.107082650624776204e-01
-1.812500000000000000e+00,1.182462714101049917e-01
-1.687500000000000000e+00,1.268307123472952047e-01
-1.562500000000000000e+00,1.366649505197299053e-01
-1.437500000000000000e+00,1.479899740848608924e-01
-1.312500000000000000e+00,1.610879799517999367e-01
-1.187500000000000000e+00,1.762882742598431973e-01
-1.062500000000000000e+00,1.939409495780509973e-01
-9.375000000000000000e-01,2.143775376479241102e-01
-8.125000000000000000e-01,2.378373447311095956e-01
-6.875000000000000000e-01,2.643122708137420895e-01
-5.625000000000000000e-01,2.932807987341417011e-01
-4.375000000000000000e-01,3.233088508737886335e-01
-3.125000000000000000e-01,3.517334432733015270e-01
-1.875000000000000000e-01,3.746627287963099628e-01
-6.250000000000000000e-02,3.877177736477304681e-01
6.250000000000000000e-02,3.877895744631651431e-01
1.875000000000000000e-01,3.746928976390189181e-01
3.125000000000000000e-01,3.515124051188954768e-01
4.375000000000000000e-01,3.228154396364998902e-01
5.625000000000000000e-01,2.926288267948332078e-01
6.875000000000000000e-01,2.636016850126008393e-01
8.125000000000000000e-01,2.371043923731713521e-01
9.375000000000000000e-01,2.136308593462900585e-01
1.062500000000000000e+00,1.931898481483355079e-01
1.187500000000000000e+00,1.755488971112709462e-01
1.312500000000000000e+00,1.603764390962598985e-01
1.437500000000000000e+00,1.473226542700988573e-01
1.562500000000000000e+00,1.360540800179036725e-01
1.687500000000000000e+00,1.262775763977443955e-01
1.812500000000000000e+00,1.177475727686947971e-01
1.937500000000000000e+00,1.102606771690013282e-01
2.062500000000000000e+00,1.036487170282592574e-01
2.187500000000000000e+00,9.777331259774550698e-02
2.312500000000000000e+00,9.252250387617642902e-02
2.437500000000000000e+00,8.780386407439008667e-02
2.562500000000000000e+00,8.354133301207417039e-02
2.687500000000000000e+00,7.967242242528145557e-02
2.812500000000000000e+00,7.614516325674004771e-02
2.937500000000000000e+00,7.291654967873742454e-02
3.062500000000000000e+00,6.995038252079877061e-02
3.187500000000000000e+00,6.721597537531821820e-02
3.312500000000000000e+00,6.468720850942026590e-02
3.437500000000000000e+00,6.234173223342757975e-02
3.562500000000000000e+00,6.016031831258513568e-02
3.687500000000000000e+00,5.812633616652736895e-02
3.812500000000000000e+00,5.622532944829305296e-02
3.937500000000000000e+00,5.444467222644023413e-02
