# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,9.914752713632223324e-01
-3.812500000000000000e+00,9.909029980020636064e-01
-3.687500000000000000e+00,9.902708031699384295e-01
-3.562500000000000000e+00,9.895699464076007645e-01
-3.437500000000000000e+00,9.887900098762939516e-01
-3.312500000000000000e+00,9.879184870377134553e-01
-3.187500000000000000e+00,9.869402438458230176e-01
-3.062500000000000000e+00,9.858368024865902246e-01
-2.937500000000000000e+00,9.845853730797798908e-01
-2.812500000000000000e+00,9.831575196286939100e-01
-2.687500000000000000e+00,9.815172841105130885e-01
-2.562500000000000000e+00,9.796184966222603041e-01
-2.437500000000000000e+00,9.774022519057123937e-01
-2.312500000000000000e+00,9.747945016281703845e-01
-2.187500000000000000e+00,9.716974102174207317e-01
-2.062500000000000000e+00,9.679787680432357933e-01
-1.937500000000000000e+00,9.634638181055849016e-01
-1.812500000000000000e+00,9.579206338050052505e-01
-1.687500000000000000e+00,9.510359543433896112e-01
-1.562500000000000000e+00,9.423729606504233081e-01
-1.437500000000000000e+00,9.313275549048211088e-01
-1.312500000000000000e+00,9.170708763682365872e-01
-1.187500000000000000e+00,8.984654160634852893e-01
-1.062500000000000000e+00,8.739485442720139607e-01
-9.375000000000000000e-01,8.413964618242978366e-01
-8.125000000000000000e-01,7.979466852866652360e-01
-6.875000000000000000e-01,7.397982061207768467e-01
-5.625000000000000000e-01,6.623126760470419150e-01
-4.375000000000000000e-01,5.604945515338659590e-01
-3.125000000000000000e-01,4.303851865075409289e-01
-1.875000000000000000e-01,2.716067573100399146e-01
-6.250000000000000000e-02,9.044832517738743416e-02
6.250000000000000000e-02,-9.927646077059516794e-02
1.875000000000000000e-01,-2.801041545935982202e-01
3.125000000000000000e-01,-4.379250664782599611e-01
4.375000000000000000e-01,-5.666783109425935772e-01
5.625000000000000000e-01,-6.672323613235525697e-01
6.875000000000000000e-01,-7.438219486244171952e-01
8.125000000000000000e-01,-8.013980412316027424e-01
9.375000000000000000e-01,-8.444305558052538352e-01
1.062500000000000000e+00,-8.766092228447739387e-01
1.187500000000000000e+00,-9.007574428531456290e-01
1.312500000000000000e+00,-9.189868939118758240e-01
1.437500000000000000e+00,-9.328926381511063459e-01
1.562500000000000000e+00,-9.436384136145348211e-01
1.687500000000000000e+00,-9.520513054987915780e-01
1.812500000000000000e+00,-9.587261786345344650e-01
1.937500000000000000e+00,-9.640963587529111090e-01
2.062500000000000000e+00,-9.684737183483645984e-01
2.187500000000000000e+00,-9.720853341327885255e-01
2.312500000000000000e+00,-9.751005092214344305e-01
2.437500000000000000e+00,-9.776448746879118357e-01
2.562500000000000000e+00,-9.798123240906444487e-01
2.687500000000000000e+00,-9.816749078212125834e-01
2.812500000000000000e+00,-9.832880980528718728e-01
2.937500000000000000e+00,-9.846952222822016321e-01
3.062500000000000000e+00,-9.859304034654996496e-01
3.187500000000000000e+00,-9.870208630678816153e-01
3.312500000000000000e+00,-9.879885645354413715e-01
3.437500000000000000e+00,-9.888514078197941926e-01
3.562500000000000000e+00,-9.896241126180299608e-01
3.687500000000000000e+00,-9.903188815859513827e-01
3.812500000000000000e+00,-9.909459052033181559e-01
3.937500000000000000e+00,-9.915137508075310135e-01
