# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,1.515919501093146549e+00
-3.812500000000000000e+00,1.514097158914460950e+00
-3.687500000000000000e+00,1.512148686844680290e+00
-3.562500000000000000e+00,1.510060395298923774e+00
-3.437500000000000000e+00,1.507816515930879842e+00
-3.312500000000000000e+00,1.505398786989739834e+00
-3.187500000000000000e+00,1.502785936374404496e+00
-3.062500000000000000e+00,1.499953036429463538e+00
-2.937500000000000000e+00,1.496870707834746073e+00
-2.812500000000000000e+00,1.493504127749202715e+00
-2.687500000000000000e+00,1.489811500644807607e+00
-2.562500000000000000e+00,1.485742436674540423e+00
-2.437500000000000000e+00,1.481236151630686226e+00
-2.312500000000000000e+00,1.476218207268095162e+00
-2.187500000000000000e+00,1.470595724898985823e+00
-2.062500000000000000e+00,1.464252263784821428e+00
-1.937500000000000000e+00,1.457040718411251490e+00
-1.812500000000000000e+00,1.448773769306901604e+00
-1.687500000000000000e+00,1.439207694180954400e+00
-1.562500000000000000e+00,1.428022752872039502e+00
-1.437500000000000000e+00,1.414796317732508912e+00
-1.312500000000000000e+00,1.398962401046406789e+00
-1.187500000000000000e+00,1.379731293011970061e+00
-1.062500000000000000e+00,1.355986384251071097e+00
-9.375000000000000000e-01,1.326107375574926861e+00
-8.125000000000000000e-01,1.287630093637468942e+00
-6.875000000000000000e-01,1.236613539034018716e+00
-5.625000000000000000e-01,1.166335685550267565e+00
-4.375000000000000000e-01,1.064634382545319502e+00
-3.125000000000000000e-01,9.082376198993376004e-01
-1.875000000000000000e-01,6.533480027919531530e-01
-6.250000000000000000e-02,2.464758938214359762e-01
6.250000000000000000e-02,-2.571206253434903388e-01
1.875000000000000000e-01,-6.619952874010103239e-01
3.125000000000000000e-01,-9.144769364252220978e-01
4.375000000000000000e-01,-1.069042744798568645e+00
5.625000000000000000e-01,-1.169516877653627329e+00
6.875000000000000000e-01,-1.239035649273608763e+00
8.125000000000000000e-01,-1.289585669255371769e+00
9.375000000000000000e-01,-1.327752166448629145e+00
1.062500000000000000e+00,-1.357400499365054136e+00
1.187500000000000000e+00,-1.380958018640721097e+00
1.312500000000000000e+00,-1.400029253464992518e+00
1.437500000000000000e+00,-1.415719513404072538e+00
1.562500000000000000e+00,-1.428818178877806044e+00
1.687500000000000000e+00,-1.439895735063932980e+00
1.812500000000000000e+00,-1.449371438910808330e+00
1.937500000000000000e+00,-1.457560677943453342e+00
2.062500000000000000e+00,-1.464705070459916714e+00
2.187500000000000000e+00,-1.470991434301763823e+00
2.312500000000000000e+00,-1.476564631126287885e+00
2.437500000000000000e+00,-1.481540140797707350e+00
2.562500000000000000e+00,-1.486010022260708885e+00
2.687500000000000000e+00,-1.490048277417514333e+00
2.812500000000000000e+00,-1.493715259592827582e+00
2.937500000000000000e+00,-1.497060185736266869e+00
3.062500000000000000e+00,-1.500124020525286372e+00
3.187500000000000000e+00,-1.502941078284562915e+00
3.312500000000000000e+00,-1.505540280354461746e+00
3.437500000000000000e+00,-1.507946167024311279e+00
3.562500000000000000e+00,-1.510179698198536036e+00
3.687500000000000000e+00,-1.512258886763915289e+00
3.812500000000000000e+00,-1.514199302264444658e+00
3.937500000000000000e+00,-1.516014474346493168e+00
