# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,1.187606446223654078e-01
-3.812500000000000000e+00,1.225935745174306368e-01
-3.687500000000000000e+00,1.266798497889750907e-01
-3.562500000000000000e+00,1.310451689054133728e-01
-3.437500000000000000e+00,1.357187767571892412e-01
-3.312500000000000000e+00,1.407340840355401357e-01
-3.187500000000000000e+00,1.461294150432566330e-01
-3.062500000000000000e+00,1.519489124385208778e-01
-2.937500000000000000e+00,1.582436320306816746e-01
-2.812500000000000000e+00,1.650728635790482957e-01
-2.687500000000000000e+00,1.725057115739702107e-01
-2.562500000000000000e+00,1.806229587639570089e-01
-2.437500000000000000e+00,1.895192691357807102e-01
-2.312500000000000000e+00,1.993060267868782265e-01
-2.187500000000000000e+00,2.101149619091773335e-01
-2.062500000000000000e+00,2.221017965341588185e-01
-1.937500000000000000e+00,2.354500701450330802e-01
-1.812500000000000000e+00,2.503755067943670976e-01
-1.687500000000000000e+00,2.671312122239146158e-01
-1.562500000000000000e+00,2.860096300845295092e-01
-1.437500000000000000e+00,3.073403395845131225e-01
-1.312500000000000000e+00,3.314806177872351989e-01
-1.187500000000000000e+00,3.587964349308612189e-01
-1.062500000000000000e+00,3.896143717638839155e-01
-9.375000000000000000e-01,4.241394984864055306e-01
-8.125000000000000000e-01,4.623115009303837009e-01
-6.875000000000000000e-01,5.035908738084130531e-01
-5.625000000000000000e-01,5.466802069509528739e-01
-4.375000000000000000e-01,5.892255426923543871e-01
-3.125000000000000000e-01,6.276518732249234400e-01
-1.875000000000000000e-01,6.573976036283896152e-01
-6.250000000000000000e-02,6.738442973193993213e-01
6.250000000000000000e-02,6.739235054842359629e-01
1.875000000000000000e-01,6.575608130103411941e-01
3.125000000000000000e-01,6.277566320867205008e-01
4.375000000000000000e-01,5.891787750812154112e-01
5.625000000000000000e-01,5.464718205753301694e-01
6.875000000000000000e-01,5.032769352720010136e-01
8.125000000000000000e-01,4.619521472431897258e-01
9.375000000000000000e-01,4.237649875619244333e-01
1.062500000000000000e+00,3.892264002649065691e-01
1.187500000000000000e+00,3.583962347091749767e-01
1.312500000000000000e+00,3.310733444258161517e-01
1.437500000000000000e+00,3.069341737646282819e-01
1.562500000000000000e+00,2.856138987703653043e-01
1.687500000000000000e+00,2.667522468946502134e-01
1.812500000000000000e+00,2.500182738004105287e-01
1.937500000000000000e+00,2.351183955645932133e-01
2.062500000000000000e+00,2.217977567543421291e-01
2.187500000000000000e+00,2.098386376518858176e-01
2.312500000000000000e+00,1.990564179695829827e-01
2.437500000000000000e+00,1.892948301697784386e-01
2.562500000000000000e+00,1.804216154107679548e-01
2.687500000000000000e+00,1.723248376528526971e-01
2.812500000000000000e+00,1.649097898215975966e-01
2.937500000000000000e+00,1.580959835761595322e-01
3.062500000000000000e+00,1.518146569891785647e-01
3.187500000000000000e+00,1.460068308759439049e-01
3.312500000000000000e+00,1.406217160854053294e-01
3.437500000000000000e+00,1.356153936835460261e-01
3.562500000000000000e+00,1.309497253072616219e-01
3.687500000000000000e+00,1.265914543733102637e-01
3.812500000000000000e+00,1.225114638148147445e-01
3.937500000000000000e+00,1.186841614760398289e-01
