# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,9.644423823396300888e-01
-3.812500000000000000e+00,9.621726917667106083e-01
-3.687500000000000000e+00,9.596822625873874246e-01
-3.562500000000000000e+00,9.569420871246810956e-01
-3.437500000000000000e+00,9.539183508343862528e-01
-3.312500000000000000e+00,9.505714767929237530e-01
-3.187500000000000000e+00,9.468549526856749887e-01
-3.062500000000000000e+00,9.427138867332869321e-01
-2.937500000000000000e+00,9.380832258992307660e-01
-2.812500000000000000e+00,9.328855538871738684e-01
-2.687500000000000000e+00,9.270283675389977551e-01
-2.562500000000000000e+00,9.204007148868077470e-01
-2.437500000000000000e+00,9.128690397025344128e-01
-2.312500000000000000e+00,9.042720304488808258e-01
-2.187500000000000000e+00,8.944142776993271315e-01
-2.062500000000000000e+00,8.830586426750678397e-01
-1.937500000000000000e+00,8.699170683856592978e-01
-1.812500000000000000e+00,8.546396347534526150e-01
-1.687500000000000000e+00,8.368022282336848860e-01
-1.562500000000000000e+00,8.158935606727896195e-01
-1.437500000000000000e+00,7.913023678434327746e-01
-1.312500000000000000e+00,7.623067853150881090e-01
-1.187500000000000000e+00,7.280705801200347826e-01
-1.062500000000000000e+00,6.876522012287353824e-01
-9.375000000000000000e-01,6.400341617893338109e-01
-8.125000000000000000e-01,5.841844214480393926e-01
-6.875000000000000000e-01,5.191619010566105308e-01
-5.625000000000000000e-01,4.442797673115992940e-01
-4.375000000000000000e-01,3.593263906999712431e-01
-3.125000000000000000e-01,2.648295055900938832e-01
-1.875000000000000000e-01,1.622996830524429113e-01
-6.250000000000000000e-02,5.433188487061554189e-02
6.250000000000000000e-02,-5.556990467159212549e-02
1.875000000000000000e-01,-1.635301145243403531e-01
3.125000000000000000e-01,-2.660281082491489646e-01
4.375000000000000000e-01,-3.604559601961083715e-01
5.625000000000000000e-01,-4.453094924683114741e-01
6.875000000000000000e-01,-5.200757232911962236e-01
8.125000000000000000e-01,-5.849805413686236522e-01
9.375000000000000000e-01,-6.407199867795452253e-01
1.062500000000000000e+00,-6.882399729854488113e-01
1.187500000000000000e+00,-7.285752786252106539e-01
1.312500000000000000e+00,-7.627430708933236048e-01
1.437500000000000000e+00,-7.916822833452967778e-01
1.562500000000000000e+00,-8.162254991581148200e-01
1.687500000000000000e+00,-8.370919954629870707e-01
1.812500000000000000e+00,-8.548917827834624505e-01
1.937500000000000000e+00,-8.701355105289434455e-01
2.062500000000000000e+00,-8.832470122220814623e-01
2.187500000000000000e+00,-8.945761664613983699e-01
2.312500000000000000e+00,-9.044110154445814675e-01
2.437500000000000000e+00,-9.129885356396798546e-01
2.562500000000000000e+00,-9.205038244808347869e-01
2.687500000000000000e+00,-9.271178254675884745e-01
2.812500000000000000e+00,-9.329636880205965932e-01
2.937500000000000000e+00,-9.381519525455178643e-01
3.062500000000000000e+00,-9.427747339533876225e-01
3.187500000000000000e+00,-9.469091277676158214e-01
3.312500000000000000e+00,-9.506199496826562845e-01
3.437500000000000000e+00,-9.539619095174307617e-01
3.562500000000000000e+00,-9.569813799228422679e-01
3.687500000000000000e+00,-9.597178294531256704e-01
3.812500000000000000e+00,-9.622049872329616615e-01
3.937500000000000000e+00,-9.644717924769875550e-01
