# omega_z*kolmogorov_time,angle_z
-3.937500000000000000e+00,nan
-3.812500000000000000e+00,1.448051067091004285e+00
-3.687500000000000000e+00,1.273130645937811334e+00
-3.562500000000000000e+00,4.397062461101586828e-01
-3.437500000000000000e+00,3.388101423117459987e-01
-3.312500000000000000e+00,2.842203993009737584e-01
-3.187500000000000000e+00,1.389037789718364224e-01
-3.062500000000000000e+00,-1.825449864788614984e-01
-2.937500000000000000e+00,-5.229243822244897810e-01
-2.812500000000000000e+00,-1.060154051938626107e+00
-2.687500000000000000e+00,-1.144116467073684307e+00
-2.562500000000000000e+00,-1.363547055293041987e+00
-2.437500000000000000e+00,-1.473354968337847071e+00
-2.312500000000000000e+00,-1.783630576973132431e+00
-2.187500000000000000e+00,-2.005949248087908199e+00
-2.062500000000000000e+00,-2.328297011808192707e+00
-1.937500000000000000e+00,-2.505773630176878708e+00
-1.812500000000000000e+00,-2.885335631846420945e+00
-1.687500000000000000e+00,3.074438690043463929e+00
-1.562500000000000000e+00,2.735356690910865307e+00
-1.437500000000000000e+00,2.300774256787222249e+00
-1.312500000000000000e+00,2.027567760391635776e+00
-1.187500000000000000e+00,1.721280822983550340e+00
-1.062500000000000000e+00,1.455328978378229721e+00
-9.375000000000000000e-01,1.252120077317119495e+00
-8.125000000000000000e-01,1.059115500364020690e+00
-6.875000000000000000e-01,8.941959819715548097e-01
-5.625000000000000000e-01,7.101645930812127139e-01
-4.375000000000000000e-01,5.522492996380740093e-01
-3.125000000000000000e-01,4.026576867281100314e-01
-1.875000000000000000e-01,2.432400099788025738e-01
-6.250000000000000000e-02,9.064617791601690955e-02
6.250000000000000000e-02,-7.061182109144033270e-02
1.875000000000000000e-01,-2.234592658852124214e-01
3.125000000000000000e-01,-4.010582953459440603e-01
4.375000000000000000e-01,-5.739707680551447977e-01
5.625000000000000000e-01,-7.482720418600794510e-01
6.875000000000000000e-01,-9.108182172294102541e-01
8.125000000000000000e-01,-1.073114672962516059e+00
9.375000000000000000e-01,-1.268243056302776450e+00
1.062500000000000000e+00,-1.454119623069929590e+00
1.187500000000000000e+00,-1.727652271052801725e+00
1.312500000000000000e+00,-2.033679907101827666e+00
1.437500000000000000e+00,-2.376100570726416006e+00
1.562500000000000000e+00,-2.605058540717893667e+00
1.687500000000000000e+00,-2.983025885128649080e+00
1.812500000000000000e+00,2.883536644248903436e+00
1.937500000000000000e+00,2.594740121834325564e+00
2.062500000000000000e+00,2.060299553957403607e+00
2.187500000000000000e+00,1.984407879864195312e+00
2.312500000000000000e+00,1.594032998110550547e+00
2.437500000000000000e+00,1.137316932280502568e+00
2.562500000000000000e+00,1.101204842477535584e+00
2.687500000000000000e+00,5.771655293278502574e-01
2.812500000000000000e+00,6.506419842324420166e-01
2.937500000000000000e+00,3.332097997083489083e-01
3.062500000000000000e+00,-5.265699557511668155e-02
3.187500000000000000e+00,-3.973018751876742499e-02
3.312500000000000000e+00,-2.496132507852797666e-01
3.437500000000000000e+00,-3.922195551716278206e-01
3.562500000000000000e+00,-9.693824842203628833e-01
3.687500000000000000e+00,-1.065167068839373732e+00
3.812500000000000000e+00,nan
3.937500000000000000e+00,nan
