# time,u_0,95CLI,u_1,95CLI,u_2,95CLI,vs,surftimeconst
7.703999999999999737e+00,2.462226934901578512e-01,6.363366165246430763e-03,-1.568486150706422180e-04,6.706839056888280574e-03,3.959794666899176495e-03,6.112588218870954743e-03,1.000000000000000000e+00,2.000000000000000000e+00
7.703999999999999737e+00,3.801889240364650369e-01,1.066142383748367069e-02,2.628954270718433447e-02,1.070995135882745093e-02,2.238654939231606716e-02,9.538077557708758356e-03,2.000000000000000000e+00,2.000000000000000000e+00
7.703999999999999737e+00,4.370380109373457334e-01,1.232711105534833353e-02,3.461607071377548889e-02,1.562013129381548127e-02,1.385122702686562152e-02,1.366714962993749449e-02,3.000000000000000000e+00,2.000000000000000000e+00
7.703999999999999737e+00,4.085201661408318086e-01,2.080718603485287241e-02,1.979587311834934277e-02,1.414566297028987951e-02,2.388410547787436777e-02,1.360033926934788723e-02,4.000000000000000000e+00,1.000000000000000000e+00
7.703999999999999737e+00,4.385878914871529366e-01,2.716567872751752058e-02,-1.708002101609135126e-02,1.850737585388482348e-02,3.431398046976378430e-02,1.880070566246348773e-02,5.000000000000000000e+00,1.000000000000000000e+00
7.703999999999999737e+00,4.413253523784806398e-01,2.190913868511714518e-02,-3.904116671610245292e-03,2.155747812837028113e-02,5.171878415705775771e-03,1.699855397202662544e-02,6.000000000000000000e+00,1.000000000000000000e+00
7.703999999999999737e+00,4.582167315728004064e-01,2.879227844129497380e-02,2.378005236179596762e-02,2.021610268047406914e-02,2.820738006747984181e-02,1.927749436764051444e-02,7.000000000000000000e+00,1.000000000000000000e+00
7.703999999999999737e+00,4.611900288249416446e-01,3.526590264840304134e-02,1.125361969569164955e-02,2.259053961503244487e-02,4.059486158512846249e-02,2.942945783155974035e-02,8.000000000000000000e+00,1.000000000000000000e+00
