# omega_z*kolmogorov_time,angle_z
-3.937500000000000000e+00,1.591586570649958121e+00
-3.812500000000000000e+00,1.166408116323739863e+00
-3.687500000000000000e+00,9.479249377304495017e-01
-3.562500000000000000e+00,4.710424233531845251e-01
-3.437500000000000000e+00,-2.398293082184704827e-01
-3.312500000000000000e+00,2.364831738982842158e+00
-3.187500000000000000e+00,6.757129565754655953e-01
-3.062500000000000000e+00,8.775392923143908730e-01
-2.937500000000000000e+00,2.051706625861497990e+00
-2.812500000000000000e+00,-1.284764561097598623e+00
-2.687500000000000000e+00,4.864028789669124636e-02
-2.562500000000000000e+00,3.155953981526558039e-01
-2.437500000000000000e+00,-2.613430332620420238e+00
-2.312500000000000000e+00,-1.561851488652687969e+00
-2.187500000000000000e+00,-1.206352798538663063e+00
-2.062500000000000000e+00,-1.505483124840409914e+00
-1.937500000000000000e+00,-1.811465260066569050e+00
-1.812500000000000000e+00,-1.571505048827649631e+00
-1.687500000000000000e+00,-1.563063912990102056e+00
-1.562500000000000000e+00,-1.462795877822862467e+00
-1.437500000000000000e+00,-1.247669463370497001e+00
-1.312500000000000000e+00,-1.149318180658943866e+00
-1.187500000000000000e+00,-1.059833154612727313e+00
-1.062500000000000000e+00,-9.340654878565608499e-01
-9.375000000000000000e-01,-8.719430341096682247e-01
-8.125000000000000000e-01,-7.871474536386535714e-01
-6.875000000000000000e-01,-6.988294325665597162e-01
-5.625000000000000000e-01,-5.720581552222234745e-01
-4.375000000000000000e-01,-4.354481682328036340e-01
-3.125000000000000000e-01,-3.052192400698175989e-01
-1.875000000000000000e-01,-1.943159929861993096e-01
-6.250000000000000000e-02,-6.433039572435562958e-02
6.250000000000000000e-02,9.299102654320072492e-02
1.875000000000000000e-01,2.324062560179675496e-01
3.125000000000000000e-01,3.646168656195404312e-01
4.375000000000000000e-01,4.844523389533203495e-01
5.625000000000000000e-01,5.990599146782645823e-01
6.875000000000000000e-01,7.257311473445118288e-01
8.125000000000000000e-01,8.106738517738435457e-01
9.375000000000000000e-01,9.129446673900571962e-01
1.062500000000000000e+00,1.014289340998822730e+00
1.187500000000000000e+00,1.063984177267875086e+00
1.312500000000000000e+00,1.161291167423316173e+00
1.437500000000000000e+00,1.295583922602676186e+00
1.562500000000000000e+00,1.312142412323279217e+00
1.687500000000000000e+00,1.310769537935720042e+00
1.812500000000000000e+00,1.427028786504250357e+00
1.937500000000000000e+00,1.486040116903950770e+00
2.062500000000000000e+00,2.103147103772031290e+00
2.187500000000000000e+00,2.338193359082971323e+00
2.312500000000000000e+00,2.080854265360062794e+00
2.437500000000000000e+00,1.265519665311915842e+00
2.562500000000000000e+00,7.881407281857087943e-01
2.687500000000000000e+00,6.220506026652926623e-01
2.812500000000000000e+00,5.156495226828097245e-01
2.937500000000000000e+00,9.610429381014675698e-01
3.062500000000000000e+00,3.058082972488665785e+00
3.187500000000000000e+00,-2.641113767651302346e+00
3.312500000000000000e+00,-2.641672489744911534e+00
3.437500000000000000e+00,-3.111980732697559038e+00
3.562500000000000000e+00,6.086446153821187810e-01
3.687500000000000000e+00,2.918201655782000081e-01
3.812500000000000000e+00,2.279303963953894119e+00
3.937500000000000000e+00,-1.853032529665057104e-01
