# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,7.566195145264591193e-02
-3.812500000000000000e+00,7.813319221152381644e-02
-3.687500000000000000e+00,8.077095461676513100e-02
-3.562500000000000000e+00,8.359262294155132833e-02
-3.437500000000000000e+00,8.661808286328853690e-02
-3.312500000000000000e+00,8.987018567221610743e-02
-3.187500000000000000e+00,9.337531768955768807e-02
-3.062500000000000000e+00,9.716410142587295073e-02
-2.937500000000000000e+00,1.012722599070279422e-01
-2.812500000000000000e+00,1.057416769032609172e-01
-2.687500000000000000e+00,1.106216741915563434e-01
-2.562500000000000000e+00,1.159704839339464610e-01
-2.437500000000000000e+00,1.218569725853251712e-01
-2.312500000000000000e+00,1.283634477837097554e-01
-2.187500000000000000e+00,1.355894528844784341e-01
-2.062500000000000000e+00,1.436541862415822435e-01
-1.937500000000000000e+00,1.527003530178886737e-01
-1.812500000000000000e+00,1.629000787217915469e-01
-1.687500000000000000e+00,1.744614396814481438e-01
-1.562500000000000000e+00,1.876338698590134524e-01
-1.437500000000000000e+00,2.027078321222947621e-01
-1.312500000000000000e+00,2.200160229060777739e-01
-1.187500000000000000e+00,2.399246962739476907e-01
-1.062500000000000000e+00,2.628119947631022413e-01
-9.375000000000000000e-01,2.890138122210874627e-01
-8.125000000000000000e-01,3.187270917967428563e-01
-6.875000000000000000e-01,3.518110596513486787e-01
-5.625000000000000000e-01,3.874648287622919907e-01
-4.375000000000000000e-01,4.238610094339474998e-01
-3.125000000000000000e-01,4.577793336836195048e-01
-1.875000000000000000e-01,4.846952211571822211e-01
-6.250000000000000000e-02,4.996935745152248365e-01
6.250000000000000000e-02,4.994278361153066115e-01
1.875000000000000000e-01,4.838710185605217262e-01
3.125000000000000000e-01,4.564732864800704060e-01
4.375000000000000000e-01,4.222947703524536633e-01
5.625000000000000000e-01,3.858780600712757303e-01
6.875000000000000000e-01,3.503341296837559349e-01
8.125000000000000000e-01,3.173791545701163397e-01
9.375000000000000000e-01,2.877619584231781991e-01
1.062500000000000000e+00,2.616278074966804645e-01
1.187500000000000000e+00,2.387926935452278354e-01
1.312500000000000000e+00,2.189393168842623250e-01
1.437500000000000000e+00,2.016997111656150532e-01
1.562500000000000000e+00,1.867030184898894885e-01
1.687500000000000000e+00,1.736097348170913823e-01
1.812500000000000000e+00,1.621261062990015378e-01
1.937500000000000000e+00,1.520018916602895453e-01
2.062500000000000000e+00,1.430271552584950756e-01
2.187500000000000000e+00,1.350282066892216359e-01
2.312500000000000000e+00,1.278613455136783372e-01
2.437500000000000000e+00,1.214071908482317053e-01
2.562500000000000000e+00,1.155670709553198588e-01
2.687500000000000000e+00,1.102588920844819326e-01
2.812500000000000000e+00,1.054140903526679524e-01
2.937500000000000000e+00,1.009750795465857859e-01
3.062500000000000000e+00,9.689326042579321507e-02
3.187500000000000000e+00,9.312740493999198399e-02
3.312500000000000000e+00,8.964234402391220435e-02
3.437500000000000000e+00,8.640791100962477711e-02
3.562500000000000000e+00,8.339809172131761039e-02
3.687500000000000000e+00,8.059033877843334304e-02
3.812500000000000000e+00,7.796501570659054858e-02
3.937500000000000000e+00,7.550494375929603375e-02
