# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,1.874739130434782686e-01,7.895606587277999300e-02
6.899999999999999467e-01,2.831306612318840732e-01,6.338527548748824902e-02
1.034999999999999920e+00,3.572149909420290204e-01,5.361567905230708170e-02
1.379999999999999893e+00,3.681973618659420411e-01,4.764666351523903776e-02
1.721999999999999975e+00,3.861415323751451467e-01,4.382361706080509928e-02
2.067000000000000171e+00,4.058086372157715949e-01,4.311952349079981733e-02
2.411999999999999922e+00,4.175403062810945087e-01,4.135204190616458692e-02
2.757000000000000117e+00,4.262518929089589848e-01,3.843941729774888461e-02
3.101999999999999869e+00,4.336038392569310229e-01,3.738889678820361134e-02
3.447000000000000064e+00,4.353420138888888236e-01,3.449746454986913485e-02
3.791999999999999815e+00,4.317434566191983292e-01,3.245768531891554676e-02
4.136999999999999567e+00,4.366521067500604980e-01,3.198851962489148576e-02
4.482000000000000206e+00,4.350861850178491252e-01,3.054597736022191326e-02
4.826999999999999957e+00,4.312755528796353710e-01,2.890904590224377055e-02
5.168999999999999595e+00,4.273040602631069662e-01,2.788643460474633448e-02
5.514000000000000234e+00,4.276535778246282060e-01,2.629458014647411204e-02
5.858999999999999986e+00,4.349693047021676584e-01,2.520459766581752831e-02
6.203999999999999737e+00,4.365841745245003791e-01,2.398939973106265638e-02
6.549000000000000377e+00,4.476881179378530695e-01,2.297220808091862687e-02
6.894000000000000128e+00,4.547286997751668336e-01,2.355932169128945736e-02
7.238999999999999879e+00,4.582756315616798304e-01,2.376795331857171206e-02
7.583999999999999631e+00,4.584558033359704687e-01,2.305563881010211716e-02
7.929000000000000270e+00,4.607969774719384848e-01,2.204757842900486112e-02
8.273999999999999133e+00,4.659119266678753424e-01,2.141220941100427724e-02
8.615999999999999659e+00,4.671533919452182104e-01,2.007652674544548738e-02
8.961000000000000298e+00,4.693953834672469627e-01,1.998391763610302130e-02
9.305999999999999162e+00,4.663131061277671074e-01,1.997722348099725820e-02
9.650999999999999801e+00,4.627888107450005561e-01,1.890495067827533196e-02
9.996000000000000441e+00,4.593122717837134217e-01,1.842851864950609611e-02
