# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,2.283712437726449496e-01,1.728471716320647764e-02
6.899999999999999467e-01,2.560864215353261253e-01,1.412767530297665171e-02
1.034999999999999920e+00,2.711341211881038715e-01,1.318466986746233589e-02
1.379999999999999893e+00,2.763669299139492885e-01,1.215226859259459918e-02
1.721999999999999975e+00,2.809360102034335060e-01,1.126680037579994888e-02
2.067000000000000171e+00,2.836183624931966074e-01,1.071781311271206329e-02
2.411999999999999922e+00,2.901885773767879373e-01,1.028263796789703755e-02
2.757000000000000117e+00,2.943666023417664257e-01,9.545163060223136112e-03
3.101999999999999869e+00,2.948676172252780447e-01,8.776020295273608343e-03
3.447000000000000064e+00,2.946618232339715537e-01,8.345471779744033369e-03
3.791999999999999815e+00,2.962055445160041156e-01,8.030830148715840944e-03
4.136999999999999567e+00,2.994656234420322583e-01,7.762241422363298435e-03
4.482000000000000206e+00,2.951678702657853925e-01,7.389199245256563263e-03
4.826999999999999957e+00,2.932946924526103061e-01,7.208171592944267667e-03
5.168999999999999595e+00,2.921101195604202672e-01,6.946421069578019060e-03
5.514000000000000234e+00,2.937706029184235512e-01,6.816411215777460654e-03
5.858999999999999986e+00,2.966516728737305653e-01,6.790139293400208366e-03
6.203999999999999737e+00,2.966815170593065099e-01,6.629835325689552306e-03
6.549000000000000377e+00,2.972120774939399079e-01,6.476124902721623784e-03
6.894000000000000128e+00,2.996761679653502930e-01,6.358401573211384245e-03
7.238999999999999879e+00,3.015010539967968306e-01,6.225009896175653749e-03
7.583999999999999631e+00,2.995511663895619181e-01,6.082120174650955044e-03
7.929000000000000270e+00,3.001128165545387527e-01,5.982675738271784650e-03
8.273999999999999133e+00,3.011393128842987377e-01,5.907651973033151323e-03
8.615999999999999659e+00,3.016270662412227077e-01,5.865767532190871263e-03
8.961000000000000298e+00,3.035268432085913570e-01,5.817377533459342984e-03
9.305999999999999162e+00,3.031989782297711544e-01,5.713850876547897986e-03
9.650999999999999801e+00,3.025133071945265151e-01,5.572056908840818286e-03
9.996000000000000441e+00,3.039481159651360453e-01,5.465003949001523594e-03
