# value,p_w_0,p_w_1,p_w_2
-1.132031250000000000e+01,1.402537943778304173e-02,1.515062004386241896e-02,1.577342178490653141e-02
-1.096093750000000000e+01,1.489238361739368167e-02,1.618091279949513545e-02,1.715287032851217641e-02
-1.060156250000000000e+01,1.579389655493075931e-02,1.721375155986372765e-02,1.800926294029212005e-02
-1.024218750000000000e+01,1.704539532245833572e-02,1.839923165696648669e-02,1.934620968852458073e-02
-9.882812500000000000e+00,1.830063426387332562e-02,1.991427469602691930e-02,2.035371258963025731e-02
-9.523437500000000000e+00,1.897500965672727774e-02,2.105634610013834215e-02,2.180657302402773390e-02
-9.164062500000000000e+00,2.039136546792492607e-02,2.186705783021804239e-02,2.302956538446477089e-02
-8.804687500000000000e+00,2.218962787255871968e-02,2.369519971830155031e-02,2.465687464747146410e-02
-8.445312500000000000e+00,2.417233769801317711e-02,2.521429748404340962e-02,2.588835351084156633e-02
-8.085937500000000000e+00,2.511459817628744484e-02,2.702531052384268828e-02,2.688670760356444769e-02
-7.726562500000000000e+00,2.652026232280114276e-02,2.830272873427189251e-02,2.843442538697774774e-02
-7.367187500000000000e+00,2.842841134486332258e-02,3.007064508370415473e-02,3.077769299543978848e-02
-7.007812500000000000e+00,3.023995832128566555e-02,3.158040816404756451e-02,3.232326749609647221e-02
-6.648437500000000000e+00,3.144278911939456939e-02,3.355154717422358795e-02,3.489131991191293802e-02
-6.289062500000000000e+00,3.320393977637862287e-02,3.655183101293130871e-02,3.730808818474010830e-02
-5.929687500000000000e+00,3.602326133977837991e-02,3.861914063630956379e-02,3.853800612186728675e-02
-5.570312500000000000e+00,3.895689260996602205e-02,4.053214606331575348e-02,4.078889687822916804e-02
-5.210937500000000000e+00,4.200237906983834285e-02,4.225271138007453964e-02,4.403786292924055656e-02
-4.851562500000000000e+00,4.442390772130905968e-02,4.406226777604682621e-02,4.631902256181825994e-02
-4.492187500000000000e+00,4.746000600650054219e-02,4.856234588393177481e-02,4.960461856736841230e-02
-4.132812500000000000e+00,4.963714281936184441e-02,5.071021150239431868e-02,5.108235650746646012e-02
-3.773437500000000000e+00,5.345894083750622056e-02,5.433613432484255684e-02,5.546886196858129281e-02
-3.414062500000000000e+00,5.693706904562299831e-02,5.780618545592992180e-02,5.929545178051268128e-02
-3.054687500000000000e+00,6.224094087927701385e-02,6.091294879892383829e-02,6.170824186675521322e-02
-2.695312500000000000e+00,6.469319348301084960e-02,6.385393096232104548e-02,6.495497870340892488e-02
-2.335937500000000000e+00,7.001869008924779814e-02,6.704583712320590083e-02,6.845340268065162881e-02
-1.976562500000000000e+00,7.547651482903924847e-02,7.093053152733129474e-02,7.031292779954187444e-02
-1.617187500000000000e+00,7.724602084389593781e-02,7.350214885390358999e-02,7.338926239235062099e-02
