# value,p_u_x,p_u_y,p_u_z
-8.268750000000000266e-01,2.876660964883407390e-01,4.295224774621597685e-01,3.511578928524722309e-01
-8.006249999999999201e-01,2.806844330182021174e-01,4.149720739881321840e-01,3.533312549775550759e-01
-7.743750000000000355e-01,2.927258649917665045e-01,4.274138216546631841e-01,3.345479638907630782e-01
-7.481249999999999289e-01,3.185312409543022416e-01,4.198478931189095209e-01,3.933841935885843966e-01
-7.218750000000000444e-01,3.562627100041129702e-01,3.933917814921417677e-01,3.747724447233586886e-01
-6.956249999999999378e-01,3.845955313710419099e-01,4.769846221373928441e-01,3.543813050289839617e-01
-6.693750000000000533e-01,3.842514479104418568e-01,4.495095105070284758e-01,4.142078331879952557e-01
-6.431249999999999467e-01,4.177973008654549680e-01,4.871633367519193625e-01,4.130763812817530023e-01
-6.168750000000000622e-01,4.635994410010779720e-01,4.624456113966149418e-01,4.462496527810302926e-01
-5.906249999999999556e-01,4.748035674395786887e-01,5.088574388175860497e-01,4.624196475496304415e-01
-5.643749999999999600e-01,5.154666481895969765e-01,5.592050176623879487e-01,4.941814924212808435e-01
-5.381249999999999645e-01,5.452363618059173911e-01,5.808352994983766449e-01,5.369982040355449904e-01
-5.118749999999999689e-01,5.674034584063588627e-01,5.959230781178836978e-01,5.045349156752505504e-01
-4.856249999999999734e-01,5.246501743717141286e-01,6.108984703359671142e-01,5.528816737639435930e-01
-4.593749999999999778e-01,5.639568361252693673e-01,6.903562777674985274e-01,5.615518056632579080e-01
-4.331249999999999822e-01,5.829792974015144402e-01,7.021001633394451380e-01,5.862609552601267815e-01
-4.068749999999999867e-01,6.305629433302778475e-01,7.025821487211505456e-01,6.272069582651599307e-01
-3.806249999999999911e-01,6.631607258110941983e-01,6.720821304850882472e-01,6.340397565720868878e-01
-3.543749999999999956e-01,6.214839540851019306e-01,6.992014284944851887e-01,6.896351789887149586e-01
-3.281250000000000000e-01,5.941641112940739822e-01,6.818741962451545513e-01,6.945581520281476351e-01
-3.018749999999999489e-01,6.000260393107317292e-01,6.986108178555137105e-01,7.179790353323909358e-01
-2.756249999999999534e-01,6.920424727850983393e-01,7.057662618418537592e-01,6.984875953681325411e-01
-2.493749999999999578e-01,6.741096417872171065e-01,6.327899215966946711e-01,7.429755179812178589e-01
