# value,p_w_0,p_w_1,p_w_2
-1.132031250000000000e+01,1.724378216111393039e-02,1.767012124803740009e-02,1.789653913251414846e-02
-1.096093750000000000e+01,1.827669388296132569e-02,1.848555908121512700e-02,1.869656902477719387e-02
-1.060156250000000000e+01,1.911419572661739522e-02,1.932577003331705998e-02,1.972268132915899405e-02
-1.024218750000000000e+01,2.016991246758325154e-02,2.061807670860308847e-02,2.069818802762194571e-02
-9.882812500000000000e+00,2.119178708785792592e-02,2.157318198919772403e-02,2.179018943696183971e-02
-9.523437500000000000e+00,2.237092249621841847e-02,2.276436770971695597e-02,2.324398226438440310e-02
-9.164062500000000000e+00,2.362195287400524826e-02,2.407064888052969087e-02,2.438231841133945560e-02
-8.804687500000000000e+00,2.488539966507489695e-02,2.524245279125903949e-02,2.583781643937551123e-02
-8.445312500000000000e+00,2.614489171471662265e-02,2.665936655918918832e-02,2.742062588593239050e-02
-8.085937500000000000e+00,2.762625678143849559e-02,2.805418442188765266e-02,2.883452020651188635e-02
-7.726562500000000000e+00,2.925196014091004451e-02,2.948362226352967824e-02,3.022795528484547092e-02
-7.367187500000000000e+00,3.112942011789264843e-02,3.104118264431578525e-02,3.184846048641341854e-02
-7.007812500000000000e+00,3.280276933864035432e-02,3.265011139662208489e-02,3.358892973872254495e-02
-6.648437500000000000e+00,3.466041841945428914e-02,3.448010585360893054e-02,3.532901749802377228e-02
-6.289062500000000000e+00,3.645243726357271646e-02,3.607366471212409414e-02,3.745905675462941203e-02
-5.929687500000000000e+00,3.858275387320761474e-02,3.859173576586070326e-02,3.910687806174733411e-02
-5.570312500000000000e+00,4.118782807245332384e-02,4.041859217428497159e-02,4.118185228873323667e-02
-5.210937500000000000e+00,4.303712623044489427e-02,4.251622647682592321e-02,4.345555243180583560e-02
-4.851562500000000000e+00,4.518261505157606522e-02,4.508586975757213761e-02,4.583649700945729988e-02
-4.492187500000000000e+00,4.762147457635335090e-02,4.773183889236651961e-02,4.810631635775792364e-02
-4.132812500000000000e+00,5.027157338254124169e-02,5.047232477360356906e-02,5.063653440043260762e-02
-3.773437500000000000e+00,5.302208259422380027e-02,5.310782900739968032e-02,5.284310342410248468e-02
-3.414062500000000000e+00,5.554531943653009951e-02,5.574648361247564604e-02,5.622495861083914859e-02
-3.054687500000000000e+00,5.854111389225338108e-02,5.896797476992907128e-02,5.917685864826786879e-02
-2.695312500000000000e+00,6.160803542768437252e-02,6.188190926719382839e-02,6.164813531243996253e-02
-2.335937500000000000e+00,6.522667937780986247e-02,6.490962416945186830e-02,6.458527203973188358e-02
-1.976562500000000000e+00,6.839983942504913872e-02,6.791445024085444870e-02,6.726000008067017921e-02
-1.617187500000000000e+00,7.138015330394023583e-02,7.036191232466154633e-02,7.040790380166915552e-02
-1.257812500000000000e+00,7.485043417370219887e-02,7.294986010542366117e-02,7.290361595598029987e-02
-8.984375000000000000e-01,7.725611156620305897e-02,7.526547228763602604e-02,7.453772130658978257e-02
-5.390625000000000000e-01,7.943354103230476637e-02,7.726607426926568323e-02,7.638631981745772070e-02
-1.796875000000000000e-01,7.965335589068017752e-02,7.809910611631094846e-02,7.666387260360116307e-02
1.796875000000000000e-01,8.005338765484326657e-02,7.760723067462774183e-02,7.653660382351873404e-02
5.390625000000000000e-01,7.896804929196526990e-02,7.702065178986139404e-02,7.637656124440639349e-02
8.984375000000000000e-01,7.672885764093663463e-02,7.538170412808890830e-02,7.389085014202395607e-02
1.257812500000000000e+00,7.415636936976743865e-02,7.322400676358797877e-02,7.147428964682574215e-02
1.617187500000000000e+00,7.135703476183097305e-02,7.058547362703525285e-02,6.906455484568560510e-02
1.976562500000000000e+00,6.828114453703426623e-02,6.779666229916263276e-02,6.655683306368904983e-02
2.335937500000000000e+00,6.517400122100955318e-02,6.480143100164831305e-02,6.448678000294905122e-02
