# value,p_u_x,p_u_y,p_u_z
-8.268750000000000266e-01,3.300845721101738905e-01,4.279197606809183041e-01,3.515872351051194666e-01
-8.006249999999999201e-01,3.465370818868371283e-01,4.525319613464280910e-01,3.641105778658979553e-01
-7.743750000000000355e-01,3.651982404509632740e-01,4.643135715615371861e-01,3.819517198970305283e-01
-7.481249999999999289e-01,3.861158804036344816e-01,4.768992573792270595e-01,3.953927294512029067e-01
-7.218750000000000444e-01,3.974302572495336805e-01,4.885211042456068520e-01,4.163292196122908573e-01
-6.956249999999999378e-01,4.109432542723338022e-01,4.985827089417425029e-01,4.368486527788069118e-01
-6.693750000000000533e-01,4.327704897092869429e-01,5.159253759788727800e-01,4.525172140266636722e-01
-6.431249999999999467e-01,4.553199117131725981e-01,5.338246662415685462e-01,4.646868025132925850e-01
-6.168750000000000622e-01,4.679132675224488835e-01,5.412708859860227983e-01,4.781670317755311594e-01
-5.906249999999999556e-01,4.792061241802181293e-01,5.563040844256458284e-01,5.006383176155705383e-01
-5.643749999999999600e-01,4.961038466073862119e-01,5.723649182943801872e-01,5.030495078349422888e-01
-5.381249999999999645e-01,5.157658312473614171e-01,5.884732518197467455e-01,5.207624789264595488e-01
-5.118749999999999689e-01,5.296313818098301596e-01,6.012576782369555284e-01,5.410529911424690752e-01
-4.856249999999999734e-01,5.424514418622902179e-01,6.141219060959288711e-01,5.569305766006582559e-01
-4.593749999999999778e-01,5.587391244782400346e-01,6.212954774761526577e-01,5.755097309974841480e-01
-4.331249999999999822e-01,5.718084916071227708e-01,6.291390007100911008e-01,5.976444465800222483e-01
-4.068749999999999867e-01,5.906269569721090962e-01,6.415849050822050037e-01,6.096091763635921312e-01
-3.806249999999999911e-01,6.078377038656687104e-01,6.512652996357984891e-01,6.240814014661835163e-01
-3.543749999999999956e-01,6.169990534247888903e-01,6.592264723281517913e-01,6.293164741060234268e-01
-3.281250000000000000e-01,6.336204573224714087e-01,6.642845628596653063e-01,6.465410113452330076e-01
-3.018749999999999489e-01,6.462861677644662350e-01,6.772278926624025752e-01,6.600767311440890461e-01
-2.756249999999999534e-01,6.704247403156442520e-01,6.809200863662980829e-01,6.642117240736730155e-01
-2.493749999999999578e-01,6.735618445345964433e-01,6.923135032315986814e-01,6.754093881187129833e-01
-2.231249999999999623e-01,6.852722868820400048e-01,6.855714319921465405e-01,6.896131344340985514e-01
-1.968749999999999667e-01,6.980270542514476206e-01,6.891556578736377503e-01,6.974650359425156321e-01
-1.706249999999999711e-01,7.094323023554103269e-01,6.929507043508374986e-01,7.072637464534985430e-01
-1.443749999999999756e-01,7.185276784145591122e-01,6.884161501307675124e-01,7.172242074680958979e-01
-1.181249999999999800e-01,7.215696984061364949e-01,6.863542036087538767e-01,7.222499644517096362e-01
-9.187499999999998446e-02,7.280943415141790664e-01,6.967563413594261013e-01,7.258057588195899745e-01
-6.562499999999998890e-02,7.393750772908667113e-01,6.997658502614739762e-01,7.320658358232537966e-01
-3.937499999999999334e-02,7.459376680568862161e-01,7.025224111585313125e-01,7.366236533833165900e-01
-1.312499999999999778e-02,7.455437875343332577e-01,7.000994909766239394e-01,7.473863547938857099e-01
1.312499999999999778e-02,7.413235922439871395e-01,7.032135817400629874e-01,7.554034220621543838e-01
3.937499999999999334e-02,7.341818265562402024e-01,6.883608580950598688e-01,7.514465173247955043e-01
6.562499999999998890e-02,7.418766284929548815e-01,6.843781665932195946e-01,7.491541254008925454e-01
9.187499999999998446e-02,7.405904581248010654e-01,6.808995965507075310e-01,7.360134862742910844e-01
1.181249999999999800e-01,7.396465832008557451e-01,6.792856616582448881e-01,7.434814704774259653e-01
1.443749999999999756e-01,7.338503128919189322e-01,6.674472202839376589e-01,7.411078357278827466e-01
1.706249999999999711e-01,7.278983871754675095e-01,6.678321953029500158e-01,7.327464353906296690e-01
1.968750000000000222e-01,7.261544634312611102e-01,6.635237737084802578e-01,7.221690016349752161e-01
2.231250000000000178e-01,7.209998606301839530e-01,6.537242717183695540e-01,7.233602680382295036e-01
2.493750000000000133e-01,7.142576317681428311e-01,6.579579108965754042e-01,7.117587659557749191e-01
2.756250000000000089e-01,6.986384530191439568e-01,6.424115850182374743e-01,7.012552507067079111e-01
3.018750000000000044e-01,6.929354994873854201e-01,6.376427658733303527e-01,6.908462700038652260e-01
3.281250000000000000e-01,6.842119081256449187e-01,6.286531512649842224e-01,6.889673267153757497e-01
3.543749999999999956e-01,6.825605952488108530e-01,6.204736692101953111e-01,6.781668275252821232e-01
3.806249999999999911e-01,6.671488066629781555e-01,6.115916334781426045e-01,6.598210175045964299e-01
4.068749999999999867e-01,6.575277514220833064e-01,5.957719640476355494e-01,6.423335603536960425e-01
