# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.132031250000000000e+01,1.487285353020539012e-02,6.581894872505321924e-03,6.973879322437818301e-03,1.148604913930414105e-02,5.603393812057775106e-03,9.205306373548398716e-03,1.166950711869058424e-02,8.636595179873616385e-03,5.853659177081402265e-03
-1.096093750000000000e+01,1.590894605094868644e-02,7.770957983377178510e-03,7.698278761323248606e-03,1.279657453628772583e-02,6.009227995272973209e-03,9.471345472532184326e-03,1.260456773278637206e-02,9.696374934612837435e-03,6.285434069930605043e-03
-1.060156250000000000e+01,1.682802962122768517e-02,8.269996203737079235e-03,8.492126641685596167e-03,1.376891673038316277e-02,6.337985959022192362e-03,1.048221076331672108e-02,1.313149619945211920e-02,1.049249353337397897e-02,6.893881730059731559e-03
-1.024218750000000000e+01,1.842383003038275749e-02,9.080858940378674915e-03,9.770019187096214835e-03,1.505281636903280269e-02,6.684039597541074906e-03,1.121084480913435606e-02,1.435897688339421094e-02,1.118796434050168924e-02,7.275251785640767660e-03
-9.882812500000000000e+00,1.929504191666346971e-02,1.022050654518564389e-02,1.106554267269243413e-02,1.556414930551050513e-02,7.776318504179369206e-03,1.175343255276697745e-02,1.526187595240560864e-02,1.234146544741547558e-02,8.186223564526017363e-03
-9.523437500000000000e+00,2.136430718982663263e-02,1.094772229101840903e-02,1.222894193114347668e-02,1.649342576897822737e-02,8.590701288024311932e-03,1.354947865994501899e-02,1.649051225884787947e-02,1.326482480051019604e-02,8.699575730662508985e-03
-9.164062500000000000e+00,2.271973635369173988e-02,1.235380018884237562e-02,1.389340386926784209e-02,1.804422195884942959e-02,9.752786632925837876e-03,1.395778223030331132e-02,1.795095615925993912e-02,1.421854255860485229e-02,9.942313533491420677e-03
-8.804687500000000000e+00,2.413398945257990910e-02,1.381765622651101068e-02,1.536275063203331598e-02,1.965057148958715416e-02,1.063485885042615188e-02,1.577992869575125384e-02,1.983252588073391998e-02,1.523758929046488235e-02,1.093580639771249245e-02
-8.445312500000000000e+00,2.634049852711321804e-02,1.574110668742309538e-02,1.653347796871073791e-02,2.089104898233467081e-02,1.128096997788090132e-02,1.724732953188844523e-02,2.109719977079034872e-02,1.669234923301056786e-02,1.204821415812056332e-02
-8.085937500000000000e+00,2.980812391397756958e-02,1.706491683523519987e-02,1.787350070987564835e-02,2.168014236490632685e-02,1.242762132392185095e-02,1.902170238170183478e-02,2.237864872580873701e-02,1.897978186268536871e-02,1.299074721023989187e-02
-7.726562500000000000e+00,3.123334546165069600e-02,1.965690484270202210e-02,2.003200711209000145e-02,2.378278912823840810e-02,1.338413783903767175e-02,2.092261275816473601e-02,2.419248534290740701e-02,2.094795683917619056e-02,1.466479440473912946e-02
-7.367187500000000000e+00,3.393697295201938968e-02,2.186918269645065499e-02,2.238278915987359369e-02,2.587897492267010602e-02,1.506235689684721352e-02,2.280679628341242271e-02,2.583443674548173766e-02,2.292350395357108800e-02,1.600638183279247048e-02
-7.007812500000000000e+00,3.651346226467362677e-02,2.285858229512654355e-02,2.459742255272781911e-02,2.810297140162401619e-02,1.607293399652948498e-02,2.439811822476664963e-02,2.763090888255916033e-02,2.482308632609365323e-02,1.767498374795619873e-02
-6.648437500000000000e+00,3.842971242766412415e-02,2.582196722168191710e-02,2.746153388703933412e-02,3.083972274817546946e-02,1.829220341677897932e-02,2.743629401858513339e-02,3.028891346037306323e-02,2.647289721969510803e-02,1.942892695213840892e-02
-6.289062500000000000e+00,4.325375153484399549e-02,2.884835810620692970e-02,3.005772869607771861e-02,3.347364442421738029e-02,2.017431148770681276e-02,2.874637753702808524e-02,3.261677441911150360e-02,2.914258189416779957e-02,2.091487861095669629e-02
-5.929687500000000000e+00,4.421629124149495382e-02,3.094238844421040580e-02,3.318649567905875702e-02,3.565653664178168591e-02,2.152885571148131436e-02,3.146291541392875341e-02,3.468965444927100961e-02,3.165438818394152032e-02,2.324911953533838685e-02
-5.570312500000000000e+00,4.814075884629455404e-02,3.507221818779556605e-02,3.647458017462579943e-02,3.887719726689712468e-02,2.409265745908448220e-02,3.411624089454713682e-02,3.774047128833975251e-02,3.503735502542180275e-02,2.431368369027000001e-02
-5.210937500000000000e+00,5.086067183348199489e-02,4.079342779484390613e-02,4.008596454452031249e-02,4.159209128478813522e-02,2.734412179281438260e-02,3.777504315503583260e-02,4.014877159639272663e-02,3.791675317494092728e-02,2.748218494910678600e-02
-4.851562500000000000e+00,5.477351401675516901e-02,4.391744733282182400e-02,4.393639247688388427e-02,4.493998048979180870e-02,3.021420995896425057e-02,4.142782571567712319e-02,4.371322446187943245e-02,4.152289411574360684e-02,3.108126184825172472e-02
-4.492187500000000000e+00,5.908026211292927155e-02,4.768737770209834081e-02,4.801011591712184279e-02,4.810597857309698022e-02,3.277128715951409255e-02,4.422969861848190937e-02,4.767615820014399486e-02,4.553229635531255703e-02,3.463849483792040551e-02
-4.132812500000000000e+00,6.134180074689152273e-02,5.320933151884545131e-02,5.389130607605734785e-02,5.212534865303444093e-02,3.672081355991247548e-02,4.918751873599136459e-02,5.173530044360288155e-02,5.075991310643161725e-02,3.742937372819706704e-02
-3.773437500000000000e+00,6.593381677379117622e-02,5.910041252982329435e-02,5.695579023297564492e-02,5.630248771309429023e-02,4.060129364440826644e-02,5.442116518114551577e-02,5.362041808805519810e-02,5.544889723249648433e-02,4.092994807375934657e-02
-3.414062500000000000e+00,6.997626438566680040e-02,6.457732613660990828e-02,6.321904080373036416e-02,5.950015897381900898e-02,4.502696243909001805e-02,5.828869981355355723e-02,5.681926190901114698e-02,6.216715364413844674e-02,4.532427238074313719e-02
-3.054687500000000000e+00,7.498535973246589492e-02,6.922470722707221857e-02,6.756654933963898713e-02,6.392206811789670484e-02,4.997948862798998887e-02,6.519182343472193497e-02,6.234635655837470619e-02,6.734456545829059504e-02,5.029534780311435693e-02
-2.695312500000000000e+00,7.896515761378775089e-02,7.536196211821158397e-02,7.144814258331728951e-02,6.873098913604951121e-02,5.443403906960603972e-02,7.055572786263025753e-02,6.602653032279892642e-02,7.226925062961035706e-02,5.426431694927286858e-02
-2.335937500000000000e+00,8.266417340576835693e-02,7.987499977299314380e-02,7.850516074682342693e-02,7.210566348939538572e-02,5.882096561284153730e-02,7.585475155513290990e-02,7.013435873272003129e-02,7.742414644995271322e-02,5.988174241231150607e-02
-1.976562500000000000e+00,8.783127953986151482e-02,8.379119659517385299e-02,8.410003785723378644e-02,7.630712150203876332e-02,6.455819126542947095e-02,8.236722949791355775e-02,7.573661111493808218e-02,8.210519225122381304e-02,6.476376920632591350e-02
-1.617187500000000000e+00,9.157139413755199797e-02,8.952541938640891372e-02,9.079444554914618826e-02,7.972848483641913064e-02,7.047744623484701598e-02,8.586972716474319811e-02,8.015681649305780865e-02,8.734446362171445488e-02,7.120529961429539201e-02
-1.257812500000000000e+00,9.304653523172916330e-02,9.430111826701673139e-02,9.446779092765753005e-02,8.404115464428828230e-02,7.592398104016320759e-02,8.975824279788535698e-02,8.505296955226515632e-02,9.370506801852414303e-02,7.603265501265930870e-02
-8.984375000000000000e-01,9.611715274925969332e-02,9.515253570891149537e-02,9.797793144758919215e-02,8.852568357525296416e-02,8.172056535908971131e-02,9.568810239476993607e-02,8.850912511801670157e-02,9.796269978552733793e-02,8.270785643237951734e-02
-5.390625000000000000e-01,9.799138346163552282e-02,9.800153375669623523e-02,9.960753726576136724e-02,8.874400127442751141e-02,8.557115211458163340e-02,1.019462548448950429e-01,9.080223179469794348e-02,1.006663422196356211e-01,8.783548237998871355e-02
-1.796875000000000000e-01,9.807637530971596851e-02,9.686910210466226356e-02,1.006369388542207588e-01,8.858496592840707506e-02,9.071262364035341530e-02,1.027661818222980888e-01,9.178462346407711969e-02,1.019699649473886777e-01,9.388060071075234048e-02
1.796875000000000000e-01,9.800386408736702637e-02,9.810895617629915300e-02,1.007108242568080375e-01,8.890786702515955653e-02,9.822177832352962934e-02,1.024035168906479859e-01,9.000893435830331635e-02,1.021059543776277334e-01,9.990999996755646484e-02
