# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z,grads_norm,sym_grads_norm,skew_grads_norm,skew_grads_norm/sym_grads_norm
6.393325127905892247e-01,8.300682697366195129e+00,1.143179153727102770e+00,1.345789793145787705e+01,-5.325323512202453924e-02,2.532490035538357276e-01,3.958517472869573645e-02,1.845981899504900783e-02,8.704013903093081594e-02,-2.763031893566232286e-02,-2.191695254613421073e-01,5.594436430942449912e-01,6.252217455866184714e-01,5.212947265640640593e-01,1.752315791342991602e+01,1.345789793145787705e+01,1.016079939710969526e+01,8.309681575815266452e-01
