# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z,grads_norm,sym_grads_norm,skew_grads_norm,skew_grads_norm/sym_grads_norm
6.294372043496504476e-01,8.920631756916783672e+00,1.108568941648347295e+00,1.348405295441024876e+01,-5.231212356429624372e-02,1.288340759526910018e-01,7.713945930436109932e-02,2.553120512227442102e-02,4.842937255263553981e-02,8.746849494899378756e-04,-2.062404281950142304e-01,5.305187487309964700e-01,6.041022684286854183e-01,5.300335787532503007e-01,1.804743196951115536e+01,1.348405295441024876e+01,1.094067824013983170e+01,9.122011743323352739e-01
