# value,p_w_0,p_w_1,p_w_2
-1.132031250000000000e+01,1.514632522938949392e-02,1.775019476674488672e-02,1.744121412512246450e-02
-1.096093750000000000e+01,1.614800250747742277e-02,1.859625921754914576e-02,1.813094603249073081e-02
-1.060156250000000000e+01,1.681333381705738331e-02,1.950237289492164072e-02,1.958932381324489727e-02
-1.024218750000000000e+01,1.813291163344014217e-02,2.116390070573404697e-02,2.095552046543524422e-02
-9.882812500000000000e+00,1.839285842904399976e-02,2.187779978202101724e-02,2.221488649106296079e-02
-9.523437500000000000e+00,1.974662370435929098e-02,2.271711849036712333e-02,2.288544986297394099e-02
-9.164062500000000000e+00,2.110558026853902314e-02,2.369675082819232628e-02,2.393736074998964805e-02
-8.804687500000000000e+00,2.259402787990261174e-02,2.531697918099468786e-02,2.574998410984360650e-02
-8.445312500000000000e+00,2.397202461751088767e-02,2.652159754174746378e-02,2.750679940768444368e-02
-8.085937500000000000e+00,2.591640833638084174e-02,2.860235377501290505e-02,2.920153081520562507e-02
-7.726562500000000000e+00,2.716593424648900204e-02,2.960626220850235552e-02,3.099351182784135586e-02
-7.367187500000000000e+00,2.882210228613168307e-02,3.145921264660155037e-02,3.250672283380354882e-02
-7.007812500000000000e+00,3.149646047450094244e-02,3.383181632654665844e-02,3.457919912560020875e-02
-6.648437500000000000e+00,3.327033235187960847e-02,3.564249490027703027e-02,3.591058820874929586e-02
-6.289062500000000000e+00,3.504949127559488925e-02,3.838525298986123629e-02,3.817553444797261442e-02
-5.929687500000000000e+00,3.777644169253945722e-02,3.930147318140381901e-02,4.030026021732776437e-02
-5.570312500000000000e+00,4.089413228800474476e-02,4.221449414665335437e-02,4.210259878709645548e-02
-5.210937500000000000e+00,4.169081682461753258e-02,4.431156282221852816e-02,4.381477988715638816e-02
-4.851562500000000000e+00,4.491527693191459808e-02,4.661961175967824916e-02,4.708520798383003525e-02
-4.492187500000000000e+00,4.736629444236606368e-02,4.765268994562443794e-02,5.035369499525676334e-02
-4.132812500000000000e+00,4.950688092941414598e-02,5.157591209073412314e-02,5.116103069254621105e-02
-3.773437500000000000e+00,5.405684368135169060e-02,5.360543211688969384e-02,5.390497086248034059e-02
-3.414062500000000000e+00,5.789803829914515199e-02,5.700343422462371412e-02,5.661664287445068722e-02
-3.054687500000000000e+00,6.048321423245561768e-02,5.824966886606297578e-02,5.840720449361627709e-02
-2.695312500000000000e+00,6.342215876754790649e-02,6.222154563314238884e-02,6.180828247353789551e-02
-2.335937500000000000e+00,6.649604240680422051e-02,6.373224205539550213e-02,6.294799057276338761e-02
-1.976562500000000000e+00,7.105257976634433981e-02,6.617032657341080648e-02,6.505894022510715080e-02
-1.617187500000000000e+00,7.373274909929186660e-02,6.983477422660884504e-02,6.796874461099070008e-02
-1.257812500000000000e+00,7.654023132642005789e-02,7.178181872514449724e-02,7.141614195862157344e-02
-8.984375000000000000e-01,7.969030058635899472e-02,7.370619792950353077e-02,7.306208121135308875e-02
-5.390625000000000000e-01,8.265463523441825278e-02,7.407591840568826524e-02,7.634605725931345455e-02
-1.796875000000000000e-01,8.310017562712346262e-02,7.532160174158485100e-02,7.541621736909992491e-02
1.796875000000000000e-01,8.327407724871457861e-02,7.461316646160297272e-02,7.520694215936273019e-02
5.390625000000000000e-01,7.966952660966004907e-02,7.390750511126016609e-02,7.390134898573443023e-02
8.984375000000000000e-01,8.006229581645489535e-02,7.392129647530840120e-02,7.307972123624079108e-02
1.257812500000000000e+00,7.916093288986107701e-02,7.130332056708350852e-02,7.338485836710217924e-02
1.617187500000000000e+00,7.664430571984108542e-02,6.931806155933506464e-02,7.177504207948030845e-02
1.976562500000000000e+00,7.192943957011750655e-02,6.673387621649334855e-02,6.865691890351946491e-02
2.335937500000000000e+00,6.686526208837330343e-02,6.329682355116304782e-02,6.519498099128906432e-02
2.695312500000000000e+00,6.319608593533083962e-02,6.084336522636494410e-02,6.229334076344501814e-02
