# value,p_w_0,p_w_1,p_w_2
-1.132031250000000000e+01,1.654054716603845995e-02,1.657985332754489255e-02,1.683957228494083885e-02
-1.096093750000000000e+01,1.744906026717533282e-02,1.730037974193619071e-02,1.774445052319347307e-02
-1.060156250000000000e+01,1.827416514321502858e-02,1.828146362505255612e-02,1.864923353403835637e-02
-1.024218750000000000e+01,1.926669921333844238e-02,1.938261033566254787e-02,1.982389661089439120e-02
-9.882812500000000000e+00,2.008935464140480451e-02,2.040964035622908068e-02,2.066515516069900374e-02
-9.523437500000000000e+00,2.127429096527996832e-02,2.155610262023886781e-02,2.165125247841820713e-02
-9.164062500000000000e+00,2.261726350766808669e-02,2.284624573829195995e-02,2.287533589358510533e-02
-8.804687500000000000e+00,2.392036475518032404e-02,2.407780441621642717e-02,2.438705599315501779e-02
-8.445312500000000000e+00,2.527712637314223632e-02,2.526523321882521642e-02,2.571736014676160448e-02
-8.085937500000000000e+00,2.679064943804427418e-02,2.692516251733623189e-02,2.734874877994101020e-02
-7.726562500000000000e+00,2.787753846777848640e-02,2.827659055218575967e-02,2.879546681677863998e-02
-7.367187500000000000e+00,2.931437776722433178e-02,3.003761214259891010e-02,3.033818439081434337e-02
-7.007812500000000000e+00,3.071964815968038914e-02,3.170316383530073778e-02,3.198489127536204013e-02
-6.648437500000000000e+00,3.230815012783884443e-02,3.348748094190548419e-02,3.376217491679228688e-02
-6.289062500000000000e+00,3.424053923089029339e-02,3.580253738677898617e-02,3.593323294532153184e-02
-5.929687500000000000e+00,3.595346682822646994e-02,3.789520321443107936e-02,3.827707880489890357e-02
-5.570312500000000000e+00,3.834470206140450782e-02,3.999180396643273183e-02,4.065626371873386907e-02
-5.210937500000000000e+00,4.096231982174749348e-02,4.267799022774466933e-02,4.309633195229950475e-02
-4.851562500000000000e+00,4.336627793405836012e-02,4.516906957184468191e-02,4.573857684167859788e-02
-4.492187500000000000e+00,4.599454746609927397e-02,4.785033854215980931e-02,4.802339995037962356e-02
-4.132812500000000000e+00,4.901488349094731273e-02,5.057053541756083986e-02,5.133908407349160874e-02
