# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.132031250000000000e+01,1.123862112249056008e-02,1.114294891131935306e-02,1.047078676424508317e-02,1.178136873272958920e-02,6.964605539072264706e-03,9.589325366180210392e-03,1.175394153151889526e-02,1.033994412507955284e-02,6.832556162411851375e-03
-1.096093750000000000e+01,1.260419625801323038e-02,1.190849362188720582e-02,1.140207925947271314e-02,1.220668764653026761e-02,7.619256116816967156e-03,1.066358242072464393e-02,1.265759404897993413e-02,1.140233975570108249e-02,7.261409606693975359e-03
-1.060156250000000000e+01,1.323565765426404882e-02,1.296269813955188213e-02,1.260714597788073835e-02,1.340194983236290410e-02,8.479142728298175516e-03,1.150377485020032467e-02,1.328352348219326989e-02,1.198368289319703267e-02,7.965852690433716105e-03
-1.024218750000000000e+01,1.466706392989375503e-02,1.405043135829242909e-02,1.404552789582047025e-02,1.475370789316001081e-02,9.274926616716274580e-03,1.255292810328618308e-02,1.373188896508954066e-02,1.298814450426425543e-02,8.491014891266126727e-03
-9.882812500000000000e+00,1.534880798019803462e-02,1.542577371411404073e-02,1.468061220647732049e-02,1.534823654815528800e-02,9.944198793985241716e-03,1.352467539311212955e-02,1.486973149059585969e-02,1.393394381998943471e-02,9.379451970110209633e-03
-9.523437500000000000e+00,1.687487459807867143e-02,1.726216461422168391e-02,1.586247760578974111e-02,1.622389190764298925e-02,1.062378118297210502e-02,1.410527617259820128e-02,1.638695135757976123e-02,1.515755325927511596e-02,1.063920318953249372e-02
-9.164062500000000000e+00,1.830050894732725142e-02,1.808687814320904946e-02,1.739573202182952485e-02,1.729510593158861687e-02,1.222637957238492667e-02,1.576211176146995879e-02,1.741263920838018175e-02,1.645749674575728086e-02,1.144282720640654900e-02
-8.804687500000000000e+00,1.911393786438300366e-02,1.951315094388062985e-02,1.859487381746168996e-02,1.876116603120434739e-02,1.315381592494861002e-02,1.710804139931211901e-02,1.909109241267679252e-02,1.787601329090713481e-02,1.325139217505908601e-02
-8.445312500000000000e+00,2.092424085370446496e-02,2.128960843551093440e-02,2.025069298711309335e-02,2.016304736331187702e-02,1.436386386647737698e-02,1.843739004494279396e-02,2.038561062307001764e-02,1.935944699138616304e-02,1.424446363865439560e-02
-8.085937500000000000e+00,2.330980347204134745e-02,2.295126368255992477e-02,2.211587496777229697e-02,2.224076619742320488e-02,1.534368628494838134e-02,2.014439530928708796e-02,2.188962716036593759e-02,2.105747890287546636e-02,1.517168503741942245e-02
-7.726562500000000000e+00,2.479261482122957147e-02,2.454811627912320549e-02,2.345165987222136081e-02,2.407714862113581947e-02,1.650596933638974820e-02,2.202875249442298386e-02,2.367039736725217239e-02,2.269630708152033799e-02,1.613139306254553901e-02
-7.367187500000000000e+00,2.758729489314291905e-02,2.626793305938925766e-02,2.533411606705252006e-02,2.508246193237541680e-02,1.817147733357905859e-02,2.428530066050750905e-02,2.580511301137126609e-02,2.423017445704341022e-02,1.737876296786550895e-02
-7.007812500000000000e+00,2.959088708796034708e-02,2.840163196779522600e-02,2.764965139638477995e-02,2.644687321960294962e-02,2.020498567874921131e-02,2.657481153211945987e-02,2.823199233597881164e-02,2.663959237422721185e-02,1.941496652352850058e-02
-6.648437500000000000e+00,3.136878250149835456e-02,3.066269154431697230e-02,2.943389469692446123e-02,2.933349347192022033e-02,2.237996764543434200e-02,2.829832104652190219e-02,3.022946320031199077e-02,2.867700562264040645e-02,2.122989666408781409e-02
-6.289062500000000000e+00,3.340589675259980629e-02,3.363239060676920938e-02,3.244321728964949525e-02,3.198056741390282315e-02,2.421018873391786452e-02,3.097076977341137877e-02,3.257620386340787794e-02,3.086791053511480504e-02,2.313044157353733726e-02
-5.929687500000000000e+00,3.713983017652356527e-02,3.603058864478012741e-02,3.396634124223783802e-02,3.454821171060246804e-02,2.555265665077339349e-02,3.381870457578669414e-02,3.484392472398889495e-02,3.290772140583504701e-02,2.599850308412130287e-02
-5.570312500000000000e+00,3.994944487155722285e-02,3.916506717700693474e-02,3.740345668069271906e-02,3.705626949232347644e-02,2.738710367573289964e-02,3.604069781680557111e-02,3.666190489231447441e-02,3.619155091382857820e-02,2.854996712937185599e-02
-5.210937500000000000e+00,4.334337072518782558e-02,4.132776279320708734e-02,4.184506201731195973e-02,4.071467141403815188e-02,3.092223698332956239e-02,4.005139295421705076e-02,3.953947047130935283e-02,3.928320965171790136e-02,3.093049026569455115e-02
-4.851562500000000000e+00,4.737377461798579492e-02,4.442547391768088272e-02,4.510900219733516431e-02,4.423749350970359456e-02,3.488370761425348132e-02,4.379198864711890404e-02,4.178050276777765110e-02,4.326877243913857668e-02,3.503960258610503559e-02
-4.492187500000000000e+00,5.069673747700107619e-02,4.945300821076308029e-02,4.664236348433425938e-02,4.817821848458527650e-02,3.863430055498000976e-02,4.843965521800576435e-02,4.578143610846881900e-02,4.770491217971136594e-02,3.815124042632900281e-02
-4.132812500000000000e+00,5.498972396074352370e-02,5.281879231392837271e-02,5.052235217349401730e-02,5.140604648223972423e-02,4.227467469639251824e-02,5.049521251175882047e-02,4.995509470053419859e-02,5.163332200378077663e-02,4.216536589551905106e-02
-3.773437500000000000e+00,5.919286451609936245e-02,5.605465920392510570e-02,5.584594088523807398e-02,5.507131583757454013e-02,4.522284082188256227e-02,5.541866948960776085e-02,5.432068143080483885e-02,5.558272254020798359e-02,4.434285905934097494e-02
-3.414062500000000000e+00,6.278943222417358860e-02,6.130114813050892286e-02,5.950609435763963562e-02,5.929366320302194293e-02,4.947722652209173705e-02,5.886882010836980844e-02,5.921226898495678126e-02,6.023279294740306600e-02,4.861661899345703225e-02
-3.054687500000000000e+00,6.707616095144458557e-02,6.677736110956297710e-02,6.341285944718393075e-02,6.501253651875185668e-02,5.448072245091364896e-02,6.282163606749681384e-02,6.398038469987527010e-02,6.444086944222449098e-02,5.307231526433309893e-02
-2.695312500000000000e+00,7.009557064830110318e-02,6.913184941712398335e-02,6.893252596871173032e-02,6.961589333397245893e-02,6.047076569832830761e-02,6.923577286729785951e-02,6.779880895252293760e-02,6.985812390612371192e-02,5.754535973926823422e-02
-2.335937500000000000e+00,7.608572803458588107e-02,7.234181670145564680e-02,7.295482740860752269e-02,7.264376306848940867e-02,6.462456016418814675e-02,7.458631867965044571e-02,7.146007863585301934e-02,7.414886417624205750e-02,6.214180149229907302e-02
