# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z,grads_norm,sym_grads_norm,skew_grads_norm,skew_grads_norm/sym_grads_norm
6.409834543995130973e-01,8.770678102349625860e+00,1.126305745712845363e+00,1.378748449719530988e+01,-1.283551271025041018e-01,1.097457688443935070e-01,-5.964621342393504333e-02,1.748106908881782041e-03,-1.775285263959047455e-01,-1.673380018503703714e-01,-4.019885306123715391e-02,5.150472262046158489e-01,6.527058897529508519e-01,5.223788429248360510e-01,1.815743138558737257e+01,1.378748449719530988e+01,1.073841092064668246e+01,8.663994129600146588e-01
