# value,p_w_0,p_w_1,p_w_2
-1.132031250000000000e+01,1.474392235978276393e-02,1.650419733730453670e-02,1.656816451394810263e-02
-1.096093750000000000e+01,1.564631442372866124e-02,1.784165346374811875e-02,1.801447037499064388e-02
-1.060156250000000000e+01,1.580997173339104833e-02,1.827207269806472092e-02,1.882128113163062180e-02
-1.024218750000000000e+01,1.779474333537556588e-02,1.909380487900262657e-02,1.931529301717881120e-02
-9.882812500000000000e+00,1.859561613334367175e-02,2.089927829689815567e-02,2.041247449239919423e-02
-9.523437500000000000e+00,1.928011852304518242e-02,2.170673394580519000e-02,2.216780352299350249e-02
-9.164062500000000000e+00,2.112266871701742182e-02,2.276066693482501138e-02,2.316976885045751375e-02
-8.804687500000000000e+00,2.351238135768861717e-02,2.450904355797110107e-02,2.446690385476611718e-02
-8.445312500000000000e+00,2.446401296739928941e-02,2.538404620720880953e-02,2.566515468491933558e-02
-8.085937500000000000e+00,2.571983494861007635e-02,2.799570721591980449e-02,2.713594499467647872e-02
-7.726562500000000000e+00,2.670059489409265518e-02,2.957152158275607942e-02,2.862286332448680734e-02
-7.367187500000000000e+00,2.768948021086996975e-02,3.050152812461034285e-02,3.055037273627488406e-02
-7.007812500000000000e+00,3.001895980214010218e-02,3.282818269521517451e-02,3.275573882307026424e-02
-6.648437500000000000e+00,3.192801647026703715e-02,3.515332013461946320e-02,3.609860624306460153e-02
-6.289062500000000000e+00,3.371268798666463701e-02,3.642072012029531208e-02,3.832470162952256176e-02
-5.929687500000000000e+00,3.605961948717033988e-02,3.846479320354530967e-02,4.042089099822820941e-02
-5.570312500000000000e+00,3.862586586988767806e-02,4.081808275832266714e-02,4.219628850476583176e-02
-5.210937500000000000e+00,4.223117999139895662e-02,4.312136978504128165e-02,4.396714857795738091e-02
-4.851562500000000000e+00,4.564973475734913216e-02,4.546096130115185457e-02,4.577426402368806047e-02
-4.492187500000000000e+00,4.745351575363151997e-02,4.826376020567590269e-02,4.776213447903832759e-02
-4.132812500000000000e+00,5.003424562219453003e-02,5.163653797889537073e-02,5.110136767209513126e-02
-3.773437500000000000e+00,5.357142495495315071e-02,5.501399106579689391e-02,5.328981349403454776e-02
-3.414062500000000000e+00,5.743924885150595433e-02,5.712792314633909768e-02,5.659299591387791789e-02
-3.054687500000000000e+00,6.128255055568151977e-02,6.020854818749012821e-02,6.056783782932866761e-02
-2.695312500000000000e+00,6.641098942270692862e-02,6.372554481037054352e-02,6.176335157940378989e-02
-2.335937500000000000e+00,7.160948721815092732e-02,6.672974889283170286e-02,6.575608401327727448e-02
-1.976562500000000000e+00,7.404238857136070939e-02,6.996984606035641652e-02,6.858161442584413681e-02
-1.617187500000000000e+00,7.740553316766489445e-02,7.265186560153269468e-02,7.216552911360636646e-02
-1.257812500000000000e+00,7.918609937179287017e-02,7.514281530224407868e-02,7.499503655107217504e-02
-8.984375000000000000e-01,8.236432728640127876e-02,7.796103678665426695e-02,7.585161360170439293e-02
-5.390625000000000000e-01,8.597692747387337964e-02,7.781905513719360179e-02,7.569202813733597046e-02
-1.796875000000000000e-01,8.627156886864471852e-02,7.797624217972172478e-02,7.702042892252043693e-02
1.796875000000000000e-01,8.593059049760495838e-02,7.827658522280356301e-02,7.787989090450848917e-02
5.390625000000000000e-01,8.588781058339045593e-02,7.745065125634222059e-02,7.726290993093078152e-02
8.984375000000000000e-01,8.398438800657447023e-02,7.519283456061036375e-02,7.622698358627122417e-02
1.257812500000000000e+00,8.102577273520239487e-02,7.424705486391484921e-02,7.411182672612987021e-02
1.617187500000000000e+00,7.462346687509059662e-02,7.146946420303883218e-02,7.290480016021159970e-02
1.976562500000000000e+00,7.087188420927316435e-02,6.759857598556279212e-02,6.770838221841435356e-02
2.335937500000000000e+00,6.595751326866240716e-02,6.405286052069443514e-02,6.468640195656114034e-02
2.695312500000000000e+00,6.241842831416175713e-02,6.101973915032057189e-02,6.241856762310298706e-02
3.054687500000000000e+00,5.946322556018331790e-02,5.960867276688915084e-02,6.037301844123499350e-02
3.414062500000000000e+00,5.566497104007158553e-02,5.632113717686962340e-02,5.645948539096284219e-02
3.773437500000000000e+00,5.174283713224740039e-02,5.347725377359612703e-02,5.440588644523224743e-02
4.132812500000000000e+00,4.928290665216239486e-02,5.045646270432078279e-02,5.154696618033614841e-02
4.492187500000000000e+00,4.665559568866595869e-02,4.772917068076321795e-02,4.716041070143526387e-02
4.851562500000000000e+00,4.337794841238221816e-02,4.508591837865212615e-02,4.572855534327138066e-02
5.210937500000000000e+00,4.041947471586081198e-02,4.383628577378618357e-02,4.352060285950572205e-02
5.570312500000000000e+00,3.803808285727815208e-02,4.117785997688473004e-02,4.147199311273248173e-02
5.929687500000000000e+00,3.616448574558400741e-02,3.915040109294506965e-02,3.812915805373094658e-02
6.289062500000000000e+00,3.504448597042373464e-02,3.657819648136195756e-02,3.584362984953638059e-02
6.648437500000000000e+00,3.292975436872575684e-02,3.552100161602154971e-02,3.401420490513985817e-02
7.007812500000000000e+00,3.079487476710391844e-02,3.299736634891749232e-02,3.272037906567393933e-02
7.367187500000000000e+00,2.836834325834235171e-02,3.135870816407938799e-02,3.033938450634380765e-02
7.726562500000000000e+00,2.678201874150876877e-02,2.889660343118827246e-02,2.885998968451539831e-02
8.085937500000000000e+00,2.531570378335433122e-02,2.684777533626907242e-02,2.810983876750652172e-02
8.445312500000000000e+00,2.385317549436592049e-02,2.577083459014914771e-02,2.578547595882089288e-02
8.804687500000000000e+00,2.245375382936922598e-02,2.410514371845492304e-02,2.466639305444283045e-02
9.164062500000000000e+00,2.131925297182980100e-02,2.245759551689251177e-02,2.343059775803837605e-02
9.523437500000000000e+00,2.012836674457846309e-02,2.131331254781296952e-02,2.227735977795836445e-02
9.882812500000000000e+00,1.814589416122877608e-02,1.966097722053302202e-02,2.000869896394183445e-02
1.024218750000000000e+01,1.699277762680771742e-02,1.903632079309362443e-02,1.898609063850009021e-02
1.060156250000000000e+01,1.616408222053550628e-02,1.767864385801198521e-02,1.771459215973345686e-02
1.096093750000000000e+01,1.562845413685520768e-02,1.669023273530466367e-02,1.657854230043495636e-02
1.132031250000000000e+01,1.482434419494552125e-02,1.601045560866018111e-02,1.568970859483665922e-02
