# value,p_w_0,p_w_1,p_w_2
-1.132031250000000000e+01,1.940957206824225900e-02,1.917225096569822110e-02,2.014405276514813492e-02
-1.096093750000000000e+01,1.979375227087054601e-02,1.880793949893649203e-02,2.058617517911252859e-02
-1.060156250000000000e+01,2.065358870314092099e-02,1.895567636080495999e-02,2.068208999858662037e-02
-1.024218750000000000e+01,2.302910507665346593e-02,2.105705736223097493e-02,2.193666065517633004e-02
-9.882812500000000000e+00,2.443452415335361713e-02,2.232726954218858251e-02,2.237823147101452789e-02
-9.523437500000000000e+00,2.570974617427065206e-02,2.298309698519035091e-02,2.332438984655546554e-02
-9.164062500000000000e+00,2.686143454658749055e-02,2.478552637809963016e-02,2.439117077598505420e-02
-8.804687500000000000e+00,2.788259033869987941e-02,2.676265837071351017e-02,2.637964625739154523e-02
-8.445312500000000000e+00,2.732786862355856758e-02,2.811905773377877671e-02,2.701250613221402308e-02
-8.085937500000000000e+00,3.060369845512854806e-02,2.928339397333238475e-02,3.022990431339660569e-02
-7.726562500000000000e+00,3.192901478723517844e-02,3.042683948455518830e-02,3.086342621524535562e-02
-7.367187500000000000e+00,3.306235629830329981e-02,3.254062227260399315e-02,3.237567924883400644e-02
-7.007812500000000000e+00,3.598594553419032921e-02,3.478503598632183558e-02,3.251169483513645375e-02
-6.648437500000000000e+00,3.667733116049340381e-02,3.512904399933038102e-02,3.534198899695679269e-02
-6.289062500000000000e+00,3.860410350679088776e-02,3.717632072279754979e-02,3.785538726341506482e-02
-5.929687500000000000e+00,4.109927884525386987e-02,4.053363617333315128e-02,3.874224235477470579e-02
-5.570312500000000000e+00,4.221967166740321631e-02,4.106608264149344545e-02,4.186835727505168470e-02
-5.210937500000000000e+00,4.419682999760553288e-02,4.260652172128653881e-02,4.495338801164649317e-02
-4.851562500000000000e+00,4.582285737793174996e-02,4.523430119571757169e-02,4.730672902010760184e-02
-4.492187500000000000e+00,4.636216313162331432e-02,4.657213966576830011e-02,4.931343997590980494e-02
-4.132812500000000000e+00,4.904758040838005928e-02,5.080855252660220617e-02,5.025626318464879172e-02
-3.773437500000000000e+00,5.164189400126207447e-02,5.301119264099592165e-02,5.246075947024845393e-02
-3.414062500000000000e+00,5.204020528959490965e-02,5.539493785400521203e-02,5.452540967998172755e-02
-3.054687500000000000e+00,5.526967977126458209e-02,5.806881239164270181e-02,5.820442238594204093e-02
-2.695312500000000000e+00,5.747442600321867046e-02,6.103075492527466200e-02,5.771518790929350967e-02
-2.335937500000000000e+00,6.213003440989695730e-02,6.551550326456540008e-02,6.092037525020537608e-02
-1.976562500000000000e+00,6.480516384227487381e-02,7.046869404232947165e-02,6.615319351502861600e-02
-1.617187500000000000e+00,6.615880857222646017e-02,6.860408417380121915e-02,6.968261470935176172e-02
-1.257812500000000000e+00,6.863917285238266275e-02,7.296697953375134993e-02,7.217779232127619071e-02
-8.984375000000000000e-01,7.059244951554981273e-02,7.462777239787481143e-02,7.400287456403199793e-02
-5.390625000000000000e-01,7.279176879641988118e-02,7.268242695832478895e-02,7.423134075427839651e-02
-1.796875000000000000e-01,7.391289433495357164e-02,7.075341887380552641e-02,7.675062396602654047e-02
1.796875000000000000e-01,7.534540009936731286e-02,7.193187330421753345e-02,7.477339580067651759e-02
5.390625000000000000e-01,7.241142943741465943e-02,7.251046591894158566e-02,7.516160175172514890e-02
8.984375000000000000e-01,7.372085279852173823e-02,7.192519721300351387e-02,7.396790807955892777e-02
1.257812500000000000e+00,7.279610014707854626e-02,6.992675169598529250e-02,6.942484115232953890e-02
1.617187500000000000e+00,7.173857561122454207e-02,6.672650102970781316e-02,6.727604736888172232e-02
1.976562500000000000e+00,6.675556461126541663e-02,6.386104076774491711e-02,6.664756637386685945e-02
2.335937500000000000e+00,6.400104617052386480e-02,6.275697815099634536e-02,6.188621052211581985e-02
2.695312500000000000e+00,6.002424314386454324e-02,6.129706389723778293e-02,5.961006305262942645e-02
3.054687500000000000e+00,5.709328012110958389e-02,5.939818534434844477e-02,5.566186568467875601e-02
3.414062500000000000e+00,5.465400807341231487e-02,5.708369293843013753e-02,5.383726920097446633e-02
3.773437500000000000e+00,5.068148901407071999e-02,5.228101616946780050e-02,5.184685002444897745e-02
4.132812500000000000e+00,4.915976357245894351e-02,4.944720553943554586e-02,5.138874286699218058e-02
4.492187500000000000e+00,4.853538554940482058e-02,4.670553826026069971e-02,4.973007458754067495e-02
4.851562500000000000e+00,4.568747318489271847e-02,4.488585372043871896e-02,4.419439980950561064e-02
5.210937500000000000e+00,4.442162079555642823e-02,4.323622498378767304e-02,4.227487862934754814e-02
5.570312500000000000e+00,4.213504791007661315e-02,4.174922987123919071e-02,4.104845139439848578e-02
5.929687500000000000e+00,3.986759248659088595e-02,3.879539194434867416e-02,3.856592993078922921e-02
6.289062500000000000e+00,3.663454469883958842e-02,3.847274442716436260e-02,3.839466220449326561e-02
6.648437500000000000e+00,3.655900398327146389e-02,3.643021464578187485e-02,3.532875224463774555e-02
