# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z,grads_norm,sym_grads_norm,skew_grads_norm,skew_grads_norm/sym_grads_norm
6.350440219469414282e-01,8.523013368300324188e+00,1.124981293053175069e+00,1.319528354424944894e+01,6.048926859330204693e-03,2.267643949102320922e-01,1.045371842884201471e-02,7.313180776780354303e-03,7.051066995430303741e-02,-1.887549158878648325e-01,1.363910265115524101e-01,5.404159964977377495e-01,6.228244305587680163e-01,5.223162351735965991e-01,1.754441444779879333e+01,1.319528354424944894e+01,1.042693976829254510e+01,8.398985294307358407e-01
