# value,p_w_0,p_w_1,p_w_2
-1.132031250000000000e+01,1.387636535478064398e-02,1.532234918568928933e-02,1.705491186361249648e-02
-1.096093750000000000e+01,1.467088306401581957e-02,1.655874160592979080e-02,1.778888464560838406e-02
-1.060156250000000000e+01,1.594261561467874566e-02,1.737822129241265584e-02,1.862668590086987222e-02
-1.024218750000000000e+01,1.722912542252815274e-02,1.934000437614331533e-02,1.943034427705971762e-02
-9.882812500000000000e+00,1.819623176102705756e-02,2.009899851225328132e-02,2.050736694513346017e-02
-9.523437500000000000e+00,1.922637832264256427e-02,2.177411795957384655e-02,2.199697287618446878e-02
-9.164062500000000000e+00,2.030542108186565720e-02,2.315575128045271186e-02,2.362945483618547615e-02
-8.804687500000000000e+00,2.216289581215260054e-02,2.423793946521799261e-02,2.495581834588758013e-02
-8.445312500000000000e+00,2.371880756681889191e-02,2.554991782071289533e-02,2.583374224339233041e-02
-8.085937500000000000e+00,2.530830533757089801e-02,2.685788372049925307e-02,2.700894395823948482e-02
-7.726562500000000000e+00,2.704638011138669682e-02,2.916561705705587176e-02,2.973847766336416149e-02
-7.367187500000000000e+00,2.871289790399132388e-02,3.151809768227547409e-02,3.126494971420514662e-02
-7.007812500000000000e+00,3.000398804734967853e-02,3.329209954232506541e-02,3.311738189281392825e-02
-6.648437500000000000e+00,3.272850400588450670e-02,3.507470879707626221e-02,3.518772796311683826e-02
-6.289062500000000000e+00,3.566095498034598660e-02,3.631218410721620549e-02,3.813229258213802347e-02
-5.929687500000000000e+00,3.757636906895455570e-02,3.788312133175343599e-02,3.976784824779605598e-02
-5.570312500000000000e+00,3.933893860073660320e-02,4.014710682802467151e-02,4.263569259944730017e-02
-5.210937500000000000e+00,4.216153375309116685e-02,4.286124639298125039e-02,4.374821120022502619e-02
-4.851562500000000000e+00,4.577535803806011272e-02,4.498199840377589687e-02,4.601958547092805524e-02
-4.492187500000000000e+00,4.835201165680469426e-02,4.866631675427537940e-02,4.889240014742039092e-02
-4.132812500000000000e+00,5.126526097366321949e-02,5.022295794771620275e-02,5.207196581148550857e-02
-3.773437500000000000e+00,5.337525968874338306e-02,5.329682094644293266e-02,5.488313461585425657e-02
-3.414062500000000000e+00,5.770890057860629530e-02,5.767232395790430899e-02,5.819593824841214763e-02
-3.054687500000000000e+00,6.179436964482264150e-02,6.028691541101102724e-02,5.969540098703685072e-02
-2.695312500000000000e+00,6.517920633732594837e-02,6.375790758371811806e-02,6.296474176298628989e-02
-2.335937500000000000e+00,7.005922447745746573e-02,6.563687067467802172e-02,6.575395905162939592e-02
-1.976562500000000000e+00,7.382981241347921775e-02,6.817166843689333178e-02,6.912148936591432091e-02
-1.617187500000000000e+00,7.751233605380888902e-02,7.118370256620505654e-02,7.340983885745465398e-02
-1.257812500000000000e+00,8.055243680017523666e-02,7.383839924026226742e-02,7.506589477010448819e-02
-8.984375000000000000e-01,8.508908361840508694e-02,7.794548375388185568e-02,7.695616422888452990e-02
-5.390625000000000000e-01,8.567819987483513144e-02,7.686088651531519655e-02,7.768064774833187414e-02
-1.796875000000000000e-01,8.645180519776715644e-02,7.741471869658907157e-02,7.811270011176078831e-02
1.796875000000000000e-01,8.605947633590524393e-02,7.863772837152985251e-02,7.958233745523446423e-02
5.390625000000000000e-01,8.674466502611025143e-02,7.915478732719083421e-02,7.740704320865397781e-02
8.984375000000000000e-01,8.507022395219587807e-02,7.634054504573924149e-02,7.598556829418270930e-02
1.257812500000000000e+00,8.013366745518077372e-02,7.189827779336016578e-02,7.304447727993904071e-02
1.617187500000000000e+00,7.627384587489276224e-02,7.004067516990127029e-02,6.902102024456283069e-02
1.976562500000000000e+00,7.072617768979139186e-02,6.702816208400926012e-02,6.624576869875833940e-02
2.335937500000000000e+00,6.702346487337507153e-02,6.539322524811433390e-02,6.334850579285442040e-02
2.695312500000000000e+00,6.335348013742288231e-02,6.252478247792558896e-02,6.098068642068244644e-02
3.054687500000000000e+00,5.911774703097697620e-02,6.180683032915999797e-02,5.934583493863775094e-02
3.414062500000000000e+00,5.682512475441420241e-02,5.853349394241050274e-02,5.615921724949594213e-02
3.773437500000000000e+00,5.275679018966960426e-02,5.596715105721367794e-02,5.265457743768574977e-02
4.132812500000000000e+00,4.866905844195142800e-02,5.289249655448287346e-02,4.950530203502404719e-02
4.492187500000000000e+00,4.595126903622989700e-02,4.968295566090104309e-02,4.649587081437470126e-02
4.851562500000000000e+00,4.327714189076213580e-02,4.552677142333740740e-02,4.462684831680373276e-02
5.210937500000000000e+00,4.097764157051250050e-02,4.213969277652550999e-02,4.269175629411506301e-02
5.570312500000000000e+00,3.814409559324211108e-02,4.112238252603642175e-02,4.058750796317044801e-02
5.929687500000000000e+00,3.593391936792982716e-02,3.861919434022539205e-02,3.857669224285331655e-02
6.289062500000000000e+00,3.404508995864721776e-02,3.680701360223760654e-02,3.625068455530706946e-02
6.648437500000000000e+00,3.136051935247705785e-02,3.390534759620847383e-02,3.345177778858967471e-02
7.007812500000000000e+00,2.985088341596998582e-02,3.254139584639737653e-02,3.213952547769232532e-02
7.367187500000000000e+00,2.789737895031780060e-02,3.081528543002807347e-02,3.132109344871553819e-02
7.726562500000000000e+00,2.548716649943082863e-02,2.907842998671607976e-02,2.949971365506417337e-02
8.085937500000000000e+00,2.461007575751911203e-02,2.769470918150456623e-02,2.788936631945558922e-02
8.445312500000000000e+00,2.306282661869745246e-02,2.620004284513093029e-02,2.582152759404836642e-02
8.804687500000000000e+00,2.106441494006768000e-02,2.487632693573827228e-02,2.361796645207351469e-02
9.164062500000000000e+00,2.012298734878192538e-02,2.261423869597064401e-02,2.260346215888816082e-02
9.523437500000000000e+00,1.925283598138908744e-02,2.175613524020387005e-02,2.167981440602518087e-02
9.882812500000000000e+00,1.841109102921152305e-02,2.063886659916379027e-02,2.069286301474269896e-02
1.024218750000000000e+01,1.672198706887519787e-02,1.963115205584421361e-02,1.948108174115961017e-02
1.060156250000000000e+01,1.696839498394842743e-02,1.828477897041585684e-02,1.829432376247547981e-02
1.096093750000000000e+01,1.536982661683323689e-02,1.756204260923566532e-02,1.780498018898500276e-02
1.132031250000000000e+01,1.485556674565401136e-02,1.642870008303462873e-02,1.655193146841985735e-02
