# value,p_u_x,p_u_y,p_u_z
-8.268750000000000266e-01,2.528525738016785263e-01,4.988966845853178844e-01,3.808051964626752994e-01
-8.006249999999999201e-01,2.771919173585759011e-01,5.237128962006158961e-01,3.824240596707998430e-01
-7.743750000000000355e-01,2.785625302821154170e-01,5.338544823025420660e-01,3.904387091908891882e-01
-7.481249999999999289e-01,2.903737052750570702e-01,5.453357021104905389e-01,4.203086143259359697e-01
-7.218750000000000444e-01,2.897761313700561447e-01,5.344523143557843303e-01,4.432829316527732710e-01
-6.956249999999999378e-01,2.948854973841197880e-01,5.434174119624045618e-01,4.528076689339531891e-01
-6.693750000000000533e-01,3.293612045413457090e-01,5.939756964523823513e-01,4.657044688713965486e-01
-6.431249999999999467e-01,3.419856665152682940e-01,6.172103762685837713e-01,4.755923741969143026e-01
-6.168750000000000622e-01,3.541929625395532355e-01,6.220036457286195475e-01,5.001581812490070167e-01
-5.906249999999999556e-01,3.788147405916991173e-01,6.176863008124628962e-01,5.014193046160594358e-01
-5.643749999999999600e-01,4.016767000149811251e-01,6.228682124046670543e-01,5.298369252874380875e-01
-5.381249999999999645e-01,4.276807298423256354e-01,6.262216391333066401e-01,5.371082575709850149e-01
-5.118749999999999689e-01,4.392777556872949352e-01,6.219637987023921566e-01,5.491494035457310519e-01
-4.856249999999999734e-01,4.478228776410931311e-01,6.533353479904816519e-01,5.619806445191309896e-01
-4.593749999999999778e-01,4.342393008397305021e-01,6.472907215240415457e-01,5.409080719565441120e-01
-4.331249999999999822e-01,4.628660005459723781e-01,6.555434343922603713e-01,5.732625218604877615e-01
-4.068749999999999867e-01,4.921014520816079374e-01,6.438876232831853841e-01,6.156258269004758477e-01
-3.806249999999999911e-01,5.054231853065916935e-01,6.497633934109435794e-01,6.078612268571482735e-01
-3.543749999999999956e-01,5.322982531754528734e-01,6.745379740763145504e-01,6.152043163447206142e-01
-3.281250000000000000e-01,5.497788366743595612e-01,6.761115410530197378e-01,6.310019453470808726e-01
-3.018749999999999489e-01,6.241183324873124105e-01,6.643377708186658515e-01,6.567241161586572229e-01
-2.756249999999999534e-01,6.186908662045995655e-01,6.627466535102953804e-01,6.756455501084416282e-01
-2.493749999999999578e-01,6.444580364111363036e-01,6.979637204867130684e-01,7.015739146375751245e-01
-2.231249999999999623e-01,6.820609694679904411e-01,6.703578889260264351e-01,6.764699784869329102e-01
-1.968749999999999667e-01,6.566484480163575777e-01,6.807927357639876886e-01,6.688098932284928244e-01
-1.706249999999999711e-01,6.780134464422193918e-01,6.664838183884632672e-01,6.959827857800803264e-01
-1.443749999999999756e-01,7.022601168054972698e-01,6.569975914204315703e-01,7.194349974046309049e-01
-1.181249999999999800e-01,7.270142232167309260e-01,6.383434092945976523e-01,7.169885069208917772e-01
-9.187499999999998446e-02,6.918526198681912431e-01,6.704770219025489864e-01,6.999058728040814525e-01
-6.562499999999998890e-02,7.207143656925757425e-01,6.891059594679305178e-01,7.253282086702125264e-01
-3.937499999999999334e-02,7.099095176364900173e-01,6.767951476340400285e-01,7.369671493582924393e-01
-1.312499999999999778e-02,7.352573378934653681e-01,6.756864405025012621e-01,7.653497824627355506e-01
1.312499999999999778e-02,7.256276032901936013e-01,6.765800272880493349e-01,7.657343993400919091e-01
3.937499999999999334e-02,7.396588345405702425e-01,6.642978214398046477e-01,7.708744790572916727e-01
6.562499999999998890e-02,7.570954059154431093e-01,6.598153161989290805e-01,7.498735188010108299e-01
9.187499999999998446e-02,7.652541456936837738e-01,6.561935988018059440e-01,7.603454682802285314e-01
1.181249999999999800e-01,8.051402174417638946e-01,6.658090184366065589e-01,7.409453947468586099e-01
1.443749999999999756e-01,7.910986887993536332e-01,6.415883988738869670e-01,7.568323271804890950e-01
1.706249999999999711e-01,7.900187502340216827e-01,6.369034122296910461e-01,7.227326901383342994e-01
1.968750000000000222e-01,7.658030443562638956e-01,6.532719221251875874e-01,7.341534528390160075e-01
2.231250000000000178e-01,7.840867655432802730e-01,6.597124740370965412e-01,7.284207343639024224e-01
2.493750000000000133e-01,7.548548890095995167e-01,6.811599161598966834e-01,7.217188206643520010e-01
2.756250000000000089e-01,7.156806298370148589e-01,6.455966494137337364e-01,6.716595210756808321e-01
3.018750000000000044e-01,7.432277916754934655e-01,6.581897928641932127e-01,6.727258648038677569e-01
3.281250000000000000e-01,7.155714491935394328e-01,6.418768648872553717e-01,6.551254078353841992e-01
3.543749999999999956e-01,7.020393393655451897e-01,6.319572385595302322e-01,6.590873231068390403e-01
3.806249999999999911e-01,7.022700944225358510e-01,6.017063166565304044e-01,6.561309193366144932e-01
4.068749999999999867e-01,7.188505854733241440e-01,6.079500097313965679e-01,6.496098321383967367e-01
4.331249999999999822e-01,7.071271283803730601e-01,5.634670979165466997e-01,6.365665035995655696e-01
4.593749999999999778e-01,7.000043620249610798e-01,5.471763628768966381e-01,6.068362806087369554e-01
4.856249999999999734e-01,6.824986244089681353e-01,5.245058863317330067e-01,5.937324173787221770e-01
5.118749999999999689e-01,6.984692929006325324e-01,5.106088782034429174e-01,5.783822296922516148e-01
5.381249999999999645e-01,6.910788852575631136e-01,5.366571982879396741e-01,5.619258103906938917e-01
5.643749999999999600e-01,6.864369006290718112e-01,5.072655975063422584e-01,5.313985716616390631e-01
5.906249999999999556e-01,6.459072268297472164e-01,5.149997839768748475e-01,5.163610520124851666e-01
6.168749999999999512e-01,6.708649751784170334e-01,4.819496423427065968e-01,4.994236701148955793e-01
6.431249999999999467e-01,6.206777580613392908e-01,4.889019260176394877e-01,5.083914240356663949e-01
6.693749999999999423e-01,6.288651455255996892e-01,4.606883875689439245e-01,4.891053746099278676e-01
6.956249999999999378e-01,6.311478440719766603e-01,4.447518271833259540e-01,4.762943800380600168e-01
7.218749999999999334e-01,5.971026014143605565e-01,4.026330184364427245e-01,4.717055016364283260e-01
7.481249999999999289e-01,5.630868381009036527e-01,4.014794209883613685e-01,4.438788655872633604e-01
7.743749999999999245e-01,5.581458909592748041e-01,3.871391615070537418e-01,3.991477139331280344e-01
8.006249999999999201e-01,5.409907145565495679e-01,3.954285178509694409e-01,3.931478940023418467e-01
8.268749999999999156e-01,5.243953705352388805e-01,3.928192556732908458e-01,3.589088468466953841e-01
