# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z,grads_norm,sym_grads_norm,skew_grads_norm,skew_grads_norm/sym_grads_norm
6.342369322685467159e-01,8.151078575113892555e+00,1.115879335036750408e+00,1.333255315585380707e+01,3.251161085003453216e-02,1.899337104999123671e-01,1.617672680161036380e-02,7.634334981840111382e-03,1.570104896057305036e-02,3.679633425122573291e-03,7.815415016440796503e-02,5.317277449552402224e-01,6.201826324874359919e-01,5.157654777478927199e-01,1.731435311517948961e+01,1.333255315585380707e+01,9.977751765777618687e+00,8.224760104002752925e-01
