# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.132031250000000000e+01,9.405433345660676667e-03,9.954546923900662453e-03,9.994508771187531407e-03,1.158134043726704102e-02,7.666135250643897267e-03,1.083145422267357653e-02,1.121698468763735086e-02,1.073660681898832431e-02,7.742225881248368698e-03
-1.096093750000000000e+01,1.024125768372756602e-02,1.071841170550713943e-02,1.079737667344395080e-02,1.222050389799388299e-02,8.408441450633305850e-03,1.145406340867103495e-02,1.206875033053209784e-02,1.131785596178762343e-02,8.400094241375589965e-03
-1.060156250000000000e+01,1.114976918087456394e-02,1.152319611934431512e-02,1.147314220868603241e-02,1.326604570412285265e-02,8.983875674326640207e-03,1.231205825341062307e-02,1.298410414528400857e-02,1.213766968837054656e-02,9.115169659722793111e-03
-1.024218750000000000e+01,1.230978058774055001e-02,1.239998226361943220e-02,1.239441850766570541e-02,1.422625824499202177e-02,9.883026871422131987e-03,1.327178597039670171e-02,1.403026843707769721e-02,1.315159708569899923e-02,9.873772048675479723e-03
-9.882812500000000000e+00,1.354055706806109143e-02,1.334385595097413099e-02,1.355529186494662530e-02,1.515764662323495875e-02,1.069711245594417472e-02,1.424667945605576254e-02,1.496878038577357552e-02,1.416900060369976483e-02,1.085125062615139441e-02
-9.523437500000000000e+00,1.474750153585804857e-02,1.439303794734043615e-02,1.452180002515628295e-02,1.641252283877367782e-02,1.166877649455170911e-02,1.544615432607507853e-02,1.627088594504490227e-02,1.520467462267898785e-02,1.192165762911510767e-02
-9.164062500000000000e+00,1.605172581641423069e-02,1.554627609032421635e-02,1.587698558125857917e-02,1.770387193324272218e-02,1.256659278600589374e-02,1.661237774440962531e-02,1.750871941809873170e-02,1.652371853359400206e-02,1.300730383447235537e-02
-8.804687500000000000e+00,1.744614486248295682e-02,1.669981677793687738e-02,1.735756428907237262e-02,1.901511152206031632e-02,1.386550184378683090e-02,1.800445034630970484e-02,1.865888575717506229e-02,1.798420000759675189e-02,1.408514791594866686e-02
-8.445312500000000000e+00,1.883624711319501280e-02,1.819149333547177144e-02,1.847354765323570847e-02,2.053163434371570520e-02,1.514988015276319197e-02,1.935152106031826427e-02,2.008917886743188594e-02,1.950223944271420318e-02,1.529587861126737759e-02
-8.085937500000000000e+00,2.056540638692323786e-02,1.990399716498925456e-02,2.006987738535959478e-02,2.224061954198482474e-02,1.651831830781264401e-02,2.074000620251479840e-02,2.144027938222962601e-02,2.089238636815625091e-02,1.666187021732137147e-02
-7.726562500000000000e+00,2.244631031489240786e-02,2.144733992559475638e-02,2.187243106365644243e-02,2.399059417426190402e-02,1.793028779620903235e-02,2.238135366070767920e-02,2.308475494963985186e-02,2.233821549276756094e-02,1.817417504179064461e-02
-7.367187500000000000e+00,2.442165306441435729e-02,2.353344769575807863e-02,2.368514967519802852e-02,2.581890168959256882e-02,1.967587293656180431e-02,2.419247792091790139e-02,2.497717835198532896e-02,2.423590810075933535e-02,1.974105747053045770e-02
-7.007812500000000000e+00,2.665575610714717575e-02,2.552284427884964416e-02,2.590085434324081518e-02,2.792536857139956558e-02,2.164541551784838341e-02,2.617153850252731950e-02,2.702924641061770286e-02,2.630656535620846601e-02,2.145831185849270822e-02
-6.648437500000000000e+00,2.874809656329242388e-02,2.767202371125863924e-02,2.816584257085060633e-02,3.016593337846273232e-02,2.361442979943190537e-02,2.826704805943566767e-02,2.937355018041753682e-02,2.853996609669611634e-02,2.357959510055426811e-02
-6.289062500000000000e+00,3.138062881557876493e-02,3.008002004977898894e-02,3.070903498500393569e-02,3.265715047430099022e-02,2.552175674216919724e-02,3.091443105589081544e-02,3.181407610370161343e-02,3.080813127313796612e-02,2.575879872799658257e-02
