# value,p_u_x,p_u_y,p_u_z
-8.268750000000000266e-01,2.828865917586698142e-01,4.383137645285131723e-01,3.516882703113241027e-01
-8.006249999999999201e-01,3.036020187510154456e-01,4.544792435826842114e-01,3.682380496019431182e-01
-7.743750000000000355e-01,3.221343665361072195e-01,4.597633332836303377e-01,3.854962367369508813e-01
-7.481249999999999289e-01,3.419822596938994486e-01,4.763675048514993127e-01,4.066611249348067170e-01
-7.218750000000000444e-01,3.549905442462277239e-01,4.933358314542481970e-01,4.227707725495893354e-01
-6.956249999999999378e-01,3.680389427869715790e-01,5.038056087211167933e-01,4.425788299697550610e-01
-6.693750000000000533e-01,3.853207582360698158e-01,5.241591116207382495e-01,4.532588369256908556e-01
-6.431249999999999467e-01,4.001763086198619757e-01,5.371584766405507194e-01,4.714675757634778086e-01
-6.168750000000000622e-01,4.225965317462748727e-01,5.500152117033573207e-01,4.883579139637965749e-01
-5.906249999999999556e-01,4.368731978130221405e-01,5.577725432422302454e-01,5.078087023127609845e-01
-5.643749999999999600e-01,4.550903828749738866e-01,5.798787608192834675e-01,5.300361543190680313e-01
-5.381249999999999645e-01,4.693973639960540289e-01,5.952319657972928724e-01,5.448500264805234972e-01
-5.118749999999999689e-01,4.843309961814267206e-01,5.954933317231655421e-01,5.608501617806530559e-01
-4.856249999999999734e-01,5.025407825141922080e-01,6.012419317087789317e-01,5.650509901906572985e-01
-4.593749999999999778e-01,5.191941411606152412e-01,6.175168598195318603e-01,5.779394075416695031e-01
-4.331249999999999822e-01,5.366960292389643117e-01,6.236805321696693438e-01,5.934913535382004834e-01
-4.068749999999999867e-01,5.568041327211641356e-01,6.374397910613437412e-01,6.189421870771620870e-01
-3.806249999999999911e-01,5.643062832254825967e-01,6.441013579297381053e-01,6.294450839559840860e-01
-3.543749999999999956e-01,5.787720714223770768e-01,6.543271636032242933e-01,6.419017452168584992e-01
-3.281250000000000000e-01,6.008579190619662835e-01,6.742652139794439448e-01,6.534467049921572901e-01
-3.018749999999999489e-01,6.239193170208303663e-01,6.793688269601317886e-01,6.616217967045743276e-01
-2.756249999999999534e-01,6.417500825109846430e-01,6.888685225952537738e-01,6.789165268586672131e-01
-2.493749999999999578e-01,6.489921711021592321e-01,6.904936659683081901e-01,6.928955527398594771e-01
-2.231249999999999623e-01,6.535765154468051730e-01,6.984082714291303118e-01,6.995999996143145161e-01
-1.968749999999999667e-01,6.664509679623356053e-01,6.941066742411552415e-01,7.111416980866462900e-01
-1.706249999999999711e-01,6.836971896343856381e-01,6.998686198838320882e-01,7.156706681418668614e-01
-1.443749999999999756e-01,6.926635206735372030e-01,7.000503689280417330e-01,7.243923035967487767e-01
-1.181249999999999800e-01,7.036082695777756690e-01,7.033101588715623409e-01,7.354356291458628014e-01
-9.187499999999998446e-02,7.210822124203536410e-01,7.088660983841489349e-01,7.368202061657945778e-01
-6.562499999999998890e-02,7.284749799461810449e-01,7.181456083686776903e-01,7.402346278943829905e-01
-3.937499999999999334e-02,7.380949745445065657e-01,7.124062711087216782e-01,7.421225773957808025e-01
-1.312499999999999778e-02,7.433319544272531942e-01,7.049509463292922273e-01,7.400098933664789325e-01
1.312499999999999778e-02,7.473094352002248586e-01,6.948174520470753457e-01,7.512062458294419542e-01
3.937499999999999334e-02,7.483657182863044932e-01,6.929655475634844963e-01,7.467992164623750151e-01
6.562499999999998890e-02,7.474305239032569270e-01,6.861142623355552805e-01,7.394145353169684354e-01
9.187499999999998446e-02,7.567700832792929599e-01,6.827569395177337519e-01,7.353991830358704851e-01
1.181249999999999800e-01,7.565802538258989962e-01,6.754432723384375947e-01,7.342951569068780771e-01
1.443749999999999756e-01,7.600574880420691848e-01,6.697021773222086027e-01,7.246786249522602086e-01
1.706249999999999711e-01,7.580017201545276029e-01,6.584489591270576980e-01,7.208130293622113660e-01
1.968750000000000222e-01,7.568890346125485280e-01,6.546449874473649899e-01,7.077848567897142562e-01
2.231250000000000178e-01,7.529258680327380882e-01,6.428575885759707509e-01,6.952513828103076277e-01
2.493750000000000133e-01,7.403713671747121916e-01,6.373964523019769457e-01,6.842140359647356229e-01
2.756250000000000089e-01,7.307362172669943368e-01,6.414028131370156371e-01,6.837177160127312359e-01
3.018750000000000044e-01,7.383025355228480802e-01,6.354949072883185890e-01,6.667508753173921887e-01
3.281250000000000000e-01,7.264107214254862388e-01,6.235454856166470217e-01,6.716916119519138473e-01
3.543749999999999956e-01,7.120878294532775321e-01,6.113507660223439499e-01,6.627337090904722450e-01
3.806249999999999911e-01,7.018871567194231442e-01,6.128457839653311812e-01,6.492719122216049632e-01
4.068749999999999867e-01,6.928621267557539820e-01,6.042551604010792943e-01,6.362015623966270628e-01
4.331249999999999822e-01,6.751651726396716846e-01,5.833749328221849995e-01,6.214546016149050667e-01
4.593749999999999778e-01,6.660802082614628583e-01,5.810486200158260228e-01,6.106479206068835541e-01
4.856249999999999734e-01,6.539431370077185557e-01,5.631738543476642045e-01,6.027174687890152205e-01
5.118749999999999689e-01,6.404166229983604408e-01,5.522493666994257033e-01,5.896244762036668696e-01
5.381249999999999645e-01,6.312980886299813799e-01,5.373338593859345869e-01,5.718266959360188695e-01
5.643749999999999600e-01,6.106719982831200211e-01,5.264698884363785414e-01,5.475212875417829750e-01
5.906249999999999556e-01,6.023531428042576685e-01,5.194648015792093787e-01,5.396205600010759440e-01
6.168749999999999512e-01,5.817992794287398794e-01,5.139186334148645452e-01,5.165508404475857018e-01
6.431249999999999467e-01,5.651108588730860971e-01,5.016169930143196121e-01,5.029180395069334786e-01
6.693749999999999423e-01,5.511240841677914615e-01,4.854057921839161072e-01,4.782301983004368373e-01
6.956249999999999378e-01,5.307152341803569318e-01,4.675000352795855574e-01,4.616851978160393943e-01
7.218749999999999334e-01,5.203701649455307887e-01,4.584582252812240410e-01,4.437772239760102155e-01
7.481249999999999289e-01,5.033223666338331181e-01,4.590546410049612946e-01,4.276351237582609044e-01
7.743749999999999245e-01,4.867664213946364393e-01,4.423264786022765294e-01,4.115533494350885335e-01
8.006249999999999201e-01,4.666778248044694544e-01,4.371260552497446827e-01,3.979408999107734157e-01
8.268749999999999156e-01,4.502016326773006782e-01,4.254817916047079485e-01,3.681689490980939450e-01
