# value,p_w_0,p_w_1,p_w_2
1.976562500000000000e+00,7.192563100354988637e-02,6.771125848686174176e-02,6.735712962904280565e-02
2.335937500000000000e+00,6.904625779899352389e-02,6.549739269673070241e-02,6.360570603203256901e-02
2.695312500000000000e+00,6.412711269470118547e-02,6.343312337929302158e-02,6.315494620902140088e-02
3.054687500000000000e+00,6.173337089608035844e-02,5.965430555617810826e-02,6.148148505444003820e-02
3.414062500000000000e+00,5.770368280228904689e-02,5.646513100157737886e-02,5.823564780239307709e-02
3.773437500000000000e+00,5.431578029141942432e-02,5.575096560165950649e-02,5.393743013596292296e-02
4.132812500000000000e+00,5.320966539100832615e-02,5.130823406749724508e-02,5.175498191358211819e-02
4.492187500000000000e+00,4.940923624323707852e-02,4.795588405811487820e-02,4.967330810136377783e-02
4.851562500000000000e+00,4.468287524490033302e-02,4.542299737964366341e-02,4.643023409759763909e-02
5.210937500000000000e+00,4.330940269822147054e-02,4.257926318949502298e-02,4.344522805049072511e-02
5.570312500000000000e+00,4.048914105094732901e-02,4.155297825020766445e-02,4.073467192141725507e-02
5.929687500000000000e+00,3.859317775013966501e-02,3.946015137695591674e-02,4.005552211497179216e-02
6.289062500000000000e+00,3.580378330284881422e-02,3.704958765833187700e-02,3.762356897304282993e-02
6.648437500000000000e+00,3.279219041180966854e-02,3.529530747807039376e-02,3.414097732590876122e-02
7.007812500000000000e+00,3.117036447555519493e-02,3.314030213678580833e-02,3.431471222838090862e-02
7.367187500000000000e+00,2.968899774236183342e-02,3.092852506425701128e-02,3.182897275985215046e-02
7.726562500000000000e+00,2.729294042012755939e-02,2.857717483839466999e-02,3.069614650512228135e-02
8.085937500000000000e+00,2.447628038330352043e-02,2.816910763008807078e-02,2.861900033215374062e-02
8.445312500000000000e+00,2.236374137592801389e-02,2.829851698717890385e-02,2.619883006189584196e-02
8.804687500000000000e+00,2.162790889940894093e-02,2.478431895206774371e-02,2.372268089858866127e-02
9.164062500000000000e+00,1.976554646987453354e-02,2.324400451612571375e-02,2.356069438198880525e-02
9.523437500000000000e+00,1.927533094334916292e-02,2.247303352585299299e-02,2.255923569045531138e-02
9.882812500000000000e+00,1.851118436656199601e-02,2.120563599635696614e-02,2.101796159747445700e-02
1.024218750000000000e+01,1.717835522891147590e-02,1.990748721599377644e-02,2.016996197249493541e-02
1.060156250000000000e+01,1.636434171149386135e-02,1.960169142308979331e-02,1.891839284691926304e-02
1.096093750000000000e+01,1.486912199084105407e-02,1.729874555211322745e-02,1.784234217616854565e-02
1.132031250000000000e+01,1.514463228766620498e-02,1.695756023959463579e-02,1.655937831895481702e-02
