# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z,grads_norm,sym_grads_norm,skew_grads_norm,skew_grads_norm/sym_grads_norm
6.235807080129397439e-01,8.199572632589809729e+00,1.098850869831790034e+00,1.314846228082003421e+01,2.832883335625445073e-02,1.403613232208940631e-01,7.381762783494200120e-02,-1.712211174734945204e-02,-1.269868857552761965e-01,1.724765652693036055e-01,3.949682055473594661e-02,5.045957829440907982e-01,6.336270178816999499e-01,5.072446153355674170e-01,1.718727003597700076e+01,1.314846228082003421e+01,1.003860455329337498e+01,8.467126504450689373e-01
