# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z,grads_norm,sym_grads_norm,skew_grads_norm,skew_grads_norm/sym_grads_norm
6.420272244464785283e-01,8.229749874201601756e+00,1.152731693863713547e+00,1.340580319275496279e+01,-9.208133755917873031e-02,2.807080307561514720e-01,-1.042682502125423863e-02,1.902196571189230037e-02,-3.639153895497859170e-01,7.559138985297075841e-02,1.207998701927897982e-02,5.561384171959394829e-01,6.391146361272271870e-01,5.420245063887760839e-01,1.742676811624411570e+01,1.340580319275496279e+01,1.006624402041185817e+01,8.121217761517199873e-01
