# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.132031250000000000e+01,9.073885584439876986e-03,1.084285894123534003e-02,1.104484307750549892e-02,1.143854402744735009e-02,7.929411175212590021e-03,1.120190471918610688e-02,1.141056948637560881e-02,1.080424146484375465e-02,8.063049338651318010e-03
-1.096093750000000000e+01,9.824704297305331471e-03,1.159498160615953649e-02,1.188955547705718846e-02,1.225931442487744778e-02,8.785828923918761676e-03,1.212724587379235448e-02,1.224606631005556272e-02,1.178839082256096481e-02,8.717746921955919770e-03
-1.060156250000000000e+01,1.063610831684539369e-02,1.255180371756820130e-02,1.290402348302080622e-02,1.313313641536217359e-02,9.580382175548341622e-03,1.291682387141719277e-02,1.309253759622666657e-02,1.257097578340071915e-02,9.568849622966092705e-03
-1.024218750000000000e+01,1.176429186362573653e-02,1.354184639942837554e-02,1.384942364546366649e-02,1.422063094087127472e-02,1.037748457748764556e-02,1.404902705871290299e-02,1.413968143432408481e-02,1.343495268350960482e-02,1.040096467072259070e-02
-9.882812500000000000e+00,1.267379758067956400e-02,1.455958433005942812e-02,1.489421947777982806e-02,1.528004081457525268e-02,1.131909274742630596e-02,1.517666404303382073e-02,1.514277727584249604e-02,1.439539925772296072e-02,1.136549833684018587e-02
-9.523437500000000000e+00,1.388544575638693199e-02,1.563713776454772608e-02,1.585268469272081704e-02,1.651339766487916472e-02,1.225161837741731326e-02,1.613527107466762242e-02,1.630332050212443193e-02,1.556484146423893836e-02,1.236376206726669778e-02
-9.164062500000000000e+00,1.503299697632202309e-02,1.683063299089949602e-02,1.715587545873572053e-02,1.769096071411026608e-02,1.342838344790478131e-02,1.727874095874192342e-02,1.759294766420996248e-02,1.674825705455964056e-02,1.348304776374364793e-02
-8.804687500000000000e+00,1.626049241276162141e-02,1.818552997317615660e-02,1.851651263654492674e-02,1.884727382535647186e-02,1.463832753168759458e-02,1.839486505615565981e-02,1.899541750513114927e-02,1.819128258462612141e-02,1.453988770015827298e-02
-8.445312500000000000e+00,1.773104020977084305e-02,1.978177678982353388e-02,2.006336834750473835e-02,2.039083572699298963e-02,1.608419969118943943e-02,1.978848180306522209e-02,2.038959553586901577e-02,1.971055366946431950e-02,1.569781565613613192e-02
-8.085937500000000000e+00,1.923388409481864222e-02,2.144241053287088833e-02,2.168557927223199039e-02,2.183542475822595683e-02,1.738306509550398976e-02,2.137643975257186996e-02,2.187146361293592842e-02,2.115481585140826376e-02,1.722965028022969622e-02
-7.726562500000000000e+00,2.078423104019595444e-02,2.319475464773396514e-02,2.332736325713411288e-02,2.361697152765509372e-02,1.907414832518588774e-02,2.303840049126906070e-02,2.362324533546786634e-02,2.312093976094190678e-02,1.886402004460679613e-02
-7.367187500000000000e+00,2.272667328344193244e-02,2.513316662610238020e-02,2.525745576750729540e-02,2.550959183321424920e-02,2.067769609894228380e-02,2.490364459004655584e-02,2.537214790142913387e-02,2.520584391271909683e-02,2.053377199401811362e-02
-7.007812500000000000e+00,2.480748383883250169e-02,2.734711707110281873e-02,2.734815598669934275e-02,2.751450941415984827e-02,2.249414575414531228e-02,2.713077436538957263e-02,2.744178201975394638e-02,2.736582857183375225e-02,2.238409893659953562e-02
-6.648437500000000000e+00,2.706421122579247274e-02,2.935853152987500519e-02,2.953061587268559357e-02,2.989881891343401654e-02,2.445706629899973075e-02,2.952782911375688088e-02,2.963523075209128013e-02,2.932705134057425264e-02,2.450120674268605261e-02
-6.289062500000000000e+00,2.966579602193521875e-02,3.201925664078421330e-02,3.188069386383756559e-02,3.258552670698296183e-02,2.672903395949378230e-02,3.186997263597476232e-02,3.189535765859518451e-02,3.171595059084304780e-02,2.657293805655483107e-02
-5.929687500000000000e+00,3.232584361430480835e-02,3.479369099528831222e-02,3.440885090811181268e-02,3.517666948310024105e-02,2.913059441427127624e-02,3.424595683160780446e-02,3.446445466653134948e-02,3.458931846560543005e-02,2.905096763816628763e-02
-5.570312500000000000e+00,3.512321996671972230e-02,3.743270838282916624e-02,3.718354171004926295e-02,3.777287454707040082e-02,3.156596323650772556e-02,3.712843256448840334e-02,3.738633760865728989e-02,3.704705211416942090e-02,3.171572529504852744e-02
-5.210937500000000000e+00,3.794597893906775238e-02,4.025574615261157119e-02,4.029716435285515819e-02,4.069223882031711148e-02,3.439534130909562004e-02,4.046806282951796035e-02,4.048620472158648287e-02,4.012407175307501628e-02,3.457746623823619581e-02
-4.851562500000000000e+00,4.137982916494804819e-02,4.362505277320406771e-02,4.403154572411904083e-02,4.409180963789696706e-02,3.758330092560201174e-02,4.347110499284227714e-02,4.379453422213098329e-02,4.353983175813945505e-02,3.755154765565732466e-02
-4.492187500000000000e+00,4.465016609386935481e-02,4.715598387413337533e-02,4.740478105377003010e-02,4.762966060184158773e-02,4.126930848986241906e-02,4.707211828268084014e-02,4.706021016633050308e-02,4.704469281392418406e-02,4.103960499666018530e-02
-4.132812500000000000e+00,4.832835928498285805e-02,5.071299581928146588e-02,5.123890042851898807e-02,5.111239467393607211e-02,4.494670851416112528e-02,5.114185391159577904e-02,5.051034601469570756e-02,5.097709923935857257e-02,4.477130204119521284e-02
-3.773437500000000000e+00,5.257090223227312703e-02,5.466113462617730456e-02,5.566943817939912914e-02,5.513475310456762701e-02,4.912101745829714622e-02,5.557889413401165268e-02,5.500722788255685974e-02,5.508863379451692938e-02,4.884207011429701067e-02
-3.414062500000000000e+00,5.684549720734460160e-02,5.951276704710662530e-02,5.953089448836470371e-02,5.956282526370745151e-02,5.323116195104743431e-02,6.001268226339767642e-02,5.919788864875130674e-02,5.943277157663705290e-02,5.255904492862682742e-02
-3.054687500000000000e+00,6.113224598177497554e-02,6.430561365094659976e-02,6.421641618245732541e-02,6.372151566286807234e-02,5.739765872159974247e-02,6.397928162015599496e-02,6.384958249368838379e-02,6.365007271785601273e-02,5.688482134872183821e-02
