# value,p_u_x,p_u_y,p_u_z
-8.268750000000000266e-01,1.697478263494057171e-01,3.741928943658822670e-01,3.273870669593484939e-01
-8.006249999999999201e-01,1.760756972388761721e-01,4.101939429202634546e-01,3.358609245693033318e-01
-7.743750000000000355e-01,2.179200933122582839e-01,4.652146533181733545e-01,3.823612114206615398e-01
-7.481249999999999289e-01,2.067839359729146953e-01,4.512709490083103847e-01,4.257140816484384915e-01
-7.218750000000000444e-01,2.090660278106167003e-01,4.243475094957651628e-01,4.480590665613143897e-01
-6.956249999999999378e-01,2.132607382097234938e-01,4.373316199588659914e-01,4.739647845009501426e-01
-6.693750000000000533e-01,2.149306691070907993e-01,4.673854989233988122e-01,4.891120972852590065e-01
-6.431249999999999467e-01,2.654383563141634039e-01,5.536748815123879730e-01,4.901011714363357474e-01
-6.168750000000000622e-01,2.966116276254620598e-01,5.973162418983413158e-01,4.954017204253194917e-01
-5.906249999999999556e-01,2.967926343570309045e-01,5.442574821146370923e-01,5.269367208118439505e-01
-5.643749999999999600e-01,3.303232368901995453e-01,5.381171836046539925e-01,5.553718285673477917e-01
-5.381249999999999645e-01,3.662121651983163417e-01,5.580260738695245193e-01,5.409473673698150797e-01
-5.118749999999999689e-01,3.619365942762725608e-01,6.348801056495781969e-01,5.351589224962896019e-01
-4.856249999999999734e-01,3.893362266004669059e-01,6.473104482742307875e-01,5.795613015058105333e-01
-4.593749999999999778e-01,4.338004639022866593e-01,6.599104158189244007e-01,6.246069911571362487e-01
-4.331249999999999822e-01,3.970522269104878044e-01,6.729449720693138071e-01,6.418816445128631143e-01
-4.068749999999999867e-01,4.018485085162910586e-01,6.563524133049309928e-01,6.751202657972634746e-01
-3.806249999999999911e-01,4.454063413915482772e-01,7.081124770383582234e-01,6.936842061049194319e-01
-3.543749999999999956e-01,4.073575577990576346e-01,6.977729749022413275e-01,7.130227205830950155e-01
-3.281250000000000000e-01,4.614793887702277608e-01,7.261620976519591597e-01,6.643111916158335184e-01
-3.018749999999999489e-01,4.970995750737833285e-01,7.608885477768765337e-01,6.548246502297923044e-01
-2.756249999999999534e-01,5.640800086743938957e-01,7.272616442579055152e-01,6.777261840537036619e-01
-2.493749999999999578e-01,5.918193587697555547e-01,7.242681477607254559e-01,7.109407647642639327e-01
-2.231249999999999623e-01,5.969174654424744819e-01,7.148959137424034660e-01,6.579840159935417265e-01
-1.968749999999999667e-01,6.511058313882281956e-01,7.089355888717108201e-01,7.081388376826515119e-01
-1.706249999999999711e-01,6.184495344222609159e-01,7.219037008453876858e-01,6.968483462411585450e-01
-1.443749999999999756e-01,6.816669888214725859e-01,7.416474437209018555e-01,7.029742159279651625e-01
-1.181249999999999800e-01,7.695021149694860618e-01,7.413354548863215765e-01,7.197960809660887138e-01
-9.187499999999998446e-02,7.089717560471834323e-01,7.819785364545343009e-01,7.451151988530041459e-01
-6.562499999999998890e-02,6.849588478634922595e-01,7.523441175757997756e-01,7.679377287607259683e-01
-3.937499999999999334e-02,7.402520248074818676e-01,7.113856721124300897e-01,7.215929859856576867e-01
-1.312499999999999778e-02,7.436381485101006827e-01,7.610267598289952584e-01,6.928158917859255084e-01
1.312499999999999778e-02,7.611827654087447437e-01,7.327428745564528167e-01,6.441255962534058188e-01
3.937499999999999334e-02,8.148354748912586265e-01,7.412059196477986944e-01,6.943905475202054589e-01
