# value,p_u_x,p_u_y,p_u_z
-8.268750000000000266e-01,2.805468799839773153e-01,4.257137874251271659e-01,3.227750823785750511e-01
-8.006249999999999201e-01,2.932684246340758194e-01,4.357145753182317671e-01,3.453160566128227749e-01
-7.743750000000000355e-01,3.255250940540567184e-01,4.373345753437943295e-01,3.661686076940874890e-01
-7.481249999999999289e-01,3.455814074475516695e-01,4.641242300510659557e-01,3.953479975507588340e-01
-7.218750000000000444e-01,3.562335641221763827e-01,4.909326772464473465e-01,3.995869313278497814e-01
-6.956249999999999378e-01,3.619753300046423261e-01,5.371172127741099533e-01,4.219947016935521877e-01
-6.693750000000000533e-01,3.854904396319631110e-01,5.452552710074025644e-01,4.420545413054364214e-01
-6.431249999999999467e-01,3.834189089598065703e-01,5.465212248909756543e-01,4.623961502597954687e-01
-6.168750000000000622e-01,3.879857234467971039e-01,5.477899340117590166e-01,4.931006388418366360e-01
-5.906249999999999556e-01,3.991262739325960318e-01,5.688043560600073434e-01,4.920537309760043554e-01
-5.643749999999999600e-01,4.148467019127309308e-01,5.618321773503415217e-01,4.992915800499591050e-01
-5.381249999999999645e-01,4.581239318876173527e-01,5.642072811048777226e-01,5.220958535941956358e-01
-5.118749999999999689e-01,4.679236978322374729e-01,5.854218461256179840e-01,5.439270747693016883e-01
-4.856249999999999734e-01,4.689390677217565861e-01,6.428423227777155802e-01,5.415461284254049490e-01
-4.593749999999999778e-01,4.985917300773013983e-01,6.408504760740617590e-01,5.634975517181560756e-01
-4.331249999999999822e-01,5.195225712604021329e-01,6.641192601772689663e-01,5.962548572865702390e-01
-4.068749999999999867e-01,5.588220653128311843e-01,6.831722183906419055e-01,5.953295437000056811e-01
-3.806249999999999911e-01,6.134251286410781212e-01,6.872213249460241702e-01,5.891365873538871867e-01
-3.543749999999999956e-01,5.969277404940543930e-01,6.853282688836913605e-01,6.163047168723749802e-01
-3.281250000000000000e-01,6.068311916546756946e-01,6.767269694924572532e-01,6.265168069595790090e-01
-3.018749999999999489e-01,6.139376243854075543e-01,6.899145790261153044e-01,6.448666292985614223e-01
-2.756249999999999534e-01,6.240375781937146371e-01,6.710871101760232937e-01,6.407703735659046052e-01
-2.493749999999999578e-01,6.434862574595452411e-01,7.208238287470323247e-01,6.436789443061620153e-01
-2.231249999999999623e-01,6.277026206215302606e-01,7.171911850212771000e-01,7.046466917419998977e-01
-1.968749999999999667e-01,6.327020358812330825e-01,7.097477397730543869e-01,7.141281996231910734e-01
-1.706249999999999711e-01,6.197320168713537081e-01,6.910960767012985784e-01,7.131030262864791469e-01
-1.443749999999999756e-01,6.545641065299449002e-01,6.891731290862571635e-01,7.360837385882554873e-01
-1.181249999999999800e-01,6.766782656869959611e-01,7.282621026140748688e-01,7.286344698845194090e-01
-9.187499999999998446e-02,6.811872473338559386e-01,7.158464575871563706e-01,7.142466777096794228e-01
-6.562499999999998890e-02,6.793479397925432650e-01,7.152299268093827989e-01,7.510129810492662816e-01
-3.937499999999999334e-02,6.642235470430437605e-01,7.047267350747142833e-01,7.645274122976963849e-01
-1.312499999999999778e-02,6.695866300922599379e-01,6.820445164009256711e-01,7.206751005455236392e-01
1.312499999999999778e-02,7.388962074923401957e-01,6.467023805430941463e-01,6.902962632297665602e-01
3.937499999999999334e-02,7.602110870248699470e-01,6.649054257740066864e-01,6.966083090808881106e-01
6.562499999999998890e-02,7.794460999592035533e-01,6.539679776755322749e-01,7.171466277050114746e-01
9.187499999999998446e-02,7.431869694848890484e-01,6.520662735831048717e-01,7.389200096286594466e-01
1.181249999999999800e-01,7.857389063838047250e-01,6.560096054646025188e-01,7.557998476326045489e-01
1.443749999999999756e-01,7.883236023698785289e-01,6.571296472951649870e-01,7.778092109895496931e-01
1.706249999999999711e-01,7.870552653597694404e-01,6.527424055095972788e-01,7.557027088736377740e-01
1.968750000000000222e-01,8.005558342248596526e-01,6.358951104338723681e-01,7.260248367351996857e-01
2.231250000000000178e-01,7.644537207821677782e-01,6.552013707035445611e-01,7.270133958188379486e-01
2.493750000000000133e-01,7.598049602008803971e-01,6.323385165847542622e-01,7.070709187549685248e-01
2.756250000000000089e-01,7.654782399067182608e-01,6.183601395348478080e-01,7.034680486911306652e-01
3.018750000000000044e-01,7.384063502042528260e-01,5.955881217607925660e-01,6.556312294768652515e-01
3.281250000000000000e-01,7.293008161023579738e-01,6.029564476939434092e-01,6.725288460547460545e-01
3.543749999999999956e-01,7.190345371202571112e-01,5.984276856734189742e-01,6.347366891350448848e-01
3.806249999999999911e-01,7.460375194790006548e-01,6.070241508093867644e-01,6.411901599561576903e-01
4.068749999999999867e-01,7.208554374190498937e-01,6.029845314261937927e-01,6.569692638562212306e-01
4.331249999999999822e-01,6.976814950797738391e-01,6.144743739616616018e-01,6.142238393016581366e-01
4.593749999999999778e-01,6.749515007586726068e-01,5.824337135092819695e-01,6.139554352464196008e-01
4.856249999999999734e-01,6.583112473408344600e-01,5.766466679752136892e-01,6.046869476728928827e-01
5.118749999999999689e-01,6.582489633764480041e-01,5.661848061292594769e-01,5.855815541895272869e-01
5.381249999999999645e-01,6.486054004636616632e-01,5.558672224733443024e-01,5.543450209303859566e-01
5.643749999999999600e-01,6.742935102438551986e-01,5.497757256513304824e-01,5.640482946777021223e-01
5.906249999999999556e-01,6.217265841491136369e-01,5.025740235851636761e-01,5.540984943520909090e-01
6.168749999999999512e-01,6.008299889820897244e-01,5.008654825326877003e-01,5.419341561047884559e-01
6.431249999999999467e-01,5.872443518702250564e-01,5.152215895363204679e-01,5.365185607424440839e-01
6.693749999999999423e-01,5.937511894984404126e-01,4.856973211845439509e-01,5.121021283409848968e-01
6.956249999999999378e-01,5.566442570260693445e-01,4.653454280042431668e-01,4.841121177384724028e-01
7.218749999999999334e-01,5.332046993926535805e-01,4.477968034848094914e-01,4.841492927360165344e-01
7.481249999999999289e-01,5.078041501640960798e-01,4.771429834013943827e-01,4.951773440749456801e-01
7.743749999999999245e-01,4.683687366918591333e-01,4.486611028485723573e-01,4.835119996904836404e-01
8.006249999999999201e-01,4.945688140920718179e-01,4.350780396049698795e-01,4.521013576162404846e-01
8.268749999999999156e-01,4.819259096900908590e-01,4.129996444203824502e-01,4.467058019361411225e-01
