# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.132031250000000000e+01,1.767330040046034487e-02,4.090698712620996318e-03,4.235628139023341412e-03,1.202643235884779185e-02,4.846525581202632861e-03,7.314881622067760658e-03,1.324336283243984606e-02,9.561651265057610413e-03,4.938913536615442690e-03
-1.096093750000000000e+01,1.982698303237937637e-02,4.532270618471294713e-03,5.066676150193703820e-03,1.317497986929941876e-02,5.387435445948551838e-03,7.923206022342419927e-03,1.431819801953048039e-02,1.018609068091743883e-02,5.350770787431852714e-03
-1.060156250000000000e+01,2.104236603121270241e-02,5.366758830568690332e-03,5.454150422188375896e-03,1.398969845544429692e-02,6.191653272266267778e-03,8.850452694293388378e-03,1.504295488380844557e-02,1.135958885169590163e-02,6.025342360115226205e-03
-1.024218750000000000e+01,2.216615750044190203e-02,5.381271732015162866e-03,5.548316020524297724e-03,1.618998689862556975e-02,6.601118188798785202e-03,9.992953125691032834e-03,1.530259680565771579e-02,1.107762956165528161e-02,6.547853844718249522e-03
-9.882812500000000000e+00,2.310630463004282112e-02,6.191129475126398371e-03,6.164667698107927779e-03,1.698793647732931011e-02,7.405289887486943105e-03,1.121482101963690650e-02,1.671394281581440461e-02,1.242510216542217633e-02,7.102001379960521527e-03
-9.523437500000000000e+00,2.467620967480780095e-02,6.748342622413283295e-03,6.352084040111055131e-03,1.880013727396557394e-02,8.148109186097107076e-03,1.247382736881728210e-02,1.880707952143190545e-02,1.403257176195694955e-02,8.152009599832543002e-03
-9.164062500000000000e+00,2.860621428461845514e-02,7.267503717433993968e-03,7.291665485359885221e-03,1.965183749295751695e-02,9.310452628418300347e-03,1.371053111160770721e-02,1.926193514171688909e-02,1.587667945711207160e-02,9.729458000838723045e-03
-8.804687500000000000e+00,3.020774459715020593e-02,8.530832374987563915e-03,7.577775310274010613e-03,2.077797229003779805e-02,9.453419833302820208e-03,1.436493711199879168e-02,2.143483835395146656e-02,1.641744099710666302e-02,1.000697114796355973e-02
-8.445312500000000000e+00,3.293571016410368896e-02,9.450528840107826761e-03,9.105960767136935322e-03,2.176265601897117360e-02,1.027473153966080091e-02,1.560600666240876538e-02,2.197774905795919775e-02,1.758360260734945571e-02,1.060659131808651574e-02
-8.085937500000000000e+00,3.677589569449866286e-02,1.077478563978660070e-02,1.060777705948484119e-02,2.412776889296442198e-02,1.158304992851792205e-02,1.578264426593827333e-02,2.302688644048167532e-02,1.887837354858454969e-02,1.157733434163243230e-02
-7.726562500000000000e+00,3.896389196483810574e-02,1.196818021285959641e-02,1.166904833171734934e-02,2.723802630237524836e-02,1.184382058085600362e-02,1.768914151174854482e-02,2.469263733203710259e-02,2.002292489508179785e-02,1.225523756260598826e-02
-7.367187500000000000e+00,4.025093860081101205e-02,1.363900091921389952e-02,1.403559073899808725e-02,2.750436849019243998e-02,1.379083962119871144e-02,1.969364795226059492e-02,2.667808020726997187e-02,2.114943220821354983e-02,1.278065410902426424e-02
-7.007812500000000000e+00,4.373704563846900206e-02,1.504818531561529470e-02,1.607379564123089660e-02,2.997454061515329379e-02,1.474491180077309484e-02,2.284805173918906182e-02,3.030660123445967982e-02,2.381267389196407847e-02,1.491265907541099514e-02
-6.648437500000000000e+00,4.644687737780147513e-02,1.721473969370405921e-02,1.772194648028517505e-02,3.068280421001482947e-02,1.694021732147572845e-02,2.461977511354550979e-02,3.228167371931942725e-02,2.450365730151660842e-02,1.607187779166201896e-02
-6.289062500000000000e+00,4.720298952225888967e-02,1.868276570832708497e-02,1.913637554319575981e-02,3.146245664942570741e-02,1.807122538262578501e-02,2.812993647104770900e-02,3.459914254837158365e-02,2.542391510855535747e-02,1.774964373258111974e-02
-5.929687500000000000e+00,5.172110887751367458e-02,2.338300253849666735e-02,2.311274383478786887e-02,3.531027750780842828e-02,2.109363069106977642e-02,2.988135058376757344e-02,3.579001840982368177e-02,2.974877664542437475e-02,1.925577940889691350e-02
-5.570312500000000000e+00,5.466457810934104156e-02,2.577751740348008594e-02,2.702710227949869232e-02,3.938069813429143778e-02,2.208207294929291284e-02,3.342813917785576738e-02,3.763955749315638089e-02,3.277156235953994357e-02,2.090145060281553557e-02
-5.210937500000000000e+00,5.918984589608823621e-02,2.933035117847991244e-02,3.240922413972790322e-02,4.141461098147733444e-02,2.405686974105395240e-02,3.697072586619035151e-02,4.115492889282238581e-02,3.702634903870524741e-02,2.329924543642973925e-02
-4.851562500000000000e+00,6.300867257705296265e-02,3.431138691129857060e-02,3.797984035409071590e-02,4.469056530931773269e-02,2.726276381586187694e-02,4.049016792237760537e-02,4.481590874691842447e-02,4.182907203610994329e-02,2.735934375515815253e-02
-4.492187500000000000e+00,6.792139142204289826e-02,3.959848620190083851e-02,4.175059810498637364e-02,4.888973199733721159e-02,2.941026104754663334e-02,4.537679130859319926e-02,4.791096076140809179e-02,4.566938306180855223e-02,2.950566754220682389e-02
-4.132812500000000000e+00,7.193932707060636533e-02,4.226899305518205807e-02,4.482873636027299991e-02,4.970280067610705760e-02,3.251784343340976408e-02,4.929528648242582217e-02,5.176161033492739788e-02,5.039290732945021778e-02,3.244787447935822827e-02
-3.773437500000000000e+00,7.657959369927445914e-02,5.151539874267918595e-02,5.173062082717949650e-02,5.504945713813178682e-02,3.655940525199789792e-02,5.448571902560891272e-02,5.528459945038857737e-02,5.489032239676682606e-02,3.580716526325698756e-02
-3.414062500000000000e+00,8.035312894736192091e-02,5.955302854810025359e-02,6.040436381020765355e-02,5.911487829058573867e-02,3.988217891487215450e-02,6.272224455794093989e-02,6.007610792894124002e-02,5.971735756087104968e-02,4.017096064284101514e-02
-3.054687500000000000e+00,8.658048174941586350e-02,6.744039280069973052e-02,6.574628781557445567e-02,6.180915089149340014e-02,4.342431830836376849e-02,6.770035302913733621e-02,6.109209804614975509e-02,6.793254880357643688e-02,4.322816000896997912e-02
-2.695312500000000000e+00,8.863491697728566321e-02,7.695134210378944128e-02,7.147584635558038024e-02,6.769695990819704634e-02,4.811079668852580316e-02,7.550342548900861039e-02,6.657183136361931319e-02,7.195511294483299125e-02,4.841741082304952537e-02
-2.335937500000000000e+00,9.351154865638504343e-02,8.485452604522804310e-02,8.379143039632014345e-02,7.277767681318984827e-02,5.151199527248619126e-02,7.772218338097115764e-02,7.236885745120451296e-02,7.964528211023202964e-02,5.227411852624005290e-02
-1.976562500000000000e+00,9.555842261651190106e-02,9.911825689809176942e-02,9.133118090823087731e-02,7.445388677936788657e-02,5.992949830962368551e-02,8.182075528031419742e-02,7.768098607095132169e-02,8.380197602353904596e-02,5.688455185084845961e-02
-1.617187500000000000e+00,9.566960041108102386e-02,1.069510158087126489e-01,1.032644931622488937e-01,8.004693337226870264e-02,6.423491911506930274e-02,9.057179174114113329e-02,8.105227994731911689e-02,9.030540683897099463e-02,6.320017244822165314e-02
-1.257812500000000000e+00,1.013793548806380673e-01,1.150697403280657866e-01,1.136985773021256391e-01,8.624666291182142563e-02,6.839553724243838118e-02,9.709791497774621083e-02,8.406286552841843451e-02,9.574266432780451086e-02,7.190857184883957254e-02
-8.984375000000000000e-01,9.922149764764112700e-02,1.232468635590605321e-01,1.233736550886649075e-01,9.068851243192971312e-02,7.758542260171691352e-02,9.885496701015437926e-02,8.359195377235481561e-02,1.028535719953948685e-01,7.783671844259945627e-02
-5.390625000000000000e-01,9.776677528407523576e-02,1.278831198642720601e-01,1.252557206238357757e-01,8.934523336174310382e-02,8.154476745431686602e-02,1.018599675261722404e-01,8.948066309812235941e-02,1.054635398981653982e-01,8.333740609273990185e-02
-1.796875000000000000e-01,9.513313853487011251e-02,1.320181096969385570e-01,1.287822035297858381e-01,8.979552344318747492e-02,8.797224016303692440e-02,1.008737580942099255e-01,8.904324162300768231e-02,1.061498470261661442e-01,8.952399180283460156e-02
1.796875000000000000e-01,9.245953201784308517e-02,1.308361838732555460e-01,1.312616220178395299e-01,8.621201435251393819e-02,9.302890017177115056e-02,1.029722190642781143e-01,9.074609365073266209e-02,1.027267023603956608e-01,9.647054810351597676e-02
5.390625000000000000e-01,8.926606124485730875e-02,1.290595015931909340e-01,1.288762862111635654e-01,8.756286447361780190e-02,1.008083287867747729e-01,1.012991556613840188e-01,8.765118757098484814e-02,1.000108121809597933e-01,1.004378974029901533e-01
8.984375000000000000e-01,8.710267629158556513e-02,1.228197281845817279e-01,1.228771439252430986e-01,8.620433869706034535e-02,1.059131925878047942e-01,9.788018210511052752e-02,8.613911634549857588e-02,9.864977648976176738e-02,1.032696351126075329e-01
