# value,p_u_x,p_u_y,p_u_z
-8.268750000000000266e-01,1.683777231010649966e-01,4.426116943232168421e-01,3.498448099838385450e-01
-8.006249999999999201e-01,1.539195550488397235e-01,3.884014765886557030e-01,3.699626114493479445e-01
-7.743750000000000355e-01,1.561337132648740744e-01,4.042993679610385471e-01,3.926136364399336887e-01
-7.481249999999999289e-01,1.610475174257109676e-01,4.402610909147577356e-01,3.815723410257771397e-01
-7.218750000000000444e-01,1.675732235392980718e-01,4.709302115428414259e-01,4.173709594575993331e-01
-6.956249999999999378e-01,1.596876886424452024e-01,4.585504445404295359e-01,3.763633232595334221e-01
-6.693750000000000533e-01,1.852214189280789181e-01,4.942382115389077346e-01,4.190082817249360381e-01
-6.431249999999999467e-01,2.461096406741239973e-01,4.867176300836711933e-01,4.630745105249790550e-01
-6.168750000000000622e-01,2.610578644693334893e-01,5.190603597281413517e-01,4.685868388265219675e-01
-5.906249999999999556e-01,2.671864994025724416e-01,5.490480218318936068e-01,4.707231724185798050e-01
-5.643749999999999600e-01,2.989681990288701185e-01,5.572455228511463687e-01,5.159051023531981972e-01
-5.381249999999999645e-01,3.179569710833337615e-01,5.696648827477179822e-01,5.742128948170740488e-01
-5.118749999999999689e-01,3.538873077926023014e-01,5.849404631600828575e-01,5.719243532013802422e-01
-4.856249999999999734e-01,3.651048909045935265e-01,5.965899115444501799e-01,6.052379140716455108e-01
-4.593749999999999778e-01,3.523495371381386576e-01,6.140901402860394764e-01,6.030386387471576848e-01
-4.331249999999999822e-01,3.517898183980683879e-01,6.571897767748356989e-01,5.962002280011095001e-01
-4.068749999999999867e-01,3.684463085358677947e-01,6.572948649879024607e-01,6.245888324373883860e-01
-3.806249999999999911e-01,3.468103362859977778e-01,6.603002565649773725e-01,6.054787804762680192e-01
-3.543749999999999956e-01,3.604651331210240728e-01,6.471355374808834826e-01,6.278831468134739024e-01
-3.281250000000000000e-01,3.846081453967328256e-01,6.702636286002323640e-01,6.368905737776986431e-01
-3.018749999999999489e-01,4.272632182539050638e-01,6.614011134372692613e-01,6.614580324074846862e-01
-2.756249999999999534e-01,4.577752822530958277e-01,6.897344238145277640e-01,6.653169298581522728e-01
-2.493749999999999578e-01,5.005212466226599544e-01,7.022649613398674884e-01,6.483815794887742845e-01
-2.231249999999999623e-01,5.122204853022745974e-01,7.596072504554645111e-01,6.412397727305998441e-01
-1.968749999999999667e-01,5.469538243213493134e-01,7.691875591100705289e-01,6.640444360523555245e-01
-1.706249999999999711e-01,5.486931279776839920e-01,8.155473632928633698e-01,6.778607954728254059e-01
-1.443749999999999756e-01,5.817842983640451049e-01,7.785451169843607966e-01,6.960207491858044770e-01
-1.181249999999999800e-01,5.757086224519367690e-01,7.600618742454309240e-01,7.188240917429161714e-01
-9.187499999999998446e-02,5.812848410159474621e-01,7.685666741427562565e-01,6.726344418905535472e-01
-6.562499999999998890e-02,5.914507659447090226e-01,7.676274501745069534e-01,6.257553820806750489e-01
-3.937499999999999334e-02,6.275951736385680935e-01,7.241090529968838840e-01,6.340781175783288814e-01
-1.312499999999999778e-02,6.183749117176826626e-01,7.547314791112629262e-01,6.542614199179823675e-01
1.312499999999999778e-02,6.968141768787059487e-01,7.477972476321683715e-01,7.064706890527161498e-01
3.937499999999999334e-02,7.227474414080331533e-01,7.181808919357791643e-01,7.019836783055695140e-01
6.562499999999998890e-02,6.968825911029414844e-01,7.455009608441791613e-01,6.797795421040407904e-01
9.187499999999998446e-02,7.614991168870350879e-01,7.060943109535027240e-01,6.363089455365633640e-01
1.181249999999999800e-01,7.815094271726069630e-01,7.560138511000282779e-01,6.755056084451047660e-01
1.443749999999999756e-01,8.329500562923566331e-01,7.163050203749344869e-01,6.852549530206382133e-01
1.706249999999999711e-01,8.384151597314507542e-01,7.604612935128390871e-01,7.146782661260208114e-01
1.968750000000000222e-01,7.828772652633970708e-01,7.136324086862787519e-01,7.092463588453941092e-01
2.231250000000000178e-01,7.662264934009116457e-01,6.743767012589013676e-01,7.191704124301973033e-01
2.493750000000000133e-01,8.629220051991890461e-01,6.255456408587893868e-01,7.385705833607204562e-01
2.756250000000000089e-01,9.381793285095311186e-01,6.301179913090791951e-01,7.203729834930255871e-01
3.018750000000000044e-01,9.112471412460894093e-01,6.260544974920537742e-01,6.954697448053236419e-01
3.281250000000000000e-01,8.822632955891106521e-01,6.136144246332754237e-01,6.635867052649643272e-01
3.543749999999999956e-01,8.495113956632849295e-01,5.860394279767137116e-01,6.290804953617593620e-01
3.806249999999999911e-01,8.159529366727829025e-01,5.569536762710100009e-01,6.732304521809061582e-01
4.068749999999999867e-01,8.155492220467038811e-01,5.494000680701899286e-01,6.196036525441296350e-01
4.331249999999999822e-01,8.281196926572927941e-01,5.682897126212231864e-01,5.944336401739954701e-01
4.593749999999999778e-01,8.087282072315441495e-01,5.384861643244146512e-01,6.268376354837881248e-01
4.856249999999999734e-01,7.731380432244866485e-01,5.245256295466026453e-01,6.664810840209794973e-01
5.118749999999999689e-01,7.669844136432588666e-01,5.018448421644550184e-01,6.642512844369792280e-01
5.381249999999999645e-01,7.908925787944653951e-01,5.095166541395440563e-01,6.604171996215779661e-01
5.643749999999999600e-01,8.638410290974337657e-01,4.683155550982621707e-01,6.393546945801746872e-01
5.906249999999999556e-01,9.051773493100973011e-01,4.919618957338180998e-01,6.296448066931048526e-01
6.168749999999999512e-01,9.356215995818255582e-01,4.520848171991796449e-01,6.603935971021283047e-01
6.431249999999999467e-01,9.100532956788205396e-01,4.833151224180642358e-01,5.275642757718247422e-01
6.693749999999999423e-01,8.613730846907390326e-01,4.734549981662258822e-01,5.219540405889165902e-01
6.956249999999999378e-01,8.037082855318292696e-01,4.601151075484319897e-01,5.581648112461049527e-01
7.218749999999999334e-01,8.289961898758125836e-01,4.263274983055062028e-01,4.765409319661014775e-01
7.481249999999999289e-01,8.138478941834942360e-01,4.422022982767828680e-01,4.873647973650326315e-01
7.743749999999999245e-01,7.588969433977800216e-01,4.165487534967829419e-01,4.907311311367116846e-01
8.006249999999999201e-01,7.743171154568770920e-01,3.888467881274647042e-01,4.655021327040758661e-01
8.268749999999999156e-01,7.196680297727634512e-01,4.030960320042916156e-01,4.269322632555458963e-01
