# value,p_w_0,p_w_1,p_w_2
-1.132031250000000000e+01,1.388791899057405244e-02,1.528992294279644601e-02,1.516307417350865223e-02
-1.096093750000000000e+01,1.468206237661654444e-02,1.608913804772766146e-02,1.615299942672155514e-02
-1.060156250000000000e+01,1.482690320879064862e-02,1.694831330952618897e-02,1.718473192375295777e-02
-1.024218750000000000e+01,1.568241160142604118e-02,1.754551988810077595e-02,1.788420279451105599e-02
-9.882812500000000000e+00,1.720280083309806349e-02,1.893873540572638473e-02,1.896480759821360038e-02
-9.523437500000000000e+00,1.816845601533382745e-02,1.983095919220850822e-02,1.933597503694350211e-02
-9.164062500000000000e+00,1.958764272735350614e-02,2.120761809905044940e-02,2.132800755460381378e-02
-8.804687500000000000e+00,2.049018844223043923e-02,2.274272194416760567e-02,2.225895594390891324e-02
-8.445312500000000000e+00,2.179090029250868935e-02,2.407324856908094057e-02,2.401655502071509130e-02
-8.085937500000000000e+00,2.380303152281021059e-02,2.550323342112373326e-02,2.509878941419564982e-02
-7.726562500000000000e+00,2.425050979001174001e-02,2.683897011218219428e-02,2.724586529789763470e-02
-7.367187500000000000e+00,2.636110702703529929e-02,2.759644246924195660e-02,2.944261108505398516e-02
-7.007812500000000000e+00,2.793989942723228842e-02,3.049302786818704550e-02,3.188635764841159931e-02
-6.648437500000000000e+00,2.960418628710374811e-02,3.198548360413620145e-02,3.385329494309621823e-02
-6.289062500000000000e+00,3.145764972387226494e-02,3.527833115165004280e-02,3.569304250423527974e-02
-5.929687500000000000e+00,3.402587817016725080e-02,3.728141383081504806e-02,3.823473539703568097e-02
-5.570312500000000000e+00,3.759050457325265049e-02,3.901607513986313919e-02,3.965669307798347365e-02
-5.210937500000000000e+00,3.926716766481041371e-02,4.303653664521348704e-02,4.214400004249596599e-02
-4.851562500000000000e+00,4.187515507509428914e-02,4.567965202265723834e-02,4.652649638885822392e-02
-4.492187500000000000e+00,4.623004378030476369e-02,4.767306496736995608e-02,4.958219033953278204e-02
-4.132812500000000000e+00,4.909791440625316944e-02,5.036819730353873231e-02,5.241681249292861472e-02
-3.773437500000000000e+00,5.385324055536955951e-02,5.443143322964261871e-02,5.543411062061138345e-02
-3.414062500000000000e+00,5.758192860711171257e-02,5.760472888321566814e-02,5.791602152662892605e-02
-3.054687500000000000e+00,6.195584917891673593e-02,5.992934709079138916e-02,6.080520695347134408e-02
-2.695312500000000000e+00,6.549086364362587120e-02,6.511697031968510796e-02,6.327942769321201477e-02
-2.335937500000000000e+00,7.023775769393079960e-02,6.918458219625726879e-02,6.851304817368497613e-02
-1.976562500000000000e+00,7.491220152414887479e-02,7.155158492707558437e-02,7.209467164953482776e-02
