# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z,grads_norm,sym_grads_norm,skew_grads_norm,skew_grads_norm/sym_grads_norm
6.390025402946051258e-01,9.293613086628253583e+00,1.107734820091397454e+00,1.360861816768911048e+01,-3.183857900434255289e-02,4.249538966421213121e-02,3.921776711689990876e-03,2.440033569409188509e-03,-6.442275715836535965e-02,-1.046779733515059568e-02,-2.062518251951169640e-02,5.187567675658666388e-01,6.228719416793513375e-01,5.165599808515400904e-01,1.850650361901553609e+01,1.360861816768911048e+01,1.138171955873530550e+01,9.137373737213929648e-01
